name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Karim Alami,185.0,57.2361111111,780.916666667,4.82857142857,3.79104477612,79.375,45.0555555556,31.7777777778,16.8888888889,12.3194444444,4.86363636364,7.66197183099
Robin Vik,183.0,83.5178571429,500.767857143,4.17647058824,3.92592592593,79.0714285714,49.5714285714,32.5535714286,12.6964285714,12.125,4.55357142857,8.71428571429
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,93.9541284404,463.302752294,5.06862745098,5.87037037037,76.752293578,46.871559633,31.5871559633,13.7431192661,11.6697247706,5.23529411765,8.42592592593
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,130.970149254,418.835820896,4.53968253968,3.67796610169,73.0597014925,42.6268656716,29.5223880597,13.9701492537,11.4029850746,5.24561403509,7.9696969697
Nicolas Escude,185.0,38.5057471264,946.017241379,7.30177514793,3.9880239521,79.8563218391,44.3620689655,32.7816091954,17.9022988506,12.5689655172,4.51612903226,7.10975609756
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,112.242857143,406.585714286,5.34328358209,4.26470588235,77.4428571429,42.4571428571,30.4285714286,16.3285714286,12.0714285714,5.22222222222,8.23188405797
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,632.857142857,30.1428571429,1.66666666667,3.16666666667,68.1428571429,44.5714285714,24.2857142857,10.2857142857,9.42857142857,3.71428571429,8.42857142857
Olivier Rochus,168.0,55.5392156863,741.10130719,2.31034482759,3.11194029851,80.4019607843,49.3071895425,32.9150326797,16.0261437908,12.3431372549,4.96071428571,7.93602693603
Lamine Ouahab,185.0,305.0,108.0,1.0,1.0,61.0,47.0,28.0,8.0,9.0,2.0,5.0
Brian Wilson,190.0,419.8,87.0,4.6,6.0,83.0,51.0,37.4,13.8,12.0,6.0,8.6
Lukas Dlouhy,185.0,99.7288135593,428.152542373,5.72727272727,4.96610169492,86.6610169492,53.406779661,36.0,15.406779661,13.2711864407,5.29824561404,9.0
Ryan Sweeting,196.0,422.666666667,86.0,7.0,4.1,67.5,39.3333333333,27.75,14.0,10.6666666667,5.4,7.75
Jo Wilfried Tsonga,188.0,100.896551724,458.379310345,8.31034482759,2.56,77.6206896552,50.0689655172,37.2068965517,14.5,12.4137931034,3.44444444444,5.88888888889
Woong Sun Jun,190.0,384.666666667,85.6666666667,2.66666666667,2.0,74.0,40.3333333333,26.0,14.6666666667,10.0,5.66666666667,9.33333333333
Alexandre Simoni,188.0,125.620689655,336.0,6.89655172414,5.0,77.0689655172,43.7931034483,31.4482758621,16.4482758621,11.8965517241,4.5,7.13793103448
Daniel Vacek,190.0,297.68,486.56,5.34782608696,4.64,73.72,39.56,26.52,16.56,11.08,4.69565217391,7.88
Marcelo Charpentier,180.0,194.571428571,191.285714286,2.0,5.42857142857,101.285714286,70.8571428571,42.5714285714,14.2857142857,14.0,8.0,11.5714285714
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,100.586206897,470.24137931,3.11538461538,2.71951219512,72.4137931034,46.5402298851,30.1609195402,12.9885057471,11.1609195402,4.69135802469,7.78823529412
Alexander Reichel,193.0,1154.0,4.0,4.0,4.0,57.0,33.0,21.0,10.0,8.0,5.0,8.0
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,129.513513514,403.477477477,6.47663551402,3.77,80.9279279279,49.6936936937,34.7027027027,15.9369369369,12.6936936937,4.72549019608,7.33944954128
Nathan Healey,180.0,234.736842105,175.684210526,8.21052631579,5.84210526316,81.2631578947,45.8947368421,33.5263157895,17.5789473684,12.3684210526,4.94117647059,7.27777777778
Yen Hsun Lu,180.0,105.25,406.8125,4.61363636364,4.08510638298,73.2708333333,44.0208333333,30.6875,13.7083333333,11.6458333333,4.02272727273,7.26086956522
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Martin Vassallo Arguello,183.0,107.213114754,422.442622951,3.79245283019,3.45283018868,73.9508196721,49.3114754098,31.5245901639,11.8333333333,11.3278688525,5.35185185185,8.66101694915
Pere Riba,183.0,398.0,81.0,2.0,1.0,42.0,21.0,10.0,8.0,8.0,4.0,9.0
Jaymon Crabb,183.0,263.125,129.0,4.125,3.14285714286,86.0,52.625,33.375,14.875,13.125,6.5,11.375
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,147.057692308,723.884615385,15.1666666667,5.88235294118,80.1634615385,44.1923076923,35.3076923077,17.4903846154,13.0,4.37894736842,6.82474226804
Juan Carlos Ferrero,183.0,16.7064777328,2036.5,4.78165938865,3.01196172249,81.6376518219,51.1639676113,35.6376518219,16.4655870445,12.7591093117,4.80089485459,7.20507399577
Thomas Schiessling,180.0,774.0,16.5,2.75,4.0,61.75,32.5,19.25,14.25,10.5,3.33333333333,6.75
Antony Dupuis,185.0,96.0,462.348066298,7.35393258427,3.10256410256,80.6961325967,47.9226519337,34.4806629834,16.7182320442,12.3535911602,4.89308176101,7.34117647059
Ramon Delgado,185.0,135.202702703,331.459459459,6.0985915493,3.23529411765,80.9054054054,49.3108108108,33.3513513514,15.6351351351,12.6486486486,4.33333333333,7.41666666667
Thomas Shimada,178.0,1351.0,1.0,3.0,1.0,51.0,29.0,18.0,14.0,10.0,1.0,4.0
Victor Ionita,185.0,233.0,166.666666667,1.66666666667,2.33333333333,62.0,36.6666666667,17.6666666667,12.0,9.33333333333,4.66666666667,10.0
Pedro Sousa,180.0,970.0,8.0,2.0,3.0,50.0,22.0,11.0,10.0,7.0,9.0,14.0
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Tobias Kamke,180.0,252.0,150.0,0.0,6.0,53.0,25.0,14.0,10.0,8.0,1.0,6.0
Rui Machado,178.0,318.0,109.0,0.0,5.0,79.0,49.0,26.0,12.0,13.0,5.0,12.0
Eric Taino,175.0,210.291666667,198.916666667,5.47826086957,3.04347826087,76.375,40.4583333333,28.4166666667,18.5,11.7916666667,3.85714285714,6.04166666667
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,278.0,173.12,8.16,5.21739130435,87.56,54.64,39.2,17.04,13.72,4.21739130435,6.95833333333
Nicolas Todero,183.0,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Richard Bloomfield,185.0,289.777777778,143.333333333,10.5555555556,4.11111111111,85.3333333333,48.4444444444,36.3333333333,16.5555555556,13.1111111111,5.0,7.88888888889
Denis Golovanov,188.0,333.2,141.8,3.0,5.0,67.6,35.4,23.4,12.4,10.0,4.8,9.0
Rohan Bopanna,190.0,260.142857143,141.0,8.0,3.14285714286,69.4285714286,38.7142857143,30.0,14.8571428571,10.4285714286,5.16666666667,6.28571428571
Michael Yani,185.0,313.0,113.0,9.0,5.0,95.0,50.0,32.0,19.0,14.0,4.0,9.0
Jurgen Melzer,183.0,64.5387755102,672.636734694,5.43037974684,3.41048034934,81.7020408163,49.0408163265,33.9387755102,15.9387755102,12.3510204082,5.00869565217,7.89915966387
Brian Baker,190.0,328.1875,137.1875,3.875,5.93333333333,84.625,53.1875,37.125,14.5,12.625,4.86666666667,7.625
Alun Jones,180.0,225.857142857,190.285714286,4.83333333333,3.83333333333,90.0,55.2857142857,34.8571428571,16.0,13.7142857143,6.28571428571,11.0
Alan Mackin,183.0,275.7,135.5,3.25,4.3,93.7,61.6,38.6,13.0,13.8,6.1,11.5
Diego Hartfield,185.0,100.878787879,430.545454545,4.5,3.06451612903,79.5757575758,52.2727272727,34.8787878788,13.4242424242,12.0,4.73333333333,7.5
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Frederik Nielsen,190.0,671.0,55.5,3.0,5.0,58.5,33.5,19.5,7.5,8.5,6.5,11.5
Jan Hajek,180.0,99.3333333333,440.166666667,5.13636363636,2.95454545455,71.875,40.0,26.5416666667,15.3043478261,10.9166666667,5.08333333333,8.95833333333
Rainer Eitzinger,178.0,260.428571429,161.857142857,4.0,3.14285714286,76.4285714286,50.8571428571,34.0,12.4285714286,11.2857142857,4.57142857143,7.28571428571
Brian Vahaly,183.0,114.016666667,399.983333333,3.29411764706,3.69090909091,80.55,51.85,33.35,14.7833333333,12.3166666667,4.89285714286,8.06779661017
Albert Montanes,175.0,80.5428571429,517.738095238,4.04419889503,3.39893617021,73.3380952381,44.819047619,30.5,13.8373205742,11.4428571429,4.33333333333,7.30097087379
Novak Djokovic,188.0,39.4901960784,1806.45098039,5.96666666667,2.97872340426,83.0196078431,52.7058823529,37.5816993464,15.8169934641,12.9607843137,4.58273381295,6.93150684932
Takao Suzuki,175.0,325.575757576,174.666666667,10.0909090909,2.90322580645,82.8181818182,51.3939393939,38.1515151515,16.6060606061,13.0,4.1935483871,6.21212121212
Alessio Di Mauro,185.0,102.326086957,410.891304348,4.14285714286,2.4,74.5217391304,43.2826086957,27.4782608696,14.3695652174,11.2826086957,5.325,8.86666666667
Christophe Rochus,170.0,84.6708333333,513.941666667,2.51785714286,3.4537037037,73.8833333333,44.5708333333,28.3416666667,13.5708333333,11.1708333333,4.65948275862,8.3375
Leonardo Azzaro,188.0,312.333333333,108.666666667,2.66666666667,2.0,74.6666666667,48.0,33.3333333333,13.3333333333,11.3333333333,6.0,9.0
Simon Stadler,183.0,230.4,168.4,3.6,1.66666666667,86.8,58.8,41.4,13.4,13.2,6.0,8.8
Andrea Stoppini,190.0,275.833333333,137.5,4.0,3.2,70.8333333333,42.0,28.0,13.8333333333,10.1666666667,6.0,8.66666666667
Benjamin Becker,178.0,67.2835820896,623.47761194,9.34328358209,3.46774193548,80.1492537313,42.3134328358,32.6119402985,19.5820895522,12.4626865672,4.66129032258,6.71875
Carlos Berlocq,183.0,88.7727272727,468.136363636,4.0,2.97058823529,71.4318181818,43.9772727273,28.1590909091,13.0,10.8863636364,4.44186046512,7.95454545455
David Prinosil,185.0,81.9459459459,642.716216216,7.59154929577,5.28378378378,82.5945945946,43.8648648649,32.3513513514,17.8378378378,12.5135135135,5.07042253521,8.17808219178
Frank Dancevic,185.0,134.59375,381.90625,9.390625,2.77358490566,76.453125,46.0,33.703125,15.171875,12.34375,4.43103448276,7.04918032787
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Andre Ghem,193.0,313.0,102.0,5.5,3.5,95.5,52.0,37.5,21.0,13.5,5.5,8.0
Gorka Fraile,180.0,209.833333333,192.5,1.33333333333,1.5,80.0,59.5,35.3333333333,9.0,12.5,5.0,9.16666666667
John Isner,206.0,337.923076923,135.769230769,19.6153846154,3.07692307692,95.2307692308,64.6153846154,50.3846153846,18.1538461538,15.2307692308,3.5,5.2
Mathieu Montcourt,183.0,151.25,298.875,3.0,4.71428571429,76.25,50.0,32.0,12.0,12.125,5.28571428571,8.75
Stefano Pescosolido,185.0,138.857142857,287.571428571,4.0,5.71428571429,87.2857142857,50.8571428571,34.2857142857,16.2857142857,13.4285714286,5.83333333333,9.42857142857
Ryan Henry,183.0,578.0,30.0,10.0,5.0,131.0,74.0,49.0,27.0,21.0,3.0,11.0
Jonas Bjorkman,183.0,57.3262195122,711.152439024,4.66666666667,3.40066225166,80.3323170732,47.2652439024,33.1829268293,16.4847560976,12.3536585366,4.98630136986,7.88996763754
Yevgeny Kafelnikov,190.0,9.05862068966,2415.36896552,6.01408450704,4.70545454545,81.8275862069,44.7206896552,32.6827586207,18.6620689655,12.6655172414,4.77394636015,7.45652173913
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,62.9371069182,872.075471698,4.13286713287,2.51162790698,72.3607594937,47.1455696203,32.6898734177,13.0189873418,11.5253164557,4.25362318841,6.62
Melle Van Gemerden,183.0,229.7,211.0,5.1,4.625,72.2,40.6,28.3,17.1,11.7,5.71428571429,8.625
Jan Michael Gambill,190.0,57.3498098859,863.285171103,11.2965779468,3.77637130802,78.5475285171,43.927756654,33.6692015209,17.0950570342,12.2091254753,4.46218487395,6.49011857708
Razvan Sabau,185.0,140.930232558,345.046511628,2.65714285714,3.9756097561,72.488372093,44.3720930233,27.5581395349,12.1860465116,10.8139534884,5.25,8.95348837209
Sebastien Grosjean,175.0,21.8312958435,1488.92420538,6.10152284264,2.34121621622,81.5452322738,44.9877750611,32.6552567237,19.2860635697,12.7872860636,4.62465753425,7.0822622108
Richard Krajicek,196.0,129.623188406,769.173913043,14.4347826087,4.58823529412,83.6811594203,46.8260869565,38.0579710145,18.9710144928,13.5362318841,3.77419354839,5.55384615385
Stefan Koubek,175.0,68.8810289389,624.774919614,4.17518248175,3.49491525424,79.5176848875,47.6848874598,31.463022508,16.0932475884,12.2829581994,5.20629370629,8.46710526316
Filip Prpic,173.0,348.5,112.0,3.25,3.8,77.8333333333,48.8333333333,29.1666666667,13.5,11.8333333333,5.16666666667,10.1666666667
Jack Brasington,188.0,164.9,244.8,5.44444444444,9.3,108.8,61.2,42.9,20.3,16.2,7.4,12.1
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,52.0737179487,780.830128205,7.16,3.65187713311,77.4519230769,42.9070512821,31.9647435897,17.3012820513,12.1153846154,4.29241877256,6.64765100671
Fernando Verdasco,188.0,53.2258064516,787.036290323,5.28755364807,3.91266375546,78.125,53.5564516129,37.2661290323,12.7056451613,12.2983870968,4.66818181818,7.0170212766
Todd Reid,180.0,191.714285714,245.035714286,3.92592592593,2.45833333333,78.5,55.1428571429,35.3928571429,11.1785714286,12.1785714286,5.56,8.46428571429
Federico Luzzi,188.0,160.365853659,280.195121951,3.69230769231,3.975,77.6829268293,43.5365853659,29.1951219512,14.5853658537,11.4146341463,5.3,9.12195121951
David Martin,185.0,725.0,21.0,2.0,6.0,69.0,38.0,22.0,9.0,8.0,9.0,15.0
Diego Moyano,175.0,197.0,208.5,7.0,7.0,92.5,53.0,35.0,21.5,15.0,4.0,9.0
George Bastl,183.0,125.06,370.42,5.90322580645,3.31460674157,76.96,49.99,34.0,12.6,11.78,4.86170212766,7.97959183673
Mark Nielsen,185.0,403.5,78.625,2.25,4.5,61.5,38.5,25.125,10.125,9.125,5.14285714286,8.85714285714
Victor Hanescu,198.0,108.781954887,490.488721805,5.49206349206,2.57894736842,81.0902255639,54.7443609023,37.8045112782,13.5757575758,12.3984962406,4.896,7.53968253968
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,100.947674419,456.191860465,7.56024096386,3.43870967742,79.5058139535,44.75,32.9298245614,17.9069767442,12.476744186,4.69387755102,7.05590062112
Michail Elgin,183.0,450.75,74.5,3.5,3.5,57.5,35.75,21.5,9.0,8.75,5.0,7.5
Nicolas Thomann,183.0,211.810810811,201.324324324,7.05555555556,3.87878787879,74.7297297297,41.5405405405,31.2162162162,16.8918918919,11.8378378378,4.45454545455,6.91428571429
Karol Kucera,188.0,67.2515337423,657.042944785,5.89102564103,5.35526315789,77.4417177914,43.6503067485,31.1411042945,16.1790123457,12.0490797546,4.80281690141,7.71794871795
Ingo Neumuller,183.0,886.0,8.0,0.0,1.0,54.0,22.0,9.0,16.0,8.0,4.0,9.0
David Skoch,183.0,730.0,22.0,0.0,1.0,9.0,3.0,0.0,3.0,1.0,2.0,3.0
Jens Knippschild,190.0,123.425,351.35,6.53846153846,3.52631578947,84.325,43.725,31.425,19.2,12.875,5.94285714286,8.97435897436
Yves Allegro,183.0,310.875,105.125,5.0,6.125,68.5,34.0,25.25,16.625,10.625,4.57142857143,7.71428571429
Philip Bester,188.0,781.0,18.6666666667,3.0,2.5,55.3333333333,32.0,20.0,11.0,9.33333333333,4.0,6.0
Somdev Devvarman,180.0,1141.0,5.33333333333,4.0,3.66666666667,70.0,42.6666666667,25.0,9.66666666667,9.0,6.33333333333,11.0
Alberto Martin,175.0,59.6409495549,673.747774481,2.79026217228,3.80511182109,73.6023738872,44.1335311573,29.0237388724,14.5489614243,11.350148368,4.77388535032,7.99696969697
Daniel Melo,185.0,248.0,149.666666667,3.0,4.0,80.3333333333,56.6666666667,34.6666666667,12.0,13.0,6.33333333333,10.3333333333
Marcos Baghdatis,183.0,35.0915492958,1265.3028169,7.20422535211,3.336,85.5845070423,45.6478873239,33.8450704225,20.6126760563,13.2887323944,4.592,7.05147058824
Marc Gicquel,188.0,80.843373494,578.939759036,6.28048780488,2.27692307692,76.7228915663,43.578313253,31.9277108434,16.6144578313,11.9879518072,4.22972972973,6.62820512821
Andre Agassi,180.0,5.39828080229,3004.73925501,6.09411764706,2.89423076923,77.1146131805,47.8853868195,35.4899713467,16.0458452722,12.5300859599,4.12627986348,5.88535031847
Michael Chang,175.0,58.6595744681,777.95035461,4.1328125,2.34285714286,79.4113475177,44.5886524823,30.9219858156,17.2340425532,12.2836879433,4.62595419847,7.73722627737
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Simone Bolelli,183.0,99.5769230769,440.230769231,4.38461538462,1.35,75.5384615385,49.5,33.6923076923,13.8076923077,11.9615384615,3.81818181818,5.88461538462
Jonathan Eysseric,180.0,829.0,14.5,3.0,6.5,83.0,42.0,29.0,16.5,13.0,6.0,11.5
Petr Luxa,190.0,301.833333333,110.166666667,2.83333333333,3.16666666667,69.1666666667,43.1666666667,27.3333333333,11.1666666667,10.6666666667,3.0,6.83333333333
Nicolas Almagro,183.0,61.9342105263,690.927631579,7.18367346939,2.91791044776,76.1973684211,46.375,33.4539473684,15.1052631579,11.6710526316,4.65942028986,6.90277777778
Alex Clayton,183.0,1281.0,3.0,11.0,3.0,77.0,36.0,27.0,22.0,11.0,4.0,6.0
Tomas Cakl,178.0,207.0,191.636363636,7.22222222222,4.6,73.1818181818,37.7272727273,25.2727272727,17.0909090909,10.0909090909,4.90909090909,7.90909090909
David Sanchez,183.0,70.7301587302,592.73015873,2.86624203822,2.81818181818,76.3015873016,46.6825396825,30.3968253968,14.1914893617,11.4867724868,4.97714285714,8.37297297297
Paul Goldstein,178.0,95.6708860759,461.525316456,2.79069767442,2.98550724638,74.5189873418,45.7025316456,29.5632911392,14.1987179487,11.1202531646,5.17123287671,8.45394736842
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,8.88944723618,4475.00670017,7.47546531303,2.78541666667,78.8006700168,48.0150753769,36.5175879397,17.2881072027,12.7755443886,3.9793814433,5.41088180113
Hendrik Dreekmann,188.0,856.0,9.0,4.0,3.0,67.0,42.0,26.0,11.0,9.0,6.0,9.0
Bobby Reynolds,183.0,185.709677419,282.516129032,9.22580645161,4.9,87.2903225806,50.2903225806,35.2903225806,18.1612903226,13.3870967742,4.8,8.06451612903
John Van Lottum,185.0,117.524590164,376.508196721,3.71428571429,3.90740740741,73.0,39.3606557377,26.1639344262,15.737704918,11.2786885246,5.32142857143,8.94915254237
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,69.5927835052,625.974226804,19.5979381443,4.13218390805,87.5721649485,56.9072164948,47.1597938144,15.9536082474,14.1546391753,3.5935483871,4.68674698795
