name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Takao Suzuki,175.0,341.25,165.444444444,10.0833333333,2.88235294118,82.6388888889,51.0,37.9444444444,16.6944444444,13.0,4.21212121212,6.13888888889
Alessio Di Mauro,185.0,105.617021277,405.914893617,4.06976744186,2.36585365854,74.4468085106,43.3191489362,27.4042553191,14.3617021277,11.2127659574,5.43902439024,8.95652173913
Christophe Rochus,170.0,85.0594059406,571.937293729,2.55963302752,3.26007326007,74.1716171617,44.9471947195,28.699669967,13.5412541254,11.2376237624,4.6529209622,8.30132450331
Greg Jones,190.0,282.285714286,180.285714286,7.42857142857,3.33333333333,77.5714285714,47.1428571429,31.8571428571,14.8571428571,12.1428571429,6.28571428571,9.85714285714
Leonardo Azzaro,188.0,312.333333333,108.666666667,2.66666666667,2.0,74.6666666667,48.0,33.3333333333,13.3333333333,11.3333333333,6.0,9.0
Komlavi Loglo,183.0,611.0,36.0,1.0,0.0,44.0,29.0,17.0,9.0,8.0,1.0,4.0
Mohamed Safwat,183.0,456.0,78.0,4.0,1.0,75.0,49.0,37.0,10.0,13.0,3.0,7.0
Simon Stadler,183.0,196.466666667,229.6,2.85714285714,2.25,87.8,61.3333333333,41.0666666667,13.3333333333,13.5333333333,5.4,8.66666666667
Andrea Stoppini,190.0,250.909090909,187.545454545,4.2,3.4,72.3636363636,42.1818181818,28.0,14.5454545455,10.4545454545,5.81818181818,8.72727272727
Benjamin Becker,178.0,77.3666666667,694.04,8.03344481605,3.21851851852,75.32,41.9166666667,31.56,16.73,11.9033333333,4.03007518797,6.16955017301
Carlos Berlocq,183.0,70.1130434783,717.582608696,3.57,2.8040201005,73.9913043478,47.7913043478,31.6086956522,12.7280701754,11.4869565217,4.67136150235,7.97747747748
David Prinosil,185.0,81.9459459459,642.716216216,7.59154929577,5.28378378378,82.5945945946,43.8648648649,32.3513513514,17.8378378378,12.5135135135,5.07042253521,8.17808219178
Frank Dancevic,185.0,139.276923077,420.761538462,8.95275590551,2.78703703704,79.3307692308,47.7384615385,34.6153846154,15.9076923077,12.4846153846,4.68965517241,7.36885245902
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Andre Ghem,193.0,433.5,110.666666667,3.0,2.33333333333,69.0,38.8333333333,27.0,13.1666666667,10.1666666667,4.8,7.16666666667
Gorka Fraile,180.0,312.714285714,166.285714286,1.33333333333,1.4,76.1428571429,56.7142857143,33.8571428571,8.14285714286,11.8571428571,4.83333333333,9.0
John Isner,206.0,45.739010989,1604.22252747,16.1900826446,2.73225806452,88.9917582418,60.717032967,46.739010989,15.7692307692,14.1895604396,4.00343642612,5.31309904153
Mathieu Montcourt,183.0,148.733333333,339.066666667,2.27272727273,4.14285714286,69.9333333333,45.0,27.5333333333,10.9333333333,11.2666666667,4.30769230769,8.06666666667
Stefano Pescosolido,185.0,138.857142857,287.571428571,4.0,5.71428571429,87.2857142857,50.8571428571,34.2857142857,16.2857142857,13.4285714286,5.83333333333,9.42857142857
Ryan Henry,183.0,578.0,30.0,10.0,5.0,131.0,74.0,49.0,27.0,21.0,3.0,11.0
Jonas Bjorkman,183.0,60.617816092,694.149425287,4.67371601208,3.38125,79.8850574713,46.974137931,32.9770114943,16.367816092,12.3017241379,4.90967741935,7.84709480122
Yevgeny Kafelnikov,190.0,9.05862068966,2415.36896552,6.01408450704,4.70545454545,81.8275862069,44.7206896552,32.6827586207,18.6620689655,12.6655172414,4.77394636015,7.45652173913
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,62.9371069182,872.075471698,4.13286713287,2.51162790698,72.3607594937,47.1455696203,32.6898734177,13.0189873418,11.5253164557,4.25362318841,6.62
Melle Van Gemerden,183.0,229.7,211.0,5.1,4.625,72.2,40.6,28.3,17.1,11.7,5.71428571429,8.625
Jan Michael Gambill,190.0,57.3498098859,863.285171103,11.2965779468,3.77637130802,78.5475285171,43.927756654,33.6692015209,17.0950570342,12.2091254753,4.46218487395,6.49011857708
Razvan Sabau,185.0,140.930232558,345.046511628,2.65714285714,3.9756097561,72.488372093,44.3720930233,27.5581395349,12.1860465116,10.8139534884,5.25,8.95348837209
Sebastien Grosjean,175.0,40.325,1414.74090909,6.03317535545,2.34161490683,81.625,45.1977272727,32.7045454545,19.2050113895,12.7818181818,4.62878787879,7.15714285714
Richard Krajicek,196.0,129.623188406,769.173913043,14.4347826087,4.58823529412,83.6811594203,46.8260869565,38.0579710145,18.9710144928,13.5362318841,3.77419354839,5.55384615385
Stefan Koubek,175.0,77.8757225434,603.367052023,4.23684210526,3.46666666667,80.0578034682,47.8815028902,31.6907514451,16.2312138728,12.3930635838,5.20063694268,8.38053097345
Filip Prpic,173.0,316.083333333,127.833333333,4.22222222222,4.0,81.5,50.9166666667,32.5,14.4166666667,11.8333333333,5.41666666667,9.25
Kevin Krawietz,190.0,714.5,55.0,1.0,2.0,48.5,28.0,18.5,7.5,8.0,1.5,5.5
Jack Brasington,188.0,164.9,244.8,5.44444444444,9.3,108.8,61.2,42.9,20.3,16.2,7.4,12.1
Alexander Slabinsky,185.0,443.5,77.5,6.0,2.5,61.0,34.0,26.5,12.0,9.5,3.0,5.5
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,52.8465753425,780.120547945,7.1875,3.71637426901,77.298630137,42.8136986301,31.8356164384,17.1753424658,12.0767123288,4.34250764526,6.76217765043
Fernando Verdasco,188.0,32.2633996937,1597.38897397,5.46241830065,4.21900161031,79.5742725881,54.2756508423,38.2052067381,13.0076569678,12.5727411945,4.55460750853,6.87600644122
Todd Reid,180.0,191.714285714,245.035714286,3.92592592593,2.45833333333,78.5,55.1428571429,35.3928571429,11.1785714286,12.1785714286,5.56,8.46428571429
Federico Luzzi,188.0,160.365853659,280.195121951,3.69230769231,3.975,77.6829268293,43.5365853659,29.1951219512,14.5853658537,11.4146341463,5.3,9.12195121951
David Martin,185.0,725.0,21.0,2.0,6.0,69.0,38.0,22.0,9.0,8.0,9.0,15.0
Diego Moyano,175.0,197.0,208.5,7.0,7.0,92.5,53.0,35.0,21.5,15.0,4.0,9.0
George Bastl,183.0,137.23364486,357.205607477,5.89,3.33684210526,76.785046729,49.6635514019,33.7169811321,12.7196261682,11.7476635514,4.78217821782,7.91428571429
Guillaume Rufin,188.0,161.625,415.225,7.23076923077,4.94736842105,92.9,51.3,35.45,20.575,13.85,5.8,9.425
Andrey Kuznetsov,185.0,137.196428571,490.142857143,5.79245283019,3.07547169811,86.8392857143,51.4821428571,35.6785714286,17.2678571429,13.2678571429,5.44,8.5
Mark Nielsen,185.0,403.5,78.625,2.25,4.5,61.5,38.5,25.125,10.125,9.125,5.14285714286,8.85714285714
Victor Hanescu,198.0,75.5964467005,756.992385787,5.11506849315,2.20205479452,79.8730964467,55.152284264,38.0507614213,12.5521628499,12.3401015228,4.70704225352,7.26954177898
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Miguel Angel Lopez Jaen,188.0,265.333333333,138.666666667,6.0,2.5,98.3333333333,63.6666666667,43.0,14.0,14.3333333333,4.0,8.66666666667
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,100.947674419,456.191860465,7.56024096386,3.43870967742,79.5058139535,44.75,32.9298245614,17.9069767442,12.476744186,4.69387755102,7.05590062112
Michail Elgin,183.0,334.222222222,150.0,5.0,2.77777777778,57.4444444444,34.6666666667,23.1111111111,9.77777777778,8.77777777778,4.14285714286,6.75
Colin Fleming,188.0,607.5,59.0,5.5,5.0,75.5,47.0,35.0,9.5,12.0,4.0,7.5
Nicolas Thomann,183.0,211.810810811,201.324324324,7.05555555556,3.87878787879,74.7297297297,41.5405405405,31.2162162162,16.8918918919,11.8378378378,4.45454545455,6.91428571429
Amir Weintraub,188.0,201.0,236.0,8.0,4.0,87.5,62.0,43.0,10.5,12.5,4.5,7.5
Karol Kucera,188.0,67.2515337423,657.042944785,5.89102564103,5.35526315789,77.4417177914,43.6503067485,31.1411042945,16.1790123457,12.0490797546,4.80281690141,7.71794871795
