name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Gilles Elseneer,188.0,342.0,84.5,6.83333333333,4.33333333333,78.0,45.6666666667,32.5,14.3333333333,12.3333333333,5.2,7.33333333333
Jeff Salzenstein,185.0,396.714285714,105.571428571,8.33333333333,5.57142857143,76.2857142857,42.7142857143,31.4285714286,14.1428571429,11.2857142857,5.28571428571,8.0
Gustavo Kuerten,190.0,2.81081081081,3507.63513514,9.56756756757,2.61417322835,81.6891891892,44.722972973,34.6824324324,20.0608108108,12.9256756757,4.55737704918,6.21212121212
Dennis Van Scheppingen,185.0,255.4,146.8,2.2,4.4,67.4,38.8,30.4,11.0,9.6,5.75,8.5
Fernando Meligeni,180.0,78.9402985075,582.880597015,4.62903225806,4.18461538462,78.4179104478,44.1940298507,30.4029850746,16.8358208955,12.0149253731,5.63333333333,8.64615384615
Juan Albert Viloca Puig,185.0,180.916666667,219.5,3.5,3.1,74.8333333333,46.4166666667,30.3333333333,14.6666666667,11.3333333333,5.36363636364,7.83333333333
Franco Squillari,183.0,28.5576923077,1177.44230769,4.24752475248,5.50495049505,79.7403846154,43.6923076923,30.75,17.375,12.0673076923,5.21212121212,8.14563106796
Karim Alami,185.0,52.5285714286,798.571428571,4.89705882353,3.83076923077,79.6285714286,45.1571428571,31.8857142857,16.8857142857,12.3714285714,4.859375,7.68115942029
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,122.818181818,347.818181818,6.5,4.63636363636,73.8181818182,43.1818181818,28.6363636364,16.2727272727,11.1818181818,5.4,7.81818181818
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,131.317460317,424.825396825,4.5,3.63636363636,72.873015873,42.6507936508,29.6349206349,14.0,11.4285714286,5.12962962963,7.85483870968
Nicolas Escude,185.0,32.7032967033,1011.85714286,6.73563218391,3.89655172414,78.5494505495,41.9230769231,30.5604395604,18.7032967033,12.3076923077,4.54430379747,7.16666666667
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,136.0,302.684210526,4.77777777778,4.52941176471,75.1052631579,39.5789473684,28.1578947368,15.8947368421,11.6842105263,5.16666666667,8.68421052632
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,570.0,35.0,0.0,4.5,60.5,37.0,18.0,8.0,7.0,3.0,8.0
Olivier Rochus,168.0,85.9411764706,530.676470588,2.62068965517,3.33333333333,85.8529411765,50.9117647059,33.7058823529,17.9411764706,13.3235294118,4.83333333333,8.11764705882
Alexandre Simoni,188.0,124.333333333,343.944444444,7.22222222222,4.76470588235,71.0555555556,38.2777777778,29.3333333333,16.6666666667,11.0555555556,3.66666666667,5.72222222222
Daniel Vacek,190.0,294.375,503.625,5.40909090909,4.66666666667,71.8333333333,38.375,25.5416666667,16.2083333333,10.75,4.45454545455,7.625
Marcelo Charpentier,180.0,193.8,197.0,2.25,5.8,114.8,81.4,48.2,15.6,15.2,10.5,13.4
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,175.0,219.0,3.0,2.0,68.0,43.3333333333,28.0,14.3333333333,11.3333333333,4.66666666667,7.66666666667
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,130.428571429,379.19047619,5.63157894737,3.25,75.1904761905,46.1428571429,33.0476190476,14.5714285714,11.7142857143,4.6,7.1
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,74.1282051282,752.307692308,15.5641025641,5.80263157895,80.641025641,44.1282051282,35.5897435897,17.9102564103,13.141025641,4.41428571429,6.70833333333
Juan Carlos Ferrero,183.0,14.4028776978,1944.35971223,4.41984732824,3.73015873016,82.381294964,48.6474820144,34.071942446,18.3165467626,12.8057553957,5.03937007874,7.47014925373
Thomas Schiessling,180.0,570.0,30.0,1.0,6.0,80.0,41.0,22.0,21.0,13.0,2.0,7.0
Antony Dupuis,185.0,86.2608695652,496.282608696,7.06818181818,3.375,84.3043478261,49.2826086957,35.2391304348,17.4782608696,12.6739130435,5.53333333333,8.30434782609
Ramon Delgado,185.0,155.666666667,295.611111111,7.94444444444,2.71428571429,78.3888888889,46.6666666667,33.3888888889,16.3333333333,12.8888888889,3.15384615385,5.16666666667
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Eric Taino,175.0,303.375,118.0,3.25,2.14285714286,69.125,37.125,24.625,15.5,10.625,3.0,5.625
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,189.857142857,202.571428571,7.95238095238,4.89473684211,89.6666666667,57.0,40.6666666667,17.0,14.0476190476,4.05263157895,6.85
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Denis Golovanov,188.0,223.0,157.0,5.0,7.0,78.0,40.0,25.0,19.0,11.0,4.0,7.0
Jurgen Melzer,183.0,337.5,101.5,8.0,3.0,97.0,55.75,38.75,20.5,14.5,2.75,6.0
Alun Jones,180.0,400.0,61.0,6.0,3.0,105.0,59.0,38.0,19.0,15.0,6.0,11.0
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Albert Montanes,175.0,117.25,368.95,4.52631578947,3.5625,77.25,46.2,32.6,16.35,12.25,3.95,6.55
Takao Suzuki,175.0,308.428571429,137.714285714,8.71428571429,3.6,89.1428571429,55.8571428571,40.0,16.5714285714,13.7142857143,6.5,8.71428571429
Christophe Rochus,170.0,84.734375,493.25,2.84782608696,4.21875,81.15625,46.6875,29.734375,16.0625,12.015625,5.32258064516,9.1875
David Prinosil,185.0,61.803030303,703.5,7.859375,5.04545454545,83.0303030303,44.0454545455,32.6818181818,18.1363636364,12.696969697,4.84375,7.93846153846
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Jonas Bjorkman,183.0,56.0515463918,715.989690722,3.81318681319,3.31818181818,78.3092783505,47.7422680412,32.9690721649,15.3505154639,11.9690721649,4.86363636364,7.62365591398
Yevgeny Kafelnikov,190.0,5.29834254144,2738.85082873,6.22033898305,4.89534883721,82.9944751381,44.6243093923,32.7845303867,19.3812154696,12.8453038674,4.92121212121,7.63372093023
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,58.5,798.819444444,3.77419354839,2.43859649123,70.0,45.2816901408,31.4647887324,12.676056338,11.0422535211,4.32258064516,6.38235294118
Jan Michael Gambill,190.0,36.201754386,1054.85964912,11.4035087719,4.14851485149,78.4736842105,43.2456140351,33.3947368421,17.8859649123,12.2631578947,4.53465346535,6.22018348624
Razvan Sabau,185.0,202.666666667,171.0,4.0,1.5,71.6666666667,47.3333333333,32.0,10.6666666667,11.3333333333,5.5,6.66666666667
Sebastien Grosjean,175.0,18.7573529412,1544.14705882,5.3358778626,2.37634408602,79.0882352941,45.5808823529,32.3014705882,17.9779411765,12.2941176471,4.66393442623,7.09302325581
Richard Krajicek,196.0,28.2,1057.075,14.675,3.51282051282,80.05,46.5,37.975,18.225,13.325,3.54545454545,5.0
Stefan Koubek,175.0,56.7391304348,733.815217391,4.29411764706,3.67777777778,78.6086956522,46.7173913043,31.1630434783,16.1847826087,12.0869565217,5.11904761905,8.22471910112
Jack Brasington,188.0,223.0,163.0,8.5,12.0,145.0,84.0,62.5,25.0,22.0,9.0,14.0
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,89.8837209302,484.651162791,8.375,3.34146341463,85.3488372093,46.0,35.3023255814,20.0930232558,13.3255813953,4.02564102564,6.56097560976
Federico Luzzi,188.0,157.888888889,283.833333333,2.94117647059,3.33333333333,75.9444444444,43.8333333333,29.2222222222,13.7777777778,10.7222222222,6.0,9.22222222222
Diego Moyano,175.0,147.0,270.0,7.0,7.0,92.0,47.0,36.0,26.0,16.0,3.0,7.0
George Bastl,183.0,96.6607142857,442.446428571,5.56862745098,2.89583333333,75.8571428571,51.1607142857,33.5,11.9464285714,11.6607142857,4.79245283019,7.89285714286
Mark Nielsen,185.0,253.0,132.0,1.0,5.0,70.5,45.0,29.5,12.0,10.0,6.5,9.0
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,136.034482759,291.103448276,6.96551724138,3.68,81.5517241379,44.3448275862,31.8275862069,18.7586206897,12.8620689655,4.60714285714,7.62068965517
Michail Elgin,183.0,330.0,95.0,3.0,3.0,74.0,50.0,25.0,14.0,10.0,6.0,10.0
Nicolas Thomann,183.0,177.909090909,223.727272727,7.81818181818,3.5,76.2727272727,42.6363636364,32.0909090909,17.1818181818,12.0909090909,3.90909090909,6.45454545455
Karol Kucera,188.0,63.5507246377,706.115942029,5.77941176471,5.39393939394,74.347826087,39.7246376812,28.7826086957,16.5072463768,11.6086956522,4.43333333333,7.13432835821
Jens Knippschild,190.0,111.783783784,369.621621622,6.66666666667,3.57142857143,83.8648648649,43.5945945946,31.6216216216,19.1081081081,12.7297297297,6.0625,8.80555555556
Yves Allegro,183.0,310.0,100.0,5.0,4.0,78.0,38.0,28.0,27.0,13.0,1.0,3.0
Alberto Martin,175.0,58.2164948454,712.309278351,2.55813953488,4.22471910112,72.9793814433,44.4639175258,29.2371134021,14.1958762887,11.5670103093,4.90804597701,8.0
Daniel Melo,185.0,278.0,118.0,3.0,4.0,92.0,67.0,50.0,14.0,16.0,4.0,6.0
Andre Agassi,180.0,2.78181818182,3715.12727273,5.42307692308,2.9696969697,76.8545454545,49.3909090909,36.1090909091,14.9545454545,12.6727272727,3.9175257732,5.87254901961
Michael Chang,175.0,36.3461538462,931.076923077,4.09782608696,2.33333333333,79.0480769231,44.6346153846,31.0384615385,17.1634615385,12.2211538462,4.66326530612,7.69306930693
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Petr Luxa,190.0,260.5,148.5,3.5,5.0,70.5,41.0,23.5,12.0,11.5,1.5,7.5
David Sanchez,183.0,89.0909090909,468.696969697,2.52173913043,3.10714285714,81.3333333333,51.4848484848,31.9090909091,14.1212121212,11.5454545455,5.53125,9.42424242424
Paul Goldstein,178.0,86.8301886792,488.490566038,2.92857142857,2.45454545455,74.2452830189,46.9245283019,29.7169811321,14.1538461538,11.2075471698,5.0,8.49019607843
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,31.3223140496,1155.7768595,7.72268907563,3.54867256637,86.7272727273,51.2892561983,37.6280991736,18.5785123967,13.3140495868,4.95495495495,7.28070175439
John Van Lottum,185.0,122.8125,370.4375,3.07142857143,3.0,64.8125,32.5625,19.9375,13.5,10.0,5.0625,9.8125
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,220.0,163.0,16.0,2.0,64.0,49.0,35.0,7.0,10.0,3.0,5.0
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Ladislav Svarc,188.0,250.0,138.0,7.0,6.0,144.0,83.0,60.0,28.0,22.0,15.0,20.0
Gouichi Motomura,173.0,210.142857143,188.428571429,2.2,3.8,64.1428571429,33.0,20.8571428571,14.8571428571,10.2857142857,3.83333333333,7.0
Frantisek Cermak,193.0,251.0,136.0,2.0,3.0,35.0,24.0,14.0,4.0,4.0,2.0,4.0
Albert Costa,180.0,31.5454545455,1055.84848485,4.11235955056,2.02702702703,76.202020202,48.7373737374,32.7474747475,14.7676767677,11.898989899,4.65555555556,7.43010752688
Ivan Ljubicic,193.0,73.8170731707,570.926829268,11.1097560976,3.24675324675,84.4756097561,46.3170731707,35.6463414634,19.4512195122,12.9024390244,4.09459459459,6.03797468354
Petr Kralert,188.0,187.75,202.0,4.5,5.75,87.0,54.25,34.5,14.0,13.25,6.5,11.75
Paul Henri Mathieu,185.0,291.857142857,121.142857143,4.16666666667,3.33333333333,70.4285714286,33.7142857143,23.1428571429,18.1428571429,10.1428571429,5.28571428571,8.14285714286
Andy Roddick,188.0,132.857142857,790.682539683,10.4516129032,3.53333333333,77.5396825397,45.5555555556,35.9682539683,17.7619047619,12.5873015873,4.29166666667,5.57692307692
Martin Verkerk,196.0,213.5,170.0,8.5,4.5,94.0,46.5,34.0,21.0,13.0,7.5,11.5
Vadim Kutsenko,180.0,214.0,172.0,3.25,5.75,83.75,44.0,28.0,19.0,12.0,4.0,8.0
Lleyton Hewitt,180.0,8.20666666667,2394.06666667,5.90277777778,3.92805755396,77.9666666667,41.7066666667,31.1866666667,19.4533333333,12.3533333333,4.31060606061,6.31205673759
Sjeng Schalken,193.0,37.4322033898,958.669491525,5.06363636364,4.30088495575,78.7033898305,46.0254237288,32.7033898305,16.6101694915,12.3728813559,4.42307692308,6.99107142857
Olivier Malcor,180.0,390.5,68.5,3.5,3.0,96.0,73.5,39.0,8.5,13.0,7.5,14.5
Bohdan Ulihrach,188.0,65.4302325581,699.779069767,3.26666666667,3.78823529412,75.0813953488,43.3255813953,29.4186046512,15.011627907,11.476744186,4.60240963855,7.79069767442
Leander Paes,178.0,183.285714286,222.714285714,7.0,6.66666666667,79.4285714286,46.8571428571,32.8571428571,14.4285714286,12.4285714286,4.16666666667,8.0
Mariano Hood,178.0,286.25,126.25,1.5,1.0,62.5,41.75,29.0,10.5,9.5,4.0,6.5
German Puentes,173.0,108.0,383.523809524,3.07692307692,3.57142857143,77.0,47.4285714286,28.0952380952,14.2380952381,11.2380952381,5.0,9.2380952381
Cedric Pioline,188.0,26.0125,1420.6875,8.41772151899,5.17333333333,85.45,45.15,34.2875,20.1875,13.2125,4.86301369863,7.38157894737
David Miketa,183.0,208.0,161.0,2.0,5.0,97.0,67.0,43.0,15.0,15.0,5.0,10.0
Leos Friedl,183.0,472.4,47.0,5.0,3.6,83.8,51.8,34.4,16.0,13.8,3.5,7.0
Felix Mantilla,180.0,66.25,662.710526316,3.3125,2.98461538462,71.7368421053,42.1973684211,28.0789473684,15.1315789474,11.1052631579,4.26865671642,7.06944444444
Markus Hipfl,178.0,95.2941176471,437.960784314,2.92682926829,3.28571428571,79.1764705882,49.8235294118,31.9803921569,14.3921568627,11.9607843137,4.93617021277,8.34
Jamie Delgado,178.0,169.578947368,233.473684211,5.05263157895,3.89473684211,77.3157894737,39.2105263158,27.8421052632,17.6842105263,11.5789473684,5.41176470588,8.66666666667
Reginald Willems,180.0,224.0,156.0,5.0,1.0,46.0,30.5,21.5,7.0,8.5,0.0,2.5
Martin Damm,188.0,108.419354839,428.548387097,6.54838709677,4.44827586207,79.4516129032,44.5483870968,32.6129032258,16.7741935484,12.3548387097,5.03333333333,8.13333333333
Mikael Tillstrom,185.0,69.5,589.866666667,5.62962962963,4.25,80.7,48.9666666667,34.0333333333,15.4,12.6666666667,5.46428571429,8.72413793103
Nicolas Lapentti,188.0,19.6355932203,1410.25423729,6.19658119658,3.56481481481,76.8389830508,44.1440677966,32.3305084746,15.8474576271,11.8813559322,4.32743362832,6.81034482759
Joseph Sirianni,175.0,356.0,78.0,3.0,6.0,89.0,42.0,20.0,18.0,12.0,6.0,14.0
Thiago Alves,178.0,349.0,86.0,4.0,5.0,59.0,36.0,22.0,10.0,9.0,2.0,5.0
Pete Sampras,185.0,4.83168316832,2800.53465347,12.5346534653,5.58585858586,88.5445544554,54.495049505,43.4653465347,18.0396039604,14.3663366337,4.05882352941,5.6404494382
Simon Larose,190.0,400.666666667,65.3333333333,6.66666666667,3.33333333333,74.3333333333,43.6666666667,26.3333333333,14.6666666667,11.6666666667,3.66666666667,8.33333333333
Todd Martin,198.0,31.3469387755,1059.14285714,12.1458333333,4.9347826087,95.1020408163,58.6530612245,44.1632653061,18.1020408163,15.1836734694,4.97727272727,8.0
Stefano Galvani,178.0,239.0,147.0,0.0,12.0,99.0,44.0,25.0,24.0,13.0,13.0,20.0
Andrew Ilie,180.0,57.7849462366,703.301075269,5.36559139785,3.66666666667,84.5376344086,46.0,32.1182795699,19.0967741935,12.7634408602,5.08139534884,7.97826086957
Younes El Aynaoui,193.0,37.0092592593,1001.92592593,7.28971962617,3.22,82.712962963,51.6296296296,37.5277777778,15.9351851852,12.8518518519,5.01111111111,6.9702970297
Tommy Robredo,180.0,67.5185185185,690.425925926,4.02040816327,3.4,79.9259259259,51.9259259259,36.0740740741,13.962962963,12.3518518519,4.70833333333,7.35294117647
Michal Tabara,175.0,69.85,613.8,3.38235294118,4.05128205128,76.05,40.6,26.675,16.95,11.55,4.94736842105,8.55
Frederic Niemeyer,190.0,269.0,120.0,11.5,9.5,82.5,42.5,33.5,19.5,13.5,4.0,5.5
Marcelo Filippini,178.0,415.5,57.5,2.0,1.5,69.5,44.0,25.0,11.5,9.5,6.5,11.0
Ivaylo Traykov,188.0,255.0,134.0,3.0,2.5,94.0,55.0,37.0,22.5,13.5,3.5,7.0
Galo Blanco,173.0,78.3768115942,547.347826087,5.62121212121,3.234375,75.7536231884,38.3188405797,27.0,18.9275362319,11.7101449275,5.41379310345,8.01515151515
Marat Safin,193.0,9.26623376623,2661.20779221,9.40666666667,2.47058823529,84.0584415584,44.9805194805,34.461038961,20.6688311688,13.3246753247,4.16058394161,6.10738255034
Mark Woodforde,188.0,133.0,293.333333333,2.88888888889,3.33333333333,80.1111111111,47.0,31.5555555556,16.5555555556,12.3333333333,7.375,10.1111111111
Markus Hantschk,188.0,100.0,417.212765957,4.31818181818,2.95238095238,75.3404255319,43.170212766,29.3829787234,15.6382978723,11.4893617021,5.20930232558,8.17391304348
Federico Browne,180.0,233.916666667,247.416666667,4.08333333333,2.77777777778,84.6666666667,51.3333333333,33.4166666667,15.9166666667,12.4166666667,5.75,9.41666666667
Barry Cowan,188.0,195.071428571,192.571428571,7.78571428571,5.28571428571,85.2857142857,52.0714285714,37.9285714286,15.2857142857,12.8571428571,6.30769230769,8.85714285714
Fernando Vicente,180.0,45.0714285714,815.704081633,3.73863636364,3.79787234043,82.4489795918,48.8367346939,33.0510204082,16.1836734694,12.5714285714,5.31460674157,8.55208333333
Guillermo Canas,185.0,75.1951219512,773.817073171,5.4625,3.20547945205,77.4024390244,46.256097561,32.5365853659,15.5975609756,12.1829268293,5.0,7.64556962025
Jan Kroslak,188.0,150.176470588,282.647058824,5.47058823529,4.82352941176,75.2941176471,46.8823529412,33.4117647059,12.4705882353,11.1176470588,5.76923076923,7.5625
Jean Francois Bachelot,183.0,264.0,124.0,5.5,7.5,103.5,58.0,44.0,21.5,15.5,6.5,10.0
Nicolas Coutelot,185.0,215.666666667,166.833333333,5.0,3.33333333333,85.6666666667,54.1666666667,37.1666666667,16.5,12.8333333333,9.2,10.6666666667
Emanuel Couto,183.0,428.0,54.0,2.0,0.0,55.0,33.0,18.0,10.0,9.0,2.0,6.0
Hector Moretti,170.0,228.0,146.0,0.0,2.0,52.0,38.0,19.0,7.0,8.0,2.0,6.0
Danai Udomchoke,173.0,314.0,102.0,3.33333333333,2.33333333333,67.0,40.3333333333,29.3333333333,12.3333333333,10.6666666667,3.0,5.33333333333
Albert Portas,188.0,50.1188118812,828.475247525,5.375,4.18181818182,78.9306930693,41.5841584158,29.5346534653,17.7227722772,12.0396039604,5.1797752809,8.24742268041
Sebastian Prieto,180.0,184.0,200.0,3.5,6.5,95.0,59.5,44.0,17.0,14.0,4.0,6.5
Gaston Etlis,185.0,137.083333333,289.166666667,4.18181818182,3.25,73.1666666667,44.6666666667,30.5,13.75,12.0,4.81818181818,8.63636363636
Satoshi Iwabuchi,175.0,437.0,63.5,2.0,2.5,64.0,37.0,21.5,12.5,9.0,6.0,10.0
Giorgio Galimberti,180.0,232.5,158.5,5.0,5.0,82.5,43.0,25.5,19.0,12.5,6.5,11.5
Andreas Vinciguerra,180.0,52.0102040816,764.091836735,5.17391304348,3.23913043478,77.2244897959,43.6326530612,30.7653061224,16.5612244898,11.5102040816,5.36559139785,7.88659793814
Kristian Capalik,188.0,379.714285714,69.8571428571,4.57142857143,3.6,71.2857142857,40.1428571429,28.7142857143,14.2857142857,11.2857142857,4.0,7.66666666667
Arnaud Clement,173.0,29.4,1317.12173913,5.51351351351,3.64423076923,84.1217391304,49.2173913043,34.1826086957,17.7304347826,12.9304347826,5.09523809524,8.01801801802
Scott Humphries,185.0,643.75,21.25,4.25,2.5,73.25,43.0,28.75,12.25,11.25,4.25,8.5
Gabriel Trifu,193.0,341.833333333,85.8333333333,5.0,4.66666666667,76.0,46.0,30.5,12.8333333333,10.8333333333,5.16666666667,8.66666666667
Andre Sa,185.0,102.02,411.2,3.66666666667,3.23913043478,79.74,47.3,31.1,15.96,12.22,5.02127659574,8.4
Adrian Voinea,185.0,102.434782609,411.869565217,5.5,3.67441860465,72.4130434783,40.2173913043,28.4565217391,15.1304347826,11.3695652174,4.45,7.29545454545
Hyung Taik Lee,180.0,92.2702702703,484.594594595,4.0,2.94285714286,79.1891891892,45.8108108108,30.4594594595,17.7837837838,12.3243243243,4.81818181818,7.69444444444
Andrea Gaudenzi,183.0,90.2105263158,478.333333333,4.16981132075,4.49019607843,79.7719298246,44.8070175439,30.7192982456,17.3859649123,12.1052631579,5.72549019608,8.78181818182
Flavio Saretta,183.0,200.125,222.75,5.28571428571,2.4,69.25,42.25,28.75,15.375,11.375,2.71428571429,4.75
Slava Dosedel,183.0,71.6785714286,600.285714286,2.40476190476,3.22448979592,83.3214285714,56.0,35.3571428571,13.2321428571,12.5892857143,5.96296296296,9.76785714286
Mardy Fish,188.0,286.5,143.111111111,8.29411764706,3.52941176471,89.8333333333,47.1111111111,34.0555555556,20.8333333333,14.0,5.6875,8.5
Arnaud Di Pasquale,185.0,59.5087719298,682.421052632,2.8085106383,4.07547169811,79.3333333333,51.4561403509,32.6842105263,13.1754385965,11.8947368421,4.59259259259,8.32142857143
Ruben Ramirez Hidalgo,183.0,184.0,205.0,1.0,2.0,65.0,35.5,22.0,17.0,9.5,6.0,8.5
Juan Balcells,190.0,87.3454545455,535.018181818,5.73076923077,2.12244897959,79.4181818182,56.7818181818,38.8181818182,11.8,12.4909090909,4.86,7.54901960784
Emilio Benfele Alvarez,183.0,135.5,291.333333333,4.29411764706,2.47058823529,76.7777777778,44.3888888889,30.3333333333,15.9444444444,11.0555555556,5.75,7.77777777778
Jim Thomas,193.0,568.0,37.5,3.0,2.0,52.0,31.0,18.0,12.5,9.0,2.5,6.0
Clemens Trimmel,185.0,192.0,189.0,3.0,4.0,71.0,29.0,22.0,14.0,12.0,4.0,10.0
Ivo Heuberger,188.0,162.368421053,258.684210526,6.0,3.05555555556,71.4736842105,37.1052631579,26.5789473684,16.6842105263,11.1578947368,4.5,7.11111111111
Jeff Tarango,180.0,78.975,552.125,4.89473684211,5.28947368421,87.35,51.25,34.6,17.375,12.975,5.13157894737,8.71794871795
Edwin Kempes,188.0,139.55,303.7,5.44444444444,4.1875,85.9,50.5,35.45,17.65,13.2,4.45,7.5
Stefano Cobolli,175.0,400.0,61.0,0.0,3.0,46.0,33.0,19.0,5.0,9.0,2.0,6.0
Lior Mor,175.0,176.0,207.0,1.0,0.0,54.0,28.0,17.0,11.0,8.0,2.0,5.0
Dmitry Tursunov,185.0,219.0,165.0,6.5,3.25,65.75,38.0,29.5,14.25,10.75,4.66666666667,5.25
Julian Alonso,185.0,121.538461538,332.153846154,4.15384615385,5.33333333333,75.0,42.3076923077,28.1538461538,14.8461538462,11.3846153846,5.16666666667,8.61538461538
