name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Julien Jeanpierre,188.0,170.2,233.6,4.25,4.2,93.4,61.2,41.2,14.8,14.2,9.5,11.2
Igor Andreev,185.0,68.6,593.490909091,5.10204081633,3.39622641509,77.5272727273,47.3454545455,32.7636363636,15.5090909091,12.2,4.32,6.85185185185
Michael Kohlmann,188.0,179.909090909,257.818181818,5.70967741935,3.5625,73.9393939394,45.4242424242,32.75,13.0,11.5757575758,3.93333333333,6.75757575758
Cecil Mamiit,173.0,121.317647059,336.682352941,3.80281690141,3.14285714286,79.4,46.0470588235,30.4823529412,15.9764705882,12.1058823529,5.69230769231,9.35365853659
Taylor Dent,188.0,77.3509933775,658.794701987,7.40540540541,5.71232876712,76.8079470199,44.5894039735,32.9801324503,16.0529801325,12.1258278146,4.27480916031,6.50694444444
Edouard Roger Vasselin,188.0,209.666666667,184.333333333,3.0,2.0,65.6666666667,47.3333333333,29.6666666667,10.0,11.0,3.5,5.66666666667
Marcin Matkowski,188.0,726.0,15.0,0.0,6.0,36.0,12.0,3.0,7.0,7.0,1.0,7.0
Stephane Bohli,185.0,259.0,138.0,3.0,1.0,48.0,28.0,20.0,12.0,9.0,2.0,4.0
Nikolay Davydenko,178.0,68.7202380952,653.273809524,3.3986013986,2.88275862069,74.7202380952,48.880952381,32.0595238095,12.6904761905,11.5535714286,4.95454545455,7.9756097561
Bjorn Rehnquist,175.0,184.5,197.0,3.0,6.5,88.5,53.0,31.5,15.0,11.0,15.0,11.5
Gilles Elseneer,188.0,164.151515152,296.272727273,6.51515151515,4.3,85.2424242424,52.7575757576,37.8484848485,15.3333333333,13.1515151515,5.27586206897,8.36666666667
Jeff Salzenstein,185.0,205.206896552,239.0,9.14285714286,4.89285714286,81.1379310345,48.9310344828,36.1379310345,14.5517241379,12.3448275862,5.81481481481,8.24137931034
Gustavo Kuerten,190.0,11.6294964029,2543.68705036,9.09025270758,2.60683760684,82.5287769784,45.5791366906,34.9100719424,19.6366906475,13.0035971223,4.43668122271,6.18503937008
Dennis Van Scheppingen,185.0,127.736842105,359.526315789,4.36363636364,4.16216216216,72.1052631579,42.5526315789,30.0526315789,13.5,11.2105263158,4.90909090909,7.94285714286
Fernando Meligeni,180.0,75.5737704918,579.31147541,4.42105263158,3.93965517241,77.4016393443,44.1229508197,30.2131147541,16.5901639344,11.8278688525,5.46428571429,8.40336134454
Dustin Brown,196.0,599.0,27.0,18.0,7.0,115.0,58.0,50.0,22.0,15.0,7.0,10.0
Juan Albert Viloca Puig,185.0,180.916666667,219.5,3.5,3.1,74.8333333333,46.4166666667,30.3333333333,14.6666666667,11.3333333333,5.36363636364,7.83333333333
Franco Squillari,183.0,58.582010582,857.328042328,4.01111111111,5.06077348066,77.3703703704,43.0582010582,29.9047619048,16.5767195767,11.7724867725,5.0988372093,7.92972972973
Karim Alami,185.0,57.2361111111,780.916666667,4.82857142857,3.79104477612,79.375,45.0555555556,31.7777777778,16.8888888889,12.3194444444,4.86363636364,7.66197183099
Robin Vik,183.0,250.0,132.0,3.0,6.0,74.0,47.0,35.0,11.0,13.0,4.0,8.0
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,87.0674157303,485.011235955,4.9156626506,6.01136363636,75.3595505618,45.6179775281,30.808988764,13.4382022472,11.606741573,5.1686746988,8.41573033708
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,130.970149254,418.835820896,4.53968253968,3.67796610169,73.0597014925,42.6268656716,29.5223880597,13.9701492537,11.4029850746,5.24561403509,7.9696969697
Nicolas Escude,185.0,38.5057471264,946.017241379,7.30177514793,3.9880239521,79.8563218391,44.3620689655,32.7816091954,17.9022988506,12.5689655172,4.51612903226,7.10975609756
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,112.242857143,406.585714286,5.34328358209,4.26470588235,77.4428571429,42.4571428571,30.4285714286,16.3285714286,12.0714285714,5.22222222222,8.23188405797
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,683.75,24.75,2.0,3.5,68.75,45.0,23.0,10.25,8.25,5.25,10.0
Olivier Rochus,168.0,72.0506329114,580.398734177,2.21487603306,3.17857142857,81.4493670886,49.0759493671,32.1139240506,16.5063291139,12.4493670886,5.11267605634,8.34640522876
Jo Wilfried Tsonga,188.0,194.0,203.5,5.75,2.75,72.5,45.0,34.5,10.75,10.5,5.25,7.5
Alexandre Simoni,188.0,125.620689655,336.0,6.89655172414,5.0,77.0689655172,43.7931034483,31.4482758621,16.4482758621,11.8965517241,4.5,7.13793103448
Daniel Vacek,190.0,297.68,486.56,5.34782608696,4.64,73.72,39.56,26.52,16.56,11.08,4.69565217391,7.88
Marcelo Charpentier,180.0,194.571428571,191.285714286,2.0,5.42857142857,101.285714286,70.8571428571,42.5714285714,14.2857142857,14.0,8.0,11.5714285714
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,120.277777778,361.555555556,3.26470588235,2.83333333333,74.8333333333,47.1111111111,30.75,14.7222222222,11.5833333333,4.94117647059,7.75
Alexander Reichel,193.0,1154.0,4.0,4.0,4.0,57.0,33.0,21.0,10.0,8.0,5.0,8.0
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,141.351351351,397.635135135,6.48611111111,4.0,81.6486486486,49.9324324324,34.7702702703,16.027027027,12.6621621622,4.89855072464,7.47945205479
Nathan Healey,180.0,342.0,85.0,12.5,8.0,105.5,48.5,38.0,30.0,16.0,2.5,5.5
Yen Hsun Lu,180.0,97.25,426.416666667,4.8,4.08333333333,72.5833333333,44.0,30.8333333333,13.4166666667,11.4166666667,4.18181818182,7.54545454545
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Martin Vassallo Arguello,183.0,125.785714286,326.285714286,3.84615384615,5.53846153846,77.2857142857,46.3571428571,30.1428571429,13.2857142857,11.0714285714,6.07692307692,9.5
Jaymon Crabb,183.0,263.125,129.0,4.125,3.14285714286,86.0,52.625,33.375,14.875,13.125,6.5,11.375
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,147.057692308,723.884615385,15.1666666667,5.88235294118,80.1634615385,44.1923076923,35.3076923077,17.4903846154,13.0,4.37894736842,6.82474226804
Juan Carlos Ferrero,183.0,8.90506329114,2545.36708861,5.08970099668,3.40350877193,82.9778481013,49.8227848101,35.2373417722,17.9303797468,12.9367088608,4.87676056338,7.23255813953
Thomas Schiessling,180.0,774.0,16.5,2.75,4.0,61.75,32.5,19.25,14.25,10.5,3.33333333333,6.75
Antony Dupuis,185.0,83.3973509934,492.927152318,7.42953020134,3.14285714286,81.9933774834,48.6092715232,35.0264900662,16.9271523179,12.5496688742,4.99253731343,7.54929577465
Ramon Delgado,185.0,135.964285714,327.803571429,6.12962962963,3.32692307692,85.625,52.875,35.6785714286,16.0892857143,13.3214285714,4.39215686275,7.48214285714
Thomas Shimada,178.0,1351.0,1.0,3.0,1.0,51.0,29.0,18.0,14.0,10.0,1.0,4.0
Victor Ionita,185.0,221.0,171.0,2.0,2.0,82.0,45.0,20.0,20.0,10.0,6.0,12.0
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Eric Taino,175.0,206.227272727,204.181818182,5.38095238095,3.09523809524,77.7272727273,40.2727272727,28.1818181818,19.2272727273,11.9545454545,4.0,6.40909090909
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,278.0,173.12,8.16,5.21739130435,87.56,54.64,39.2,17.04,13.72,4.21739130435,6.95833333333
Nicolas Todero,183.0,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Richard Bloomfield,185.0,471.0,49.5,11.0,5.5,100.5,60.0,43.5,19.0,15.0,6.0,9.5
Denis Golovanov,188.0,333.2,141.8,3.0,5.0,67.6,35.4,23.4,12.4,10.0,4.8,9.0
Jurgen Melzer,183.0,86.3939393939,528.747474747,5.83333333333,3.75789473684,82.9797979798,48.0808080808,34.0909090909,16.595959596,12.5252525253,4.98936170213,7.85567010309
Brian Baker,190.0,394.090909091,98.4545454545,3.81818181818,6.8,79.3636363636,49.9090909091,34.0909090909,12.4545454545,12.0,4.8,8.0
Alun Jones,180.0,338.0,92.5,5.5,3.5,100.0,57.5,38.5,18.5,14.5,8.0,12.5
Alan Mackin,183.0,355.5,79.5,1.5,4.0,91.5,58.5,34.5,13.0,14.0,4.0,10.0
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Frederik Nielsen,190.0,1020.0,5.0,2.0,0.0,41.0,22.0,8.0,6.0,7.0,5.0,11.0
Brian Vahaly,183.0,105.272727273,418.6,3.40425531915,3.8,80.9272727273,52.0181818182,33.4909090909,14.8181818182,12.4,4.96078431373,8.14814814815
Albert Montanes,175.0,85.5092592593,502.194444444,4.01063829787,3.28125,72.8611111111,45.0277777778,30.6111111111,13.6261682243,11.4166666667,4.30392156863,7.28301886792
Novak Djokovic,188.0,290.0,121.75,6.5,5.25,93.0,58.0,35.25,15.25,13.5,4.75,9.75
Takao Suzuki,175.0,223.68,198.88,9.56,2.95652173913,80.28,49.76,36.64,15.16,12.52,4.69565217391,7.0
Alessio Di Mauro,185.0,142.5,282.5,3.75,3.33333333333,83.25,43.5,28.25,17.25,12.25,7.0,11.0
Christophe Rochus,170.0,95.9724137931,437.282758621,2.51923076923,3.69117647059,76.5448275862,45.4620689655,28.7172413793,14.4413793103,11.4551724138,5.02816901408,8.84827586207
Andrea Stoppini,190.0,402.0,67.0,2.0,3.0,106.0,55.0,41.0,27.0,15.0,10.0,12.0
David Prinosil,185.0,81.9459459459,642.716216216,7.59154929577,5.28378378378,82.5945945946,43.8648648649,32.3513513514,17.8378378378,12.5135135135,5.07042253521,8.17808219178
Frank Dancevic,185.0,368.0,126.857142857,5.28571428571,3.57142857143,77.8571428571,42.5714285714,30.8571428571,15.0,11.5714285714,6.16666666667,8.71428571429
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Gorka Fraile,180.0,231.0,151.0,2.0,2.0,87.5,57.0,36.0,14.5,12.5,3.0,7.0
Stefano Pescosolido,185.0,138.857142857,287.571428571,4.0,5.71428571429,87.2857142857,50.8571428571,34.2857142857,16.2857142857,13.4285714286,5.83333333333,9.42857142857
Ryan Henry,183.0,578.0,30.0,10.0,5.0,131.0,74.0,49.0,27.0,21.0,3.0,11.0
Jonas Bjorkman,183.0,53.1261261261,750.698198198,4.75943396226,3.28217821782,79.3468468468,46.6036036036,32.8873873874,16.5900900901,12.1711711712,4.99489795918,7.64593301435
Yevgeny Kafelnikov,190.0,9.05862068966,2415.36896552,6.01408450704,4.70545454545,81.8275862069,44.7206896552,32.6827586207,18.6620689655,12.6655172414,4.77394636015,7.45652173913
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,78.0102040816,674.030612245,3.62790697674,2.59036144578,69.0206185567,44.1340206186,30.381443299,12.4639175258,10.9896907216,4.17647058824,6.55913978495
Melle Van Gemerden,183.0,335.0,95.3333333333,4.33333333333,3.0,72.3333333333,40.6666666667,31.0,17.3333333333,12.0,3.5,6.5
Jan Michael Gambill,190.0,44.5673469388,905.995918367,11.2367346939,3.72146118721,78.7265306122,44.0448979592,33.7142857143,17.2040816327,12.2612244898,4.50226244344,6.52765957447
Razvan Sabau,185.0,262.555555556,147.222222222,3.0,1.71428571429,69.4444444444,44.1111111111,27.3333333333,11.1111111111,10.6666666667,4.5,7.77777777778
Sebastien Grosjean,175.0,14.8064516129,1720.49820789,5.85447761194,2.3641025641,80.2401433692,44.3906810036,32.0573476703,19.1792114695,12.5268817204,4.61943319838,6.94696969697
Richard Krajicek,196.0,129.623188406,769.173913043,14.4347826087,4.58823529412,83.6811594203,46.8260869565,38.0579710145,18.9710144928,13.5362318841,3.77419354839,5.55384615385
Stefan Koubek,175.0,62.2171945701,678.004524887,4.04615384615,3.56398104265,79.149321267,47.8280542986,31.3936651584,15.8280542986,12.2488687783,5.15763546798,8.43981481481
Filip Prpic,173.0,509.0,48.0,2.0,3.0,83.0,64.0,30.5,9.5,12.5,5.5,12.5
Jack Brasington,188.0,164.9,244.8,5.44444444444,9.3,108.8,61.2,42.9,20.3,16.2,7.4,12.1
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,52.4655172414,814.844827586,6.87425149701,3.60355029586,78.1609195402,42.8390804598,32.0632183908,17.6436781609,12.1724137931,4.48427672956,6.97590361446
Fernando Verdasco,188.0,87.2894736842,579.657894737,5.15942028986,3.98529411765,73.1710526316,48.0789473684,33.0789473684,13.6184210526,11.4473684211,4.53125,6.83823529412
Todd Reid,180.0,193.615384615,243.615384615,4.0,2.4347826087,78.6153846154,55.3846153846,35.7307692308,11.2307692308,12.2692307692,5.47826086957,8.26923076923
Federico Luzzi,188.0,148.833333333,300.208333333,2.86363636364,3.79166666667,76.5,44.375,29.2083333333,13.8333333333,11.2083333333,5.69565217391,9.375
Diego Moyano,175.0,197.0,208.5,7.0,7.0,92.5,53.0,35.0,21.5,15.0,4.0,9.0
George Bastl,183.0,111.084507042,406.633802817,5.6,3.20634920635,76.8873239437,51.2112676056,33.9577464789,12.2112676056,11.7605633803,4.76470588235,7.88732394366
Mark Nielsen,185.0,383.666666667,82.5,2.16666666667,5.0,61.8333333333,36.6666666667,24.8333333333,11.3333333333,9.33333333333,5.4,9.2
Victor Hanescu,198.0,95.1911764706,442.235294118,5.49230769231,2.88461538462,81.0294117647,53.4264705882,36.9264705882,14.0147058824,12.3382352941,4.65079365079,7.28125
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,107.163793103,405.517241379,7.87610619469,3.71428571429,82.1379310345,45.2844827586,33.3103448276,19.3362068966,12.9051724138,4.85858585859,7.28037383178
Michail Elgin,183.0,501.333333333,59.0,3.66666666667,4.0,57.3333333333,36.0,21.3333333333,8.0,8.66666666667,5.0,9.0
Nicolas Thomann,183.0,202.625,211.4375,7.125,4.13793103448,76.8125,42.71875,32.40625,17.375,12.21875,4.41379310345,6.93333333333
Karol Kucera,188.0,62.9870967742,676.303225806,5.88513513514,5.35172413793,77.4387096774,43.6322580645,31.2516129032,16.1168831169,12.0580645161,4.73880597015,7.63513513514
Ingo Neumuller,183.0,886.0,8.0,0.0,1.0,54.0,22.0,9.0,16.0,8.0,4.0,9.0
Jens Knippschild,190.0,123.425,351.35,6.53846153846,3.52631578947,84.325,43.725,31.425,19.2,12.875,5.94285714286,8.97435897436
Yves Allegro,183.0,310.875,105.125,5.0,6.125,68.5,34.0,25.25,16.625,10.625,4.57142857143,7.71428571429
Alberto Martin,175.0,58.3876651982,691.72246696,2.61666666667,4.0619047619,75.0440528634,46.1938325991,30.3392070485,14.2599118943,11.6872246696,4.77358490566,8.01339285714
Daniel Melo,185.0,248.0,149.666666667,3.0,4.0,80.3333333333,56.6666666667,34.6666666667,12.0,13.0,6.33333333333,10.3333333333
Marcos Baghdatis,183.0,240.0,153.0,11.5,7.5,110.5,57.0,40.0,22.0,18.0,1.5,8.0
Marc Gicquel,188.0,268.0,157.2,4.8,2.0,80.0,45.8,30.0,18.2,12.4,3.75,6.2
Andre Agassi,180.0,4.06028368794,3266.0248227,5.86496350365,2.83858267717,76.1843971631,47.8120567376,35.4645390071,15.6418439716,12.4787234043,3.94827586207,5.64541832669
Michael Chang,175.0,58.6595744681,777.95035461,4.1328125,2.34285714286,79.4113475177,44.5886524823,30.9219858156,17.2340425532,12.2836879433,4.62595419847,7.73722627737
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Petr Luxa,190.0,301.833333333,110.166666667,2.83333333333,3.16666666667,69.1666666667,43.1666666667,27.3333333333,11.1666666667,10.6666666667,3.0,6.83333333333
Nicolas Almagro,183.0,133.9,308.1,6.66666666667,4.22222222222,74.0,41.8,30.0,14.7,11.8,5.0,9.0
Tomas Cakl,178.0,213.0,166.0,4.5,4.0,81.5,42.0,28.0,22.0,10.5,6.5,9.0
David Sanchez,183.0,64.9759036145,620.981927711,2.80434782609,2.85294117647,76.1626506024,46.7228915663,30.5301204819,14.0180722892,11.4156626506,5.11111111111,8.42592592593
Paul Goldstein,178.0,107.594594595,421.0,3.01639344262,2.68253968254,75.4054054054,47.472972973,30.3513513514,14.1643835616,11.2702702703,5.21428571429,8.78571428571
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,14.4957020057,2666.35816619,7.46974063401,3.25496688742,78.9255014327,47.2378223496,35.6790830946,17.2607449857,12.5730659026,4.3,5.9935483871
Hendrik Dreekmann,188.0,856.0,9.0,4.0,3.0,67.0,42.0,26.0,11.0,9.0,6.0,9.0
Bobby Reynolds,183.0,503.666666667,52.3333333333,9.33333333333,6.0,111.666666667,57.3333333333,37.6666666667,30.3333333333,16.3333333333,9.0,12.3333333333
John Van Lottum,185.0,111.266666667,381.983333333,3.70909090909,3.94339622642,72.95,39.3666666667,26.1833333333,15.6666666667,11.2833333333,5.30909090909,8.94827586207
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,87.9824561404,515.50877193,19.8947368421,5.83928571429,95.7894736842,59.2280701754,48.8245614035,19.1754385965,15.0701754386,4.1,5.39622641509
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Tomas Berdych,196.0,73.2857142857,581.607142857,8.10714285714,4.0,85.1428571429,49.4285714286,35.5714285714,16.8571428571,13.4285714286,5.32,8.57692307692
Ladislav Svarc,188.0,297.0,109.0,5.0,6.0,104.0,62.0,42.5,19.5,16.0,12.0,16.5
Gouichi Motomura,173.0,229.333333333,163.866666667,2.5,3.76923076923,67.5333333333,34.4666666667,22.6666666667,15.8666666667,10.5333333333,4.23076923077,7.71428571429
Mariano Delfino,183.0,185.0,188.0,2.0,5.0,152.0,100.0,54.0,28.0,19.0,15.0,23.0
Frantisek Cermak,193.0,277.8125,117.6875,3.6,2.46666666667,68.5625,41.25,27.5625,13.0,10.5,4.69230769231,6.9375
Albert Costa,180.0,26.6974789916,1278.29411765,4.77130044843,2.38172043011,81.231092437,50.7647058824,34.6974789916,15.974789916,12.6722689076,4.79439252336,7.50218340611
Ivan Ljubicic,193.0,51.3624454148,796.15720524,12.2850877193,3.30952380952,82.4585152838,46.615720524,36.0349344978,18.6506550218,13.0174672489,3.99504950495,5.82949308756
Petr Kralert,188.0,187.75,202.0,4.5,5.75,87.0,54.25,34.5,14.0,13.25,6.5,11.75
Paul Henri Mathieu,185.0,93.2604166667,530.104166667,5.12222222222,3.74698795181,81.1458333333,41.1979166667,29.46875,20.6041666667,12.4583333333,4.60465116279,7.42857142857
Andy Roddick,188.0,33.2508361204,2581.61538462,10.9161073826,2.8021978022,74.5217391304,45.6588628763,36.3511705686,16.1538461538,12.347826087,3.63111111111,4.66929133858
Martin Verkerk,196.0,53.9619047619,892.828571429,13.1333333333,5.37623762376,84.5047619048,49.819047619,38.2476190476,17.4380952381,13.2476190476,4.61290322581,6.65656565657
Vadim Kutsenko,180.0,194.1,193.2,3.5,5.3,94.6,51.5,33.8,20.7,13.7,5.3,9.3
Lleyton Hewitt,180.0,6.40571428571,2933.75714286,6.3216374269,4.02769230769,78.0857142857,41.3028571429,30.8857142857,19.66,12.3457142857,4.68813559322,6.73291925466
Kristof Vliegen,193.0,116.161290323,352.709677419,4.7037037037,3.15384615385,67.3870967742,40.7096774194,26.4838709677,13.1666666667,10.8387096774,4.25925925926,7.93103448276
Sjeng Schalken,193.0,27.4312267658,1227.31598513,4.19831223629,3.4693877551,77.7881040892,49.8996282528,34.6654275093,14.4237918216,12.2899628253,4.18487394958,6.75590551181
Karol Beck,180.0,78.5555555556,535.361111111,7.51428571429,4.77464788732,83.2222222222,44.4027777778,32.7777777778,18.0,12.8055555556,4.72463768116,8.05633802817
Olivier Malcor,180.0,390.5,68.5,3.5,3.0,96.0,73.5,39.0,8.5,13.0,7.5,14.5
Bohdan Ulihrach,188.0,80.0662650602,616.987951807,3.38255033557,3.6875,73.3855421687,43.3855421687,29.3493975904,14.4397590361,11.234939759,4.51923076923,7.56172839506
Wesley Moodie,196.0,121.263157895,347.842105263,12.0263157895,3.26315789474,85.0,58.4736842105,43.6315789474,13.6052631579,13.6578947368,4.12121212121,6.22222222222
Leander Paes,178.0,183.285714286,222.714285714,7.0,6.66666666667,79.4285714286,46.8571428571,32.8571428571,14.4285714286,12.4285714286,4.16666666667,8.0
Mariano Hood,178.0,286.25,126.25,1.5,1.0,62.5,41.75,29.0,10.5,9.5,4.0,6.5
German Puentes,173.0,108.0,383.523809524,3.07692307692,3.57142857143,77.0,47.4285714286,28.0952380952,14.2380952381,11.2380952381,5.0,9.2380952381
Janko Tipsarevic,180.0,127.833333333,331.333333333,7.90909090909,3.18181818182,85.1666666667,48.3333333333,33.75,17.6666666667,13.3333333333,4.72727272727,7.83333333333
Cedric Pioline,188.0,43.8076923077,1182.78846154,7.85436893204,4.95918367347,82.3365384615,43.3557692308,32.6346153846,19.4230769231,12.7692307692,4.65217391304,7.14285714286
Ivan Miranda,175.0,129.3,306.9,3.23529411765,1.625,69.2,42.85,27.65,12.65,10.7,3.68421052632,7.26315789474
David Miketa,183.0,208.0,161.0,2.0,5.0,97.0,67.0,43.0,15.0,15.0,5.0,10.0
Leos Friedl,183.0,472.4,47.0,5.0,3.6,83.8,51.8,34.4,16.0,13.8,3.5,7.0
Felix Mantilla,180.0,57.0357142857,760.352040816,3.35802469136,3.13714285714,75.6734693878,45.5102040816,30.3010204082,15.2040816327,11.7244897959,4.90697674419,7.74736842105
Markus Hipfl,178.0,106.802325581,423.209302326,3.24242424242,2.98630136986,76.7325581395,49.7093023256,31.7558139535,13.0348837209,11.6744186047,4.98734177215,8.47619047619
Jamie Delgado,178.0,201.769230769,209.307692308,5.15384615385,4.61538461538,85.3846153846,44.7307692308,31.7307692308,19.0769230769,13.0384615385,5.33333333333,8.96
Reginald Willems,180.0,224.0,156.0,5.0,1.0,46.0,30.5,21.5,7.0,8.5,0.0,2.5
Martin Damm,188.0,132.852941176,397.294117647,6.88235294118,4.40625,80.1470588235,44.7941176471,32.7352941176,17.1470588235,12.5,4.96875,8.125
Luis Adrian Morejon,178.0,409.0,68.0,0.0,2.0,47.0,31.0,15.0,5.0,7.0,4.0,9.0
Lester Cook,180.0,1445.0,1.0,0.0,4.0,49.0,26.0,13.0,11.0,8.0,4.0,8.0
