name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Nenad Zimonjic,190.0,441.166666667,79.5833333333,9.0,4.83333333333,83.0,52.9166666667,37.9166666667,14.4166666667,12.6666666667,4.2,6.81818181818
Juan Giner,178.0,315.0,122.0,1.66666666667,1.8,53.6,34.6,21.4,10.4,9.4,2.0,5.2
Julien Jeanpierre,188.0,170.2,233.6,4.25,4.2,93.4,61.2,41.2,14.8,14.2,9.5,11.2
Igor Andreev,185.0,56.5666666667,705.641666667,4.89719626168,2.98095238095,78.1583333333,48.0833333333,33.25,15.5666666667,12.2,4.40909090909,6.95726495726
Michael Kohlmann,188.0,191.918918919,243.216216216,5.68571428571,3.61111111111,76.4594594595,46.8378378378,33.4722222222,13.6486486486,11.7837837838,4.11764705882,7.02702702703
Cecil Mamiit,173.0,123.850574713,332.597701149,3.80821917808,3.12658227848,79.2068965517,46.0574712644,30.5172413793,15.908045977,12.0804597701,5.72151898734,9.28571428571
Taylor Dent,188.0,65.63,767.19,7.63775510204,5.95384615385,77.045,44.16,33.05,16.38,12.155,4.22857142857,6.42408376963
Edouard Roger Vasselin,188.0,209.666666667,184.333333333,3.0,2.0,65.6666666667,47.3333333333,29.6666666667,10.0,11.0,3.5,5.66666666667
Marcin Matkowski,188.0,726.0,15.0,0.0,6.0,36.0,12.0,3.0,7.0,7.0,1.0,7.0
Stephane Bohli,185.0,463.0,82.5,3.0,1.5,52.5,31.0,21.5,13.0,9.5,2.0,3.0
Nikolay Davydenko,178.0,51.0040816327,990.653061224,3.54245283019,2.85238095238,73.3224489796,48.3102040816,31.9632653061,12.5632653061,11.4367346939,4.76018099548,7.57203389831
Bjorn Rehnquist,175.0,184.5,197.0,3.0,6.5,88.5,53.0,31.5,15.0,11.0,15.0,11.5
Gilles Elseneer,188.0,166.405405405,289.162162162,6.97297297297,4.5,88.0540540541,54.1891891892,39.1351351351,16.3243243243,13.5675675676,5.12121212121,8.17647058824
Jeff Salzenstein,185.0,197.176470588,249.294117647,8.9696969697,4.84848484848,80.0,48.1470588235,35.4411764706,14.3823529412,12.1470588235,5.53125,8.02941176471
Gustavo Kuerten,190.0,18.3827586207,2450.98275862,9.02787456446,2.65306122449,82.1,45.2310344828,34.5379310345,19.4827586207,12.9206896552,4.45833333333,6.26691729323
Jesse Witten,178.0,401.0,69.0,4.0,5.0,65.0,33.0,21.0,13.0,9.0,8.0,12.0
Dennis Van Scheppingen,185.0,129.292682927,355.634146341,4.17142857143,4.15,70.6341463415,41.8292682927,29.512195122,12.9268292683,10.9512195122,4.77777777778,7.81578947368
Fernando Meligeni,180.0,75.5737704918,579.31147541,4.42105263158,3.93965517241,77.4016393443,44.1229508197,30.2131147541,16.5901639344,11.8278688525,5.46428571429,8.40336134454
Dustin Brown,196.0,599.0,27.0,18.0,7.0,115.0,58.0,50.0,22.0,15.0,7.0,10.0
Juan Albert Viloca Puig,185.0,180.916666667,219.5,3.5,3.1,74.8333333333,46.4166666667,30.3333333333,14.6666666667,11.3333333333,5.36363636364,7.83333333333
Franco Squillari,183.0,58.582010582,857.328042328,4.01111111111,5.06077348066,77.3703703704,43.0582010582,29.9047619048,16.5767195767,11.7724867725,5.0988372093,7.92972972973
Karim Alami,185.0,57.2361111111,780.916666667,4.82857142857,3.79104477612,79.375,45.0555555556,31.7777777778,16.8888888889,12.3194444444,4.86363636364,7.66197183099
Robin Vik,183.0,105.0,417.0,4.05882352941,3.82352941176,74.4444444444,46.1666666667,30.9444444444,12.5,11.6666666667,4.16666666667,8.05555555556
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,91.2095238095,471.466666667,4.9387755102,5.91346153846,76.4380952381,46.7428571429,31.3523809524,13.5047619048,11.5904761905,5.24242424242,8.46666666667
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,130.970149254,418.835820896,4.53968253968,3.67796610169,73.0597014925,42.6268656716,29.5223880597,13.9701492537,11.4029850746,5.24561403509,7.9696969697
Nicolas Escude,185.0,38.5057471264,946.017241379,7.30177514793,3.9880239521,79.8563218391,44.3620689655,32.7816091954,17.9022988506,12.5689655172,4.51612903226,7.10975609756
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,112.242857143,406.585714286,5.34328358209,4.26470588235,77.4428571429,42.4571428571,30.4285714286,16.3285714286,12.0714285714,5.22222222222,8.23188405797
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,659.6,27.4,2.0,3.5,65.6,42.0,21.2,9.8,8.4,4.4,9.6
Olivier Rochus,168.0,63.0887850467,676.093457944,2.29090909091,3.20967741935,81.1728971963,49.2289719626,32.7523364486,16.4112149533,12.4252336449,4.9847715736,8.0625
Brian Wilson,190.0,493.0,50.0,2.0,5.0,45.0,27.0,20.0,3.0,8.0,4.0,8.0
Lukas Dlouhy,185.0,120.636363636,366.818181818,4.5,6.90909090909,72.1818181818,41.5454545455,27.8181818182,13.5454545455,10.9090909091,4.27272727273,8.27272727273
Jo Wilfried Tsonga,188.0,181.8,226.6,6.4,3.2,75.0,45.0,32.2,13.4,11.0,5.6,8.4
Alexandre Simoni,188.0,125.620689655,336.0,6.89655172414,5.0,77.0689655172,43.7931034483,31.4482758621,16.4482758621,11.8965517241,4.5,7.13793103448
Daniel Vacek,190.0,297.68,486.56,5.34782608696,4.64,73.72,39.56,26.52,16.56,11.08,4.69565217391,7.88
Marcelo Charpentier,180.0,194.571428571,191.285714286,2.0,5.42857142857,101.285714286,70.8571428571,42.5714285714,14.2857142857,14.0,8.0,11.5714285714
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,90.0422535211,509.61971831,3.265625,2.71212121212,72.3661971831,46.4366197183,30.1408450704,13.1549295775,11.1690140845,4.77272727273,7.85507246377
Alexander Reichel,193.0,1154.0,4.0,4.0,4.0,57.0,33.0,21.0,10.0,8.0,5.0,8.0
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,142.486842105,393.118421053,6.54054054054,4.02857142857,81.5,49.6973684211,34.6710526316,16.0526315789,12.6447368421,4.84507042254,7.44
Nathan Healey,180.0,303.714285714,112.571428571,11.2857142857,5.57142857143,84.1428571429,45.0,33.5714285714,18.8571428571,12.8571428571,4.66666666667,8.0
Yen Hsun Lu,180.0,106.15,403.5,5.16666666667,4.35,76.5,46.05,32.7,13.95,12.35,3.89473684211,7.47368421053
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Martin Vassallo Arguello,183.0,138.4375,308.5,3.6,4.93333333333,76.875,46.5625,30.125,13.5625,11.0,5.86666666667,9.25
Jaymon Crabb,183.0,263.125,129.0,4.125,3.14285714286,86.0,52.625,33.375,14.875,13.125,6.5,11.375
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,147.057692308,723.884615385,15.1666666667,5.88235294118,80.1634615385,44.1923076923,35.3076923077,17.4903846154,13.0,4.37894736842,6.82474226804
Juan Carlos Ferrero,183.0,15.0568475452,2253.89147287,4.86666666667,3.21470588235,82.3049095607,50.3772609819,35.3798449612,17.2868217054,12.8139534884,4.84615384615,7.23577235772
Thomas Schiessling,180.0,774.0,16.5,2.75,4.0,61.75,32.5,19.25,14.25,10.5,3.33333333333,6.75
Antony Dupuis,185.0,87.1929824561,479.116959064,7.32142857143,3.11184210526,80.9707602339,47.8187134503,34.3625730994,16.8187134503,12.3918128655,4.98013245033,7.49068322981
Ramon Delgado,185.0,140.101694915,320.711864407,6.05357142857,3.27272727273,83.8305084746,51.7627118644,34.8644067797,15.7627118644,13.0677966102,4.30188679245,7.32203389831
Thomas Shimada,178.0,1351.0,1.0,3.0,1.0,51.0,29.0,18.0,14.0,10.0,1.0,4.0
Victor Ionita,185.0,214.0,179.0,1.5,3.0,61.5,33.5,14.0,13.0,9.0,4.5,10.5
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Rui Machado,178.0,318.0,109.0,0.0,5.0,79.0,49.0,26.0,12.0,13.0,5.0,12.0
Eric Taino,175.0,210.291666667,198.916666667,5.47826086957,3.04347826087,76.375,40.4583333333,28.4166666667,18.5,11.7916666667,3.85714285714,6.04166666667
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,278.0,173.12,8.16,5.21739130435,87.56,54.64,39.2,17.04,13.72,4.21739130435,6.95833333333
Nicolas Todero,183.0,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Richard Bloomfield,185.0,419.0,68.6666666667,11.6666666667,5.66666666667,96.3333333333,55.6666666667,41.6666666667,19.6666666667,15.0,4.66666666667,7.66666666667
Denis Golovanov,188.0,333.2,141.8,3.0,5.0,67.6,35.4,23.4,12.4,10.0,4.8,9.0
Jurgen Melzer,183.0,71.9722222222,640.145833333,5.51824817518,3.51470588235,83.2777777778,48.8611111111,34.1458333333,16.5277777778,12.5694444444,5.06569343066,7.97887323944
Brian Baker,190.0,328.1875,137.1875,3.875,5.93333333333,84.625,53.1875,37.125,14.5,12.625,4.86666666667,7.625
Alun Jones,180.0,338.0,92.5,5.5,3.5,100.0,57.5,38.5,18.5,14.5,8.0,12.5
Alan Mackin,183.0,265.0,140.25,3.0,3.0,81.25,53.75,33.875,10.125,12.125,5.375,10.375
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Frederik Nielsen,190.0,1020.0,5.0,2.0,0.0,41.0,22.0,8.0,6.0,7.0,5.0,11.0
Rainer Eitzinger,178.0,229.0,155.0,2.0,3.5,68.0,41.5,30.0,11.5,9.5,3.5,6.0
Brian Vahaly,183.0,112.293103448,405.293103448,3.34,3.69811320755,80.7413793103,52.1206896552,33.5689655172,14.6724137931,12.3793103448,4.90740740741,8.08771929825
Albert Montanes,175.0,85.5328467153,496.416058394,4.18487394958,3.20661157025,73.7080291971,45.5328467153,30.8759124088,13.8455882353,11.5620437956,4.40625,7.41791044776
Novak Djokovic,188.0,145.954545455,343.181818182,5.18181818182,3.7619047619,93.7272727273,59.2727272727,40.3636363636,16.1363636364,14.3181818182,5.42857142857,9.52380952381
Takao Suzuki,175.0,222.0,198.25,9.64285714286,2.92307692308,81.2142857143,50.6071428571,37.1071428571,15.5,12.6785714286,4.69230769231,6.92857142857
Alessio Di Mauro,185.0,114.230769231,367.538461538,4.92307692308,2.66666666667,77.5384615385,44.6153846154,29.5384615385,15.2307692308,11.9230769231,5.63636363636,8.38461538462
Christophe Rochus,170.0,88.0585106383,486.106382979,2.55970149254,3.6081871345,75.664893617,44.9468085106,28.5638297872,14.3457446809,11.3776595745,4.9010989011,8.61170212766
Andrea Stoppini,190.0,402.0,67.0,2.0,3.0,106.0,55.0,41.0,27.0,15.0,10.0,12.0
Carlos Berlocq,183.0,138.0,304.0,1.0,4.0,42.0,25.0,17.0,5.0,8.0,2.0,6.0
David Prinosil,185.0,81.9459459459,642.716216216,7.59154929577,5.28378378378,82.5945945946,43.8648648649,32.3513513514,17.8378378378,12.5135135135,5.07042253521,8.17808219178
Frank Dancevic,185.0,259.066666667,202.133333333,5.73333333333,3.07142857143,71.8,40.1333333333,28.1333333333,14.2666666667,10.7333333333,4.78571428571,7.73333333333
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Gorka Fraile,180.0,240.333333333,147.666666667,2.0,1.66666666667,82.3333333333,54.0,33.0,13.6666666667,12.6666666667,4.0,8.66666666667
Stefano Pescosolido,185.0,138.857142857,287.571428571,4.0,5.71428571429,87.2857142857,50.8571428571,34.2857142857,16.2857142857,13.4285714286,5.83333333333,9.42857142857
Ryan Henry,183.0,578.0,30.0,10.0,5.0,131.0,74.0,49.0,27.0,21.0,3.0,11.0
Jonas Bjorkman,183.0,59.1,705.565384615,4.71887550201,3.38235294118,78.2884615385,45.5846153846,32.1884615385,16.5384615385,12.0653846154,4.85652173913,7.58196721311
Yevgeny Kafelnikov,190.0,9.05862068966,2415.36896552,6.01408450704,4.70545454545,81.8275862069,44.7206896552,32.6827586207,18.6620689655,12.6655172414,4.77394636015,7.45652173913
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,62.9371069182,872.075471698,4.13286713287,2.51162790698,72.3607594937,47.1455696203,32.6898734177,13.0189873418,11.5253164557,4.25362318841,6.62
Melle Van Gemerden,183.0,282.0,129.571428571,4.42857142857,3.0,64.8571428571,36.2857142857,26.5714285714,16.2857142857,11.0,3.75,6.0
Jan Michael Gambill,190.0,49.0888030888,876.030888031,11.3088803089,3.7339055794,78.7722007722,44.0733590734,33.7799227799,17.1698841699,12.2355212355,4.48290598291,6.49397590361
Razvan Sabau,185.0,148.96,352.12,3.15,3.52173913043,71.16,43.64,26.88,12.44,10.8,4.33333333333,8.08
Sebastien Grosjean,175.0,16.8012232416,1631.25076453,6.0127388535,2.38961038961,81.4434250765,45.0795107034,32.6116207951,19.4189602446,12.7033639144,4.57731958763,6.89423076923
Richard Krajicek,196.0,129.623188406,769.173913043,14.4347826087,4.58823529412,83.6811594203,46.8260869565,38.0579710145,18.9710144928,13.5362318841,3.77419354839,5.55384615385
Stefan Koubek,175.0,64.3112033195,660.43153527,4.15639810427,3.60434782609,80.0248962656,48.3195020747,31.6265560166,15.9004149378,12.3278008299,5.17937219731,8.55508474576
Filip Prpic,173.0,509.0,48.0,2.0,3.0,83.0,64.0,30.5,9.5,12.5,5.5,12.5
Jack Brasington,188.0,164.9,244.8,5.44444444444,9.3,108.8,61.2,42.9,20.3,16.2,7.4,12.1
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,56.1869158879,766.929906542,7.00490196078,3.58333333333,77.8971962617,42.9252336449,31.8878504673,17.5,12.1401869159,4.33846153846,6.82926829268
Fernando Verdasco,188.0,70.2462686567,665.843283582,5.89682539683,4.00826446281,75.8656716418,49.6194029851,34.7910447761,13.8731343284,11.9104477612,4.49137931034,6.74193548387
Todd Reid,180.0,191.714285714,245.035714286,3.92592592593,2.45833333333,78.5,55.1428571429,35.3928571429,11.1785714286,12.1785714286,5.56,8.46428571429
Federico Luzzi,188.0,163.5625,275.40625,3.33333333333,3.90322580645,77.0625,44.21875,29.5,14.03125,11.25,5.58064516129,9.25
Diego Moyano,175.0,197.0,208.5,7.0,7.0,92.5,53.0,35.0,21.5,15.0,4.0,9.0
George Bastl,183.0,113.5,397.170731707,5.72,3.26388888889,77.4634146341,51.0853658537,34.4320987654,12.4756097561,11.8658536585,4.94871794872,8.16049382716
Mark Nielsen,185.0,417.0,74.8571428571,2.42857142857,5.0,61.7142857143,37.4285714286,25.5714285714,10.5714285714,9.42857142857,5.16666666667,8.83333333333
Victor Hanescu,198.0,83.8859649123,512.271929825,5.69158878505,2.6265060241,81.3771929825,54.649122807,37.7368421053,13.7719298246,12.4298245614,4.91743119266,7.46363636364
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,94.7243589744,472.538461538,7.66447368421,3.4609929078,80.1923076923,44.9358974359,32.8461538462,18.3076923077,12.6153846154,4.62686567164,7.02739726027
Michail Elgin,183.0,501.333333333,59.0,3.66666666667,4.0,57.3333333333,36.0,21.3333333333,8.0,8.66666666667,5.0,9.0
Nicolas Thomann,183.0,210.428571429,203.371428571,7.11428571429,3.9375,75.8571428571,42.2857142857,32.0,17.0857142857,12.0285714286,4.48387096774,6.87878787879
Karol Kucera,188.0,67.2515337423,657.042944785,5.89102564103,5.35526315789,77.4417177914,43.6503067485,31.1411042945,16.1790123457,12.0490797546,4.80281690141,7.71794871795
Ingo Neumuller,183.0,886.0,8.0,0.0,1.0,54.0,22.0,9.0,16.0,8.0,4.0,9.0
Jens Knippschild,190.0,123.425,351.35,6.53846153846,3.52631578947,84.325,43.725,31.425,19.2,12.875,5.94285714286,8.97435897436
Yves Allegro,183.0,310.875,105.125,5.0,6.125,68.5,34.0,25.25,16.625,10.625,4.57142857143,7.71428571429
Philip Bester,188.0,978.0,7.0,3.0,2.0,52.0,32.0,21.0,9.0,9.0,4.0,7.0
Alberto Martin,175.0,58.4821428571,684.560714286,2.68918918919,3.94615384615,74.6035714286,44.9428571429,29.5821428571,14.6928571429,11.5071428571,4.8275862069,8.02909090909
Daniel Melo,185.0,248.0,149.666666667,3.0,4.0,80.3333333333,56.6666666667,34.6666666667,12.0,13.0,6.33333333333,10.3333333333
Marcos Baghdatis,183.0,107.291666667,425.75,7.75,3.0,93.0,52.2083333333,37.8333333333,20.9583333333,14.625,4.61904761905,7.60869565217
Marc Gicquel,188.0,206.3,226.1,4.8,2.125,70.4,42.2,28.6,14.1,11.2,3.875,6.88888888889
Andre Agassi,180.0,4.67371601208,3085.78247734,5.93167701863,2.87457627119,76.3081570997,47.5347432024,35.2990936556,15.8247734139,12.4410876133,4.07220216606,5.79124579125
Michael Chang,175.0,58.6595744681,777.95035461,4.1328125,2.34285714286,79.4113475177,44.5886524823,30.9219858156,17.2340425532,12.2836879433,4.62595419847,7.73722627737
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Petr Luxa,190.0,301.833333333,110.166666667,2.83333333333,3.16666666667,69.1666666667,43.1666666667,27.3333333333,11.1666666667,10.6666666667,3.0,6.83333333333
Nicolas Almagro,183.0,100.644444444,420.8,6.37209302326,3.525,82.4666666667,50.1555555556,34.9777777778,15.6222222222,12.3111111111,5.34090909091,8.34090909091
Alex Clayton,183.0,1281.0,3.0,11.0,3.0,77.0,36.0,27.0,22.0,11.0,4.0,6.0
Tomas Cakl,178.0,232.0,161.5,6.8,4.4,70.8333333333,37.8333333333,26.0,16.3333333333,9.83333333333,5.33333333333,7.83333333333
David Sanchez,183.0,70.7301587302,592.73015873,2.86624203822,2.81818181818,76.3015873016,46.6825396825,30.3968253968,14.1914893617,11.4867724868,4.97714285714,8.37297297297
Paul Goldstein,178.0,106.292929293,423.929292929,2.98765432099,2.94186046512,76.2323232323,47.2929292929,30.5858585859,14.4081632653,11.303030303,5.28888888889,8.53191489362
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,12.0046728972,3376.96028037,7.4988179669,3.10410958904,79.1261682243,47.7897196262,36.1775700935,17.2686915888,12.7056074766,4.08169014085,5.70157068063
Hendrik Dreekmann,188.0,856.0,9.0,4.0,3.0,67.0,42.0,26.0,11.0,9.0,6.0,9.0
Bobby Reynolds,183.0,250.125,200.5625,10.3125,4.5,89.5,51.3125,36.875,19.5625,13.75,5.0,8.0625
John Van Lottum,185.0,111.266666667,381.983333333,3.70909090909,3.94339622642,72.95,39.3666666667,26.1833333333,15.6666666667,11.2833333333,5.30909090909,8.94827586207
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,81.4210526316,530.726315789,19.4842105263,5.35869565217,91.1263157895,57.1052631579,47.2631578947,17.7789473684,14.5157894737,3.92405063291,5.2380952381
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Tomas Berdych,196.0,53.4022988506,752.333333333,7.8,3.44,80.1379310345,46.1379310345,34.1149425287,16.7356321839,12.6896551724,4.69863013699,7.21518987342
Ladislav Svarc,188.0,297.0,109.0,5.0,6.0,104.0,62.0,42.5,19.5,16.0,12.0,16.5
Gouichi Motomura,173.0,232.125,161.6875,2.38461538462,3.71428571429,66.625,33.75,22.1875,15.8125,10.4375,4.23076923077,7.4
Mariano Delfino,183.0,185.0,188.0,2.0,5.0,152.0,100.0,54.0,28.0,19.0,15.0,23.0
Frantisek Cermak,193.0,304.5,108.0,3.73684210526,3.0,72.8,44.0,29.75,13.65,10.9,5.47058823529,7.65
Albert Costa,180.0,30.7310606061,1214.90151515,4.56557377049,2.42512077295,81.053030303,51.0037878788,34.5833333333,15.6856060606,12.5757575758,4.85714285714,7.59215686275
Ivan Ljubicic,193.0,43.164983165,959.141414141,12.4610169492,3.18867924528,82.303030303,47.5050505051,36.5993265993,18.2929292929,12.9865319865,4.10305343511,5.87455197133
Petr Kralert,188.0,187.75,202.0,4.5,5.75,87.0,54.25,34.5,14.0,13.25,6.5,11.75
Francisco Fogues,190.0,333.0,102.0,4.0,3.0,80.0,54.6666666667,33.3333333333,12.3333333333,11.6666666667,5.0,9.66666666667
Paul Henri Mathieu,185.0,84.7602739726,553.97260274,4.92647058824,3.46564885496,78.102739726,40.8493150685,28.9520547945,19.1369863014,12.1643835616,4.31818181818,7.17142857143
Andy Roddick,188.0,27.7465940054,2750.41689373,11.349726776,2.809375,75.1634877384,46.7084468665,37.3678474114,15.9155313351,12.5068119891,3.62408759124,4.63961038961
Robert Smeets,188.0,271.0,131.0,10.0,6.0,81.0,45.0,38.0,15.0,11.0,6.0,7.0
Martin Verkerk,196.0,53.9619047619,892.828571429,13.1333333333,5.37623762376,84.5047619048,49.819047619,38.2476190476,17.4380952381,13.2476190476,4.61290322581,6.65656565657
Vadim Kutsenko,180.0,194.1,193.2,3.5,5.3,94.6,51.5,33.8,20.7,13.7,5.3,9.3
Lleyton Hewitt,180.0,6.04615384615,2999.16666667,6.66929133858,4.05248618785,79.3820512821,42.2487179487,31.7717948718,19.8256410256,12.5692307692,4.6234939759,6.65927977839
Kristof Vliegen,193.0,117.295454545,355.795454545,4.64102564103,2.91666666667,68.8636363636,42.3636363636,28.0227272727,13.511627907,11.0909090909,4.1,7.42857142857
Sjeng Schalken,193.0,30.7368421053,1185.65964912,4.11290322581,3.40856031128,77.4280701754,49.9438596491,34.5157894737,14.2140350877,12.2140350877,4.1581027668,6.74444444444
Karol Beck,180.0,65.4561403509,646.789473684,6.96396396396,4.56637168142,80.3859649123,42.9210526316,31.3596491228,17.1403508772,12.3684210526,4.7247706422,8.00884955752
Olivier Malcor,180.0,390.5,68.5,3.5,3.0,96.0,73.5,39.0,8.5,13.0,7.5,14.5
Bohdan Ulihrach,188.0,81.3390804598,607.097701149,3.34838709677,3.64880952381,73.2298850575,43.5114942529,29.3448275862,14.3103448276,11.2183908046,4.46951219512,7.52941176471
Wesley Moodie,196.0,116.923076923,368.538461538,11.3230769231,3.09677419355,79.0923076923,54.5230769231,40.4,12.7384615385,12.6461538462,3.70909090909,5.49180327869
Dudi Sela,175.0,264.0,143.0,0.0,5.0,79.0,49.0,20.0,12.0,11.0,8.0,16.0
Leander Paes,178.0,183.285714286,222.714285714,7.0,6.66666666667,79.4285714286,46.8571428571,32.8571428571,14.4285714286,12.4285714286,4.16666666667,8.0
Mariano Hood,178.0,286.25,126.25,1.5,1.0,62.5,41.75,29.0,10.5,9.5,4.0,6.5
