name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Harel Levy,185.0,113.583333333,492.351851852,4.28,2.51764705882,74.5,43.2222222222,29.6018518519,14.6851851852,11.3240740741,5.01020408163,7.9619047619
David Sherwood,193.0,261.0,142.0,6.0,5.0,84.5,43.0,31.0,23.0,14.0,3.5,6.5
Nenad Zimonjic,190.0,459.076923077,75.6153846154,9.15384615385,4.76923076923,84.9230769231,52.8461538462,37.6923076923,15.3846153846,12.7692307692,4.36363636364,7.08333333333
Juan Giner,178.0,315.0,122.0,1.66666666667,1.8,53.6,34.6,21.4,10.4,9.4,2.0,5.2
Julien Jeanpierre,188.0,170.2,233.6,4.25,4.2,93.4,61.2,41.2,14.8,14.2,9.5,11.2
Igor Andreev,185.0,52.1301369863,786.691780822,4.96875,3.01550387597,79.2945205479,49.2191780822,34.1438356164,15.4931506849,12.3904109589,4.38518518519,6.95104895105
Michael Kohlmann,188.0,191.918918919,243.216216216,5.68571428571,3.61111111111,76.4594594595,46.8378378378,33.4722222222,13.6486486486,11.7837837838,4.11764705882,7.02702702703
Cecil Mamiit,173.0,123.850574713,332.597701149,3.80821917808,3.12658227848,79.2068965517,46.0574712644,30.5172413793,15.908045977,12.0804597701,5.72151898734,9.28571428571
Taylor Dent,188.0,64.9365853659,769.429268293,7.64179104478,5.93,76.8195121951,44.0341463415,32.9853658537,16.3024390244,12.1414634146,4.20111731844,6.37755102041
Edouard Roger Vasselin,188.0,209.666666667,184.333333333,3.0,2.0,65.6666666667,47.3333333333,29.6666666667,10.0,11.0,3.5,5.66666666667
Marcin Matkowski,188.0,726.0,15.0,0.0,6.0,36.0,12.0,3.0,7.0,7.0,1.0,7.0
Stephane Bohli,185.0,463.0,82.5,3.0,1.5,52.5,31.0,21.5,13.0,9.5,2.0,3.0
Nikolay Davydenko,178.0,38.5118343195,1369.00887574,3.53559322034,2.69727891156,72.7721893491,48.4792899408,32.5443786982,12.4319526627,11.4733727811,4.73559322034,7.42088607595
Bjorn Rehnquist,175.0,263.0,140.4,3.25,4.0,72.0,42.6,24.6,13.4,10.4,8.25,10.8
Gilles Elseneer,188.0,166.405405405,289.162162162,6.97297297297,4.5,88.0540540541,54.1891891892,39.1351351351,16.3243243243,13.5675675676,5.12121212121,8.17647058824
Jeff Salzenstein,185.0,218.189189189,233.648648649,9.02777777778,4.97222222222,79.7837837838,48.027027027,35.5135135135,14.3783783784,12.1081081081,5.34285714286,7.83783783784
Tobias Clemens,185.0,250.5,160.25,7.75,5.0,93.25,51.25,37.0,21.5,13.75,4.0,7.0
Gustavo Kuerten,190.0,19.3058419244,2442.95532646,9.02430555556,2.65447154472,82.089347079,45.2199312715,34.529209622,19.4845360825,12.9243986254,4.44398340249,6.25468164794
Jesse Witten,178.0,267.666666667,153.333333333,6.33333333333,4.5,88.6666666667,47.6666666667,33.6666666667,20.0,13.6666666667,6.0,10.3333333333
Dennis Van Scheppingen,185.0,129.292682927,355.634146341,4.17142857143,4.15,70.6341463415,41.8292682927,29.512195122,12.9268292683,10.9512195122,4.77777777778,7.81578947368
Fernando Meligeni,180.0,75.5737704918,579.31147541,4.42105263158,3.93965517241,77.4016393443,44.1229508197,30.2131147541,16.5901639344,11.8278688525,5.46428571429,8.40336134454
Dustin Brown,196.0,599.0,27.0,18.0,7.0,115.0,58.0,50.0,22.0,15.0,7.0,10.0
Juan Albert Viloca Puig,185.0,180.916666667,219.5,3.5,3.1,74.8333333333,46.4166666667,30.3333333333,14.6666666667,11.3333333333,5.36363636364,7.83333333333
Franco Squillari,183.0,58.582010582,857.328042328,4.01111111111,5.06077348066,77.3703703704,43.0582010582,29.9047619048,16.5767195767,11.7724867725,5.0988372093,7.92972972973
Karim Alami,185.0,57.2361111111,780.916666667,4.82857142857,3.79104477612,79.375,45.0555555556,31.7777777778,16.8888888889,12.3194444444,4.86363636364,7.66197183099
Robin Vik,183.0,83.5178571429,500.767857143,4.17647058824,3.92592592593,79.0714285714,49.5714285714,32.5535714286,12.6964285714,12.125,4.55357142857,8.71428571429
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,93.9541284404,463.302752294,5.06862745098,5.87037037037,76.752293578,46.871559633,31.5871559633,13.7431192661,11.6697247706,5.23529411765,8.42592592593
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,130.970149254,418.835820896,4.53968253968,3.67796610169,73.0597014925,42.6268656716,29.5223880597,13.9701492537,11.4029850746,5.24561403509,7.9696969697
Nicolas Escude,185.0,38.5057471264,946.017241379,7.30177514793,3.9880239521,79.8563218391,44.3620689655,32.7816091954,17.9022988506,12.5689655172,4.51612903226,7.10975609756
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,112.242857143,406.585714286,5.34328358209,4.26470588235,77.4428571429,42.4571428571,30.4285714286,16.3285714286,12.0714285714,5.22222222222,8.23188405797
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,632.857142857,30.1428571429,1.66666666667,3.16666666667,68.1428571429,44.5714285714,24.2857142857,10.2857142857,9.42857142857,3.71428571429,8.42857142857
Olivier Rochus,168.0,56.8257575758,740.886363636,2.30693069307,3.17748917749,81.6590909091,49.9583333333,33.2765151515,16.4053030303,12.5113636364,5.03305785124,8.08235294118
Lamine Ouahab,185.0,305.0,108.0,1.0,1.0,61.0,47.0,28.0,8.0,9.0,2.0,5.0
Brian Wilson,190.0,523.666666667,44.6666666667,2.66666666667,7.33333333333,72.3333333333,43.6666666667,32.6666666667,12.3333333333,10.6666666667,6.33333333333,9.0
Lukas Dlouhy,185.0,94.75,446.775,5.05405405405,5.2,83.425,51.65,34.125,14.65,12.825,5.31578947368,9.075
Ryan Sweeting,196.0,575.6,40.6,6.5,3.0,63.0,35.2,23.0,17.0,10.2,5.75,8.2
Jo Wilfried Tsonga,188.0,181.8,226.6,6.4,3.2,75.0,45.0,32.2,13.4,11.0,5.6,8.4
Alexandre Simoni,188.0,125.620689655,336.0,6.89655172414,5.0,77.0689655172,43.7931034483,31.4482758621,16.4482758621,11.8965517241,4.5,7.13793103448
Daniel Vacek,190.0,297.68,486.56,5.34782608696,4.64,73.72,39.56,26.52,16.56,11.08,4.69565217391,7.88
Marcelo Charpentier,180.0,194.571428571,191.285714286,2.0,5.42857142857,101.285714286,70.8571428571,42.5714285714,14.2857142857,14.0,8.0,11.5714285714
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,96.5,485.375,3.16438356164,2.81333333333,73.25,46.85,30.3625,13.175,11.2875,4.81333333333,8.02564102564
Alexander Reichel,193.0,1154.0,4.0,4.0,4.0,57.0,33.0,21.0,10.0,8.0,5.0,8.0
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,139.703296703,385.593406593,6.5,3.95180722892,81.0989010989,49.6813186813,34.6703296703,15.7802197802,12.7032967033,4.62352941176,7.31111111111
Nathan Healey,180.0,265.461538462,140.461538462,9.38461538462,5.69230769231,88.6923076923,50.6153846154,36.6153846154,19.0769230769,13.3846153846,5.25,8.25
Yen Hsun Lu,180.0,113.571428571,384.464285714,4.76923076923,4.07407407407,73.4642857143,44.6071428571,31.6428571429,13.5357142857,11.8214285714,3.92,6.96296296296
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Martin Vassallo Arguello,183.0,139.516129032,313.64516129,4.03846153846,3.65384615385,76.8064516129,51.5161290323,32.935483871,11.935483871,11.5806451613,5.5,8.83333333333
Jaymon Crabb,183.0,263.125,129.0,4.125,3.14285714286,86.0,52.625,33.375,14.875,13.125,6.5,11.375
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,147.057692308,723.884615385,15.1666666667,5.88235294118,80.1634615385,44.1923076923,35.3076923077,17.4903846154,13.0,4.37894736842,6.82474226804
Juan Carlos Ferrero,183.0,16.0915331808,2138.05720824,4.83251231527,3.10427807487,82.0686498856,50.8764302059,35.5949656751,16.8764302059,12.8398169336,4.78227848101,7.18181818182
Thomas Schiessling,180.0,774.0,16.5,2.75,4.0,61.75,32.5,19.25,14.25,10.5,3.33333333333,6.75
Antony Dupuis,185.0,88.88,473.96,7.32558139535,3.1038961039,80.9028571429,47.8057142857,34.3657142857,16.8285714286,12.3885714286,4.92903225806,7.43636363636
Ramon Delgado,185.0,135.202702703,331.459459459,6.0985915493,3.23529411765,80.9054054054,49.3108108108,33.3513513514,15.6351351351,12.6486486486,4.33333333333,7.41666666667
Thomas Shimada,178.0,1351.0,1.0,3.0,1.0,51.0,29.0,18.0,14.0,10.0,1.0,4.0
Victor Ionita,185.0,233.0,166.666666667,1.66666666667,2.33333333333,62.0,36.6666666667,17.6666666667,12.0,9.33333333333,4.66666666667,10.0
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Rui Machado,178.0,318.0,109.0,0.0,5.0,79.0,49.0,26.0,12.0,13.0,5.0,12.0
Eric Taino,175.0,210.291666667,198.916666667,5.47826086957,3.04347826087,76.375,40.4583333333,28.4166666667,18.5,11.7916666667,3.85714285714,6.04166666667
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,278.0,173.12,8.16,5.21739130435,87.56,54.64,39.2,17.04,13.72,4.21739130435,6.95833333333
Nicolas Todero,183.0,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Richard Bloomfield,185.0,339.166666667,103.666666667,13.3333333333,5.16666666667,94.8333333333,55.5,42.6666666667,18.8333333333,14.3333333333,6.33333333333,8.5
Denis Golovanov,188.0,333.2,141.8,3.0,5.0,67.6,35.4,23.4,12.4,10.0,4.8,9.0
Rohan Bopanna,190.0,268.5,133.0,8.75,4.0,72.0,39.0,31.0,16.75,11.0,5.75,7.25
Michael Yani,185.0,313.0,113.0,9.0,5.0,95.0,50.0,32.0,19.0,14.0,4.0,9.0
Jurgen Melzer,183.0,70.9502487562,625.751243781,5.59067357513,3.48677248677,82.407960199,48.8059701493,33.9253731343,16.3532338308,12.4278606965,5.08947368421,7.99489795918
Brian Baker,190.0,328.1875,137.1875,3.875,5.93333333333,84.625,53.1875,37.125,14.5,12.625,4.86666666667,7.625
Alun Jones,180.0,338.0,92.5,5.5,3.5,100.0,57.5,38.5,18.5,14.5,8.0,12.5
Alan Mackin,183.0,276.333333333,134.222222222,3.57142857143,3.77777777778,93.5555555556,62.0,39.0,12.7777777778,13.7777777778,5.77777777778,11.1111111111
Diego Hartfield,185.0,152.5,268.75,2.33333333333,2.5,105.25,72.25,47.0,17.25,14.75,9.0,10.25
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Frederik Nielsen,190.0,1020.0,5.0,2.0,0.0,41.0,22.0,8.0,6.0,7.0,5.0,11.0
Jan Hajek,180.0,80.6666666667,501.833333333,4.66666666667,3.16666666667,71.5,37.8333333333,24.5,14.8333333333,10.8333333333,4.66666666667,8.83333333333
Rainer Eitzinger,178.0,202.2,195.4,4.0,3.0,70.2,41.8,29.4,13.2,10.6,4.0,6.8
Brian Vahaly,183.0,114.016666667,399.983333333,3.29411764706,3.69090909091,80.55,51.85,33.35,14.7833333333,12.3166666667,4.89285714286,8.06779661017
Albert Montanes,175.0,85.7951807229,491.319277108,4.13986013986,3.3698630137,73.0662650602,44.7048192771,30.2771084337,13.7393939394,11.5,4.35714285714,7.45679012346
Novak Djokovic,188.0,75.5833333333,718.291666667,5.69565217391,3.4328358209,84.4027777778,53.0694444444,37.3611111111,15.8472222222,13.1666666667,4.83333333333,7.59420289855
Takao Suzuki,175.0,329.0,174.21875,10.03125,2.86666666667,82.46875,51.40625,38.125,16.3125,12.90625,4.26666666667,6.28125
Alessio Di Mauro,185.0,103.294117647,405.5,4.39393939394,2.4,77.0294117647,44.2352941176,28.3823529412,14.9117647059,11.7352941176,5.24137931034,8.58823529412
Christophe Rochus,170.0,82.4890829694,521.510917031,2.5,3.53398058252,73.8864628821,44.4061135371,28.2620087336,13.6200873362,11.1965065502,4.66968325792,8.35371179039
Leonardo Azzaro,188.0,312.333333333,108.666666667,2.66666666667,2.0,74.6666666667,48.0,33.3333333333,13.3333333333,11.3333333333,6.0,9.0
Simon Stadler,183.0,265.0,135.0,2.0,0.0,87.0,59.0,40.0,10.0,13.0,9.0,14.0
Andrea Stoppini,190.0,275.833333333,137.5,4.0,3.2,70.8333333333,42.0,28.0,13.8333333333,10.1666666667,6.0,8.66666666667
Benjamin Becker,178.0,109.764705882,421.176470588,12.7647058824,3.6875,89.3529411765,49.1176470588,39.1764705882,21.6470588235,14.5294117647,3.5,5.5625
Carlos Berlocq,183.0,92.6363636364,450.318181818,2.88235294118,4.0,68.0454545455,41.1363636364,24.7727272727,11.9545454545,10.1818181818,4.18181818182,8.27272727273
David Prinosil,185.0,81.9459459459,642.716216216,7.59154929577,5.28378378378,82.5945945946,43.8648648649,32.3513513514,17.8378378378,12.5135135135,5.07042253521,8.17808219178
Frank Dancevic,185.0,179.833333333,312.066666667,6.0,2.625,73.3666666667,44.0,31.2333333333,14.0666666667,11.5,4.62962962963,7.31034482759
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Andre Ghem,193.0,313.0,102.0,5.5,3.5,95.5,52.0,37.5,21.0,13.5,5.5,8.0
Gorka Fraile,180.0,209.833333333,192.5,1.33333333333,1.5,80.0,59.5,35.3333333333,9.0,12.5,5.0,9.16666666667
Mathieu Montcourt,183.0,213.0,191.0,1.0,6.5,100.5,66.0,41.0,14.0,15.5,9.0,15.0
Stefano Pescosolido,185.0,138.857142857,287.571428571,4.0,5.71428571429,87.2857142857,50.8571428571,34.2857142857,16.2857142857,13.4285714286,5.83333333333,9.42857142857
Ryan Henry,183.0,578.0,30.0,10.0,5.0,131.0,74.0,49.0,27.0,21.0,3.0,11.0
Jonas Bjorkman,183.0,59.1340206186,701.357388316,4.66071428571,3.42481203008,78.5463917526,45.9243986254,32.4020618557,16.3883161512,12.1683848797,4.74708171206,7.53649635036
Yevgeny Kafelnikov,190.0,9.05862068966,2415.36896552,6.01408450704,4.70545454545,81.8275862069,44.7206896552,32.6827586207,18.6620689655,12.6655172414,4.77394636015,7.45652173913
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,62.9371069182,872.075471698,4.13286713287,2.51162790698,72.3607594937,47.1455696203,32.6898734177,13.0189873418,11.5253164557,4.25362318841,6.62
Melle Van Gemerden,183.0,229.7,211.0,5.1,4.625,72.2,40.6,28.3,17.1,11.7,5.71428571429,8.625
Jan Michael Gambill,190.0,52.5670498084,869.708812261,11.3103448276,3.76170212766,78.6743295019,43.9846743295,33.7049808429,17.1494252874,12.2183908046,4.48728813559,6.50996015936
Razvan Sabau,185.0,140.930232558,345.046511628,2.65714285714,3.9756097561,72.488372093,44.3720930233,27.5581395349,12.1860465116,10.8139534884,5.25,8.95348837209
Sebastien Grosjean,175.0,18.1016042781,1569.81016043,6.04986149584,2.38059701493,81.7165775401,45.1737967914,32.7326203209,19.3422459893,12.7834224599,4.58753709199,6.99442896936
Richard Krajicek,196.0,129.623188406,769.173913043,14.4347826087,4.58823529412,83.6811594203,46.8260869565,38.0579710145,18.9710144928,13.5362318841,3.77419354839,5.55384615385
Stefan Koubek,175.0,69.4448669202,634.942965779,4.14782608696,3.608,79.7870722433,47.8859315589,31.4410646388,16.0,12.3041825095,5.20491803279,8.56201550388
Filip Prpic,173.0,407.666666667,95.6666666667,3.0,4.5,86.3333333333,58.0,30.6666666667,12.6666666667,13.3333333333,5.33333333333,12.3333333333
Jack Brasington,188.0,164.9,244.8,5.44444444444,9.3,108.8,61.2,42.9,20.3,16.2,7.4,12.1
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,55.2091254753,761.376425856,7.05179282869,3.55465587045,76.9163498099,42.63878327,31.7794676806,17.1825095057,12.0152091255,4.28389830508,6.63095238095
Fernando Verdasco,188.0,58.2631578947,768.778947368,5.37430167598,3.95454545455,77.8105263158,52.6421052632,36.6210526316,13.0947368421,12.2052631579,4.68235294118,7.08379888268
Todd Reid,180.0,191.714285714,245.035714286,3.92592592593,2.45833333333,78.5,55.1428571429,35.3928571429,11.1785714286,12.1785714286,5.56,8.46428571429
Federico Luzzi,188.0,164.777777778,270.611111111,3.44117647059,3.77142857143,77.1666666667,43.9722222222,29.3333333333,14.25,11.3333333333,5.42857142857,9.16666666667
Diego Moyano,175.0,197.0,208.5,7.0,7.0,92.5,53.0,35.0,21.5,15.0,4.0,9.0
George Bastl,183.0,118.473684211,381.621052632,5.89772727273,3.29411764706,76.8421052632,49.8315789474,33.8085106383,12.6947368421,11.7578947368,4.93258426966,8.06451612903
Mark Nielsen,185.0,403.5,78.625,2.25,4.5,61.5,38.5,25.125,10.125,9.125,5.14285714286,8.85714285714
Victor Hanescu,198.0,81.9083333333,526.541666667,5.66371681416,2.67045454545,81.875,54.8666666667,37.6583333333,13.8583333333,12.5333333333,4.91304347826,7.5775862069
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,99.0882352941,459.782352941,7.56097560976,3.43506493506,79.8647058824,44.9176470588,33.0295857988,18.0,12.5117647059,4.72413793103,7.08805031447
Michail Elgin,183.0,501.333333333,59.0,3.66666666667,4.0,57.3333333333,36.0,21.3333333333,8.0,8.66666666667,5.0,9.0
Nicolas Thomann,183.0,211.810810811,201.324324324,7.05555555556,3.87878787879,74.7297297297,41.5405405405,31.2162162162,16.8918918919,11.8378378378,4.45454545455,6.91428571429
Karol Kucera,188.0,67.2515337423,657.042944785,5.89102564103,5.35526315789,77.4417177914,43.6503067485,31.1411042945,16.1790123457,12.0490797546,4.80281690141,7.71794871795
Ingo Neumuller,183.0,886.0,8.0,0.0,1.0,54.0,22.0,9.0,16.0,8.0,4.0,9.0
Jens Knippschild,190.0,123.425,351.35,6.53846153846,3.52631578947,84.325,43.725,31.425,19.2,12.875,5.94285714286,8.97435897436
Yves Allegro,183.0,310.875,105.125,5.0,6.125,68.5,34.0,25.25,16.625,10.625,4.57142857143,7.71428571429
Philip Bester,188.0,841.5,15.0,2.0,2.5,54.5,34.0,19.5,10.0,9.0,4.0,7.5
Somdev Devvarman,180.0,1380.0,2.0,0.0,1.0,66.0,40.0,19.0,9.0,8.0,9.0,15.0
Alberto Martin,175.0,58.653125,681.10625,2.82213438735,3.86486486486,74.128125,44.51875,29.303125,14.68125,11.43125,4.77591973244,7.9872611465
Daniel Melo,185.0,248.0,149.666666667,3.0,4.0,80.3333333333,56.6666666667,34.6666666667,12.0,13.0,6.33333333333,10.3333333333
Marcos Baghdatis,183.0,49.7763157895,1113.72368421,7.52631578947,3.29166666667,90.5,49.0526315789,36.0921052632,20.8289473684,14.0657894737,4.90909090909,7.65753424658
Marc Gicquel,188.0,115.473684211,439.394736842,6.34210526316,2.1,79.3157894737,44.5,32.4210526316,17.4473684211,12.2631578947,4.28571428571,6.91666666667
Andre Agassi,180.0,5.39828080229,3004.73925501,6.09411764706,2.89423076923,77.1146131805,47.8853868195,35.4899713467,16.0458452722,12.5300859599,4.12627986348,5.88535031847
Michael Chang,175.0,58.6595744681,777.95035461,4.1328125,2.34285714286,79.4113475177,44.5886524823,30.9219858156,17.2340425532,12.2836879433,4.62595419847,7.73722627737
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Simone Bolelli,183.0,142.5,310.0,4.0,1.0,79.5,49.75,33.0,15.25,12.25,4.25,7.5
Petr Luxa,190.0,301.833333333,110.166666667,2.83333333333,3.16666666667,69.1666666667,43.1666666667,27.3333333333,11.1666666667,10.6666666667,3.0,6.83333333333
Nicolas Almagro,183.0,80.6847826087,551.684782609,6.60674157303,3.16666666667,78.3804347826,47.7717391304,34.0326086957,15.347826087,11.7826086957,4.98837209302,7.48275862069
Alex Clayton,183.0,1281.0,3.0,11.0,3.0,77.0,36.0,27.0,22.0,11.0,4.0,6.0
Tomas Cakl,178.0,216.0,180.375,6.71428571429,5.28571428571,71.625,36.625,25.25,16.75,9.75,5.625,8.25
David Sanchez,183.0,70.7301587302,592.73015873,2.86624203822,2.81818181818,76.3015873016,46.6825396825,30.3968253968,14.1914893617,11.4867724868,4.97714285714,8.37297297297
Paul Goldstein,178.0,96.6544117647,461.095588235,2.87155963303,2.89830508475,74.4485294118,45.5735294118,29.5588235294,14.237037037,11.125,5.152,8.40769230769
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,10.0229885057,4051.89463602,7.40503875969,2.92289719626,79.0996168582,48.0957854406,36.4961685824,17.2892720307,12.7509578544,4.02564102564,5.52789699571
Hendrik Dreekmann,188.0,856.0,9.0,4.0,3.0,67.0,42.0,26.0,11.0,9.0,6.0,9.0
Bobby Reynolds,183.0,189.642857143,280.892857143,8.85714285714,4.81481481481,84.8214285714,48.6071428571,34.0714285714,17.8571428571,12.9285714286,4.78571428571,8.14285714286
John Van Lottum,185.0,117.524590164,376.508196721,3.71428571429,3.90740740741,73.0,39.3606557377,26.1639344262,15.737704918,11.2786885246,5.32142857143,8.94915254237
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,75.9692307692,559.130769231,19.1076923077,5.04201680672,90.5538461538,57.3769230769,47.3461538462,17.1230769231,14.4461538462,3.77272727273,5.02564102564
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Tomas Berdych,196.0,37.8181818182,1090.63636364,7.66447368421,3.33582089552,77.987012987,45.0064935065,33.4935064935,16.4285714286,12.4480519481,4.42635658915,6.73758865248
Ladislav Svarc,188.0,297.0,109.0,5.0,6.0,104.0,62.0,42.5,19.5,16.0,12.0,16.5
Gouichi Motomura,173.0,241.631578947,156.578947368,2.33333333333,3.35294117647,67.7368421053,35.5263157895,23.7894736842,15.2631578947,10.5789473684,4.0625,7.22222222222
Mariano Delfino,183.0,185.0,188.0,2.0,5.0,152.0,100.0,54.0,28.0,19.0,15.0,23.0
Dominik Meffert,198.0,236.0,146.0,2.5,3.0,39.5,24.5,18.5,4.0,6.0,3.5,5.5
Frantisek Cermak,193.0,418.090909091,98.2727272727,3.71428571429,3.19047619048,72.5454545455,43.3636363636,29.1818181818,13.7727272727,10.9090909091,5.44444444444,7.54545454545
Albert Costa,180.0,33.8582089552,1199.03358209,4.54251012146,2.4380952381,81.0186567164,51.1007462687,34.6007462687,15.5970149254,12.5746268657,4.86721991701,7.60617760618
Ivan Ljubicic,193.0,35.2620320856,1317.82085561,12.3682795699,3.15151515152,81.8502673797,47.6470588235,36.9171122995,17.9759358289,12.9786096257,4.03416149068,5.74202898551
