name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,100.405405405,410.189189189,5.97142857143,5.37837837838,80.6486486486,48.4594594595,32.8378378378,14.972972973,12.1891891892,5.57142857143,8.81081081081
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,130.970149254,418.835820896,4.53968253968,3.67796610169,73.0597014925,42.6268656716,29.5223880597,13.9701492537,11.4029850746,5.24561403509,7.9696969697
Nicolas Escude,185.0,32.4598540146,1024.66423358,7.12030075188,4.09848484848,78.6861313869,43.3649635036,31.8686131387,17.8832116788,12.4233576642,4.52066115702,7.140625
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,98.5660377358,439.622641509,5.36538461538,3.98039215686,77.0754716981,42.9811320755,31.0377358491,15.8301886792,12.0188679245,5.1875,8.17307692308
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,570.0,35.0,0.0,4.5,60.5,37.0,18.0,8.0,7.0,3.0,8.0
Olivier Rochus,168.0,77.9154929577,554.281690141,2.50877192982,3.16666666667,83.0985915493,48.323943662,31.8450704225,17.4507042254,12.8450704225,4.98461538462,8.54285714286
Alexandre Simoni,188.0,125.620689655,336.0,6.89655172414,5.0,77.0689655172,43.7931034483,31.4482758621,16.4482758621,11.8965517241,4.5,7.13793103448
Daniel Vacek,190.0,297.68,486.56,5.34782608696,4.64,73.72,39.56,26.52,16.56,11.08,4.69565217391,7.88
Marcelo Charpentier,180.0,193.8,197.0,2.25,5.8,114.8,81.4,48.2,15.6,15.2,10.5,13.4
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,163.75,244.75,2.75,2.5,61.25,36.5,24.0,13.0,10.5,4.66666666667,6.75
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,98.4736842105,453.105263158,5.8,3.58823529412,78.4210526316,48.4385964912,33.8070175439,15.4035087719,12.2631578947,4.77358490566,7.23214285714
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Martin Vassallo Arguello,183.0,132.5,302.5,5.5,6.0,114.0,70.0,46.5,21.5,17.0,6.5,11.0
Jaymon Crabb,183.0,231.5,153.0,5.0,1.0,83.5,43.5,25.5,18.5,13.5,7.5,13.5
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,67.8505747126,857.528735632,15.6395348837,5.76470588235,80.7011494253,44.0,35.4482758621,18.0114942529,13.1264367816,4.41025641026,6.75
Juan Carlos Ferrero,183.0,11.5673076923,2102.69711538,4.66161616162,3.52380952381,82.9326923077,49.3509615385,34.6634615385,18.0576923077,12.9086538462,5.0582010582,7.4776119403
Thomas Schiessling,180.0,814.666666667,14.6666666667,3.33333333333,4.0,69.0,37.3333333333,22.3333333333,15.6666666667,11.3333333333,3.33333333333,7.66666666667
Antony Dupuis,185.0,85.8875,482.475,6.88461538462,3.375,81.5375,48.3875,34.4125,16.5375,12.35,5.54666666667,8.32467532468
Ramon Delgado,185.0,126.622222222,354.622222222,6.20454545455,3.34146341463,84.0,50.8,34.2444444444,16.1333333333,13.2,4.1,7.31111111111
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Eric Taino,175.0,291.777777778,124.0,3.55555555556,2.25,75.2222222222,40.0,25.2222222222,17.5555555556,11.4444444444,3.875,7.0
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,210.818181818,194.409090909,7.81818181818,5.1,89.3181818182,56.4545454545,40.3181818182,17.0454545455,14.0454545455,4.05,6.90476190476
Nicolas Todero,183.0,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Denis Golovanov,188.0,180.666666667,209.0,4.0,5.5,75.3333333333,39.3333333333,26.6666666667,15.3333333333,10.6666666667,5.0,8.66666666667
Jurgen Melzer,183.0,145.739130435,331.086956522,5.27272727273,2.95652173913,78.9565217391,47.1739130435,33.347826087,15.3043478261,12.2608695652,4.0,6.86363636364
Brian Baker,190.0,816.0,12.0,3.0,6.0,50.0,30.0,22.0,4.0,9.0,0.0,4.0
Alun Jones,180.0,400.0,61.0,6.0,3.0,105.0,59.0,38.0,19.0,15.0,6.0,11.0
Alan Mackin,183.0,355.0,83.0,2.0,4.0,98.0,68.0,44.0,13.0,15.0,3.0,7.0
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Brian Vahaly,183.0,118.461538462,345.538461538,3.83333333333,4.23076923077,80.5384615385,47.9230769231,31.8461538462,16.5384615385,11.9230769231,4.5,7.66666666667
Albert Montanes,175.0,79.8793103448,553.879310345,4.21153846154,3.3137254902,77.5344827586,47.7586206897,32.8965517241,14.9482758621,11.8793103448,4.42105263158,7.08620689655
Takao Suzuki,175.0,218.846153846,235.384615385,9.69230769231,2.45454545455,79.8461538462,50.7692307692,36.7692307692,14.2307692308,12.6153846154,5.90909090909,7.76923076923
Christophe Rochus,170.0,86.6808510638,477.64893617,2.75,4.20879120879,79.329787234,45.3936170213,28.8829787234,15.6170212766,11.8191489362,5.24175824176,9.1914893617
David Prinosil,185.0,71.5571428571,672.071428571,7.88059701493,5.17142857143,82.7857142857,43.7857142857,32.4857142857,18.0571428571,12.5857142857,4.98529411765,8.10144927536
Frank Dancevic,185.0,599.666666667,28.6666666667,6.66666666667,3.66666666667,75.3333333333,37.0,25.6666666667,17.6666666667,11.3333333333,5.0,8.66666666667
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Gorka Fraile,180.0,231.0,151.0,2.0,2.0,87.5,57.0,36.0,14.5,12.5,3.0,7.0
Jonas Bjorkman,183.0,55.4087591241,712.489051095,4.20769230769,3.19841269841,78.2700729927,46.9708029197,32.700729927,15.7664233577,12.0510948905,4.91666666667,7.63565891473
Yevgeny Kafelnikov,190.0,5.45606694561,2681.51464435,6.3914893617,4.97356828194,82.3472803347,44.2217573222,32.6820083682,19.2133891213,12.6861924686,4.866359447,7.5154185022
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,69.6666666667,751.551282051,3.76470588235,2.50793650794,70.6753246753,45.5714285714,31.4155844156,12.7662337662,11.1298701299,4.25,6.48648648649
Jan Michael Gambill,190.0,37.6886227545,1010.50299401,11.3592814371,3.86577181208,78.2035928144,43.1556886228,33.3113772455,17.7964071856,12.2395209581,4.40666666667,6.2641509434
Razvan Sabau,185.0,302.75,135.25,3.25,1.66666666667,70.75,46.75,31.75,10.0,11.25,5.33333333333,7.25
Sebastien Grosjean,175.0,15.8645833333,1736.79166667,5.29508196721,2.3,78.484375,44.6354166667,31.6666666667,18.0572916667,12.2291666667,4.65868263473,6.98895027624
Richard Krajicek,196.0,145.480769231,853.038461538,15.1538461538,4.25490196078,84.2115384615,48.1923076923,39.3846153846,19.2692307692,13.8846153846,3.62222222222,5.14583333333
Stefan Koubek,175.0,53.2357142857,756.307142857,4.29365079365,3.74074074074,79.05,47.2357142857,31.1428571429,16.1142857143,12.1642857143,5.05555555556,8.22058823529
Filip Prpic,173.0,642.0,25.0,0.0,0.0,96.0,85.0,34.0,9.0,15.0,6.0,16.0
Jack Brasington,188.0,167.0,246.0,6.57142857143,10.5,114.75,63.5,45.25,21.625,17.25,8.5,13.375
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,72.0555555556,594.033333333,6.61904761905,3.41860465116,78.8555555556,43.7333333333,32.7,17.8888888889,12.4222222222,4.06172839506,6.66666666667
Fernando Verdasco,188.0,409.666666667,65.3333333333,2.5,6.33333333333,71.0,51.0,29.0,6.66666666667,10.6666666667,6.66666666667,12.0
Todd Reid,180.0,844.0,10.0,3.0,5.0,113.0,74.0,50.0,18.0,17.0,6.0,10.0
Federico Luzzi,188.0,148.833333333,300.208333333,2.86363636364,3.79166666667,76.5,44.375,29.2083333333,13.8333333333,11.2083333333,5.69565217391,9.375
Diego Moyano,175.0,147.0,270.0,7.0,7.0,92.0,47.0,36.0,26.0,16.0,3.0,7.0
George Bastl,183.0,102.343283582,421.492537313,5.6935483871,3.30508474576,77.6865671642,51.6865671642,34.2537313433,12.4029850746,11.8805970149,4.859375,7.98507462687
Mark Nielsen,185.0,355.5,93.0,2.5,4.0,62.25,39.25,27.75,11.25,9.75,5.66666666667,9.0
Victor Hanescu,198.0,195.5,186.333333333,3.5,2.5,65.5,39.6666666667,25.3333333333,14.5,9.5,4.5,6.83333333333
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,145.725,271.425,6.5,4.11428571429,79.9,43.125,30.925,18.35,12.625,5.08108108108,8.34210526316
Michail Elgin,183.0,348.5,82.5,4.0,4.5,63.0,41.5,23.5,9.0,9.0,6.0,10.0
Nicolas Thomann,183.0,184.588235294,215.411764706,8.41176470588,4.0,82.4705882353,46.8235294118,35.1176470588,18.0,13.1764705882,4.1875,7.25
Karol Kucera,188.0,67.0309278351,653.319587629,5.76086956522,5.57608695652,74.4948453608,40.618556701,29.0824742268,16.1770833333,11.6391752577,4.56470588235,7.41489361702
Jens Knippschild,190.0,123.425,351.35,6.53846153846,3.52631578947,84.325,43.725,31.425,19.2,12.875,5.94285714286,8.97435897436
Yves Allegro,183.0,338.8,89.0,6.0,5.6,70.4,34.6,26.4,20.0,11.6,2.75,5.5
Alberto Martin,175.0,56.1214285714,731.85,2.59322033898,3.96124031008,73.2857142857,44.9214285714,29.3285714286,14.1142857143,11.5571428571,4.79069767442,8.00724637681
Daniel Melo,185.0,248.0,149.666666667,3.0,4.0,80.3333333333,56.6666666667,34.6666666667,12.0,13.0,6.33333333333,10.3333333333
Marc Gicquel,188.0,369.0,80.0,9.0,1.5,73.0,38.5,28.0,18.0,9.5,6.0,7.0
Andre Agassi,180.0,3.94285714286,3278.59428571,5.64670658683,2.98734177215,75.7885714286,48.2342857143,35.5257142857,15.1142857143,12.4857142857,3.90277777778,5.64331210191
Michael Chang,175.0,49.2713178295,827.294573643,4.08620689655,2.36458333333,80.6201550388,45.3023255814,31.4263565891,17.5658914729,12.4186046512,4.75409836066,7.88095238095
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Petr Luxa,190.0,294.0,123.333333333,3.0,3.66666666667,61.3333333333,36.6666666667,23.0,11.0,10.6666666667,1.5,5.66666666667
David Sanchez,183.0,77.6575342466,532.068493151,2.72222222222,2.71666666667,76.1917808219,47.7397260274,30.8219178082,14.0684931507,11.3150684932,5.26470588235,8.67142857143
Paul Goldstein,178.0,93.3333333333,468.894736842,3.02173913043,2.60416666667,75.2105263158,47.298245614,30.0701754386,14.3035714286,11.2807017544,5.16363636364,8.69090909091
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,23.8917525773,1459.81443299,7.296875,3.37931034483,82.087628866,48.7680412371,36.1340206186,17.5927835052,12.7835051546,4.58959537572,6.62983425414
John Van Lottum,185.0,132.791666667,334.125,3.31818181818,3.33333333333,69.0416666667,35.125,22.375,15.25,10.625,5.21739130435,9.375
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,204.5,181.0,17.5,8.0,86.5,55.0,42.0,14.0,12.5,5.5,7.0
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Ladislav Svarc,188.0,250.0,138.0,7.0,6.0,144.0,83.0,60.0,28.0,22.0,15.0,20.0
Gouichi Motomura,173.0,208.3,185.4,2.875,3.875,64.8,32.9,21.5,15.6,10.4,4.33333333333,7.4
Frantisek Cermak,193.0,251.0,136.0,2.0,3.0,35.0,24.0,14.0,4.0,4.0,2.0,4.0
Albert Costa,180.0,27.2948717949,1244.80128205,4.26206896552,2.11304347826,77.8461538462,49.6025641026,33.8205128205,15.108974359,12.2692307692,4.45390070922,7.07382550336
Ivan Ljubicic,193.0,59.7293233083,718.646616541,12.1127819549,3.55,85.954887218,47.8345864662,36.8721804511,19.5263157895,13.2481203008,4.40833333333,6.4094488189
Petr Kralert,188.0,187.75,202.0,4.5,5.75,87.0,54.25,34.5,14.0,13.25,6.5,11.75
Paul Henri Mathieu,185.0,123.487804878,414.658536585,5.71794871795,3.5,83.4634146341,42.5609756098,30.9512195122,21.7804878049,13.0,4.51351351351,7.12820512821
Andy Roddick,188.0,69.2910447761,1351.21641791,9.77443609023,3.14285714286,73.6343283582,44.1492537313,34.7835820896,16.1641791045,12.0,3.85714285714,5.04273504274
Martin Verkerk,196.0,117.263157895,361.052631579,9.89473684211,4.84210526316,79.2105263158,44.1052631579,32.4210526316,17.3684210526,12.0,5.5625,7.21052631579
Vadim Kutsenko,180.0,195.0,193.666666667,4.0,5.83333333333,92.3333333333,51.0,34.5,20.3333333333,13.0,5.66666666667,9.0
Lleyton Hewitt,180.0,5.80444444444,3097.13333333,6.32876712329,4.03349282297,79.0711111111,41.6133333333,31.0311111111,20.0266666667,12.4488888889,4.66321243523,6.77403846154
Sjeng Schalken,193.0,33.5842696629,1062.26404494,4.64197530864,3.92941176471,80.4101123596,49.4943820225,34.8764044944,15.702247191,12.6235955056,4.41139240506,6.98235294118
Karol Beck,180.0,170.8,226.6,14.0,6.4,105.6,53.0,42.0,24.6,15.8,5.0,8.2
Olivier Malcor,180.0,390.5,68.5,3.5,3.0,96.0,73.5,39.0,8.5,13.0,7.5,14.5
Bohdan Ulihrach,188.0,62.2923076923,707.123076923,3.39655172414,3.632,74.7,44.2076923077,29.8692307692,14.7153846154,11.4307692308,4.5564516129,7.60465116279
Wesley Moodie,196.0,372.0,77.0,6.0,2.0,60.0,38.0,28.0,13.0,11.0,1.0,3.0
Leander Paes,178.0,183.285714286,222.714285714,7.0,6.66666666667,79.4285714286,46.8571428571,32.8571428571,14.4285714286,12.4285714286,4.16666666667,8.0
Mariano Hood,178.0,286.25,126.25,1.5,1.0,62.5,41.75,29.0,10.5,9.5,4.0,6.5
German Puentes,173.0,108.0,383.523809524,3.07692307692,3.57142857143,77.0,47.4285714286,28.0952380952,14.2380952381,11.2380952381,5.0,9.2380952381
Cedric Pioline,188.0,43.8076923077,1182.78846154,7.85436893204,4.95918367347,82.3365384615,43.3557692308,32.6346153846,19.4230769231,12.7692307692,4.65217391304,7.14285714286
Ivan Miranda,175.0,201.0,184.5,1.0,2.0,70.5,42.5,19.5,10.0,10.0,6.0,12.5
David Miketa,183.0,208.0,161.0,2.0,5.0,97.0,67.0,43.0,15.0,15.0,5.0,10.0
Leos Friedl,183.0,472.4,47.0,5.0,3.6,83.8,51.8,34.4,16.0,13.8,3.5,7.0
Felix Mantilla,180.0,58.0573770492,732.713114754,3.06603773585,3.0,72.1229508197,43.1721311475,28.6885245902,14.6721311475,11.2049180328,4.49541284404,7.28813559322
Markus Hipfl,178.0,90.2727272727,456.155844156,3.37704918033,3.09230769231,77.7142857143,49.7402597403,32.0909090909,13.6103896104,11.8831168831,4.97142857143,8.36
Jamie Delgado,178.0,168.409090909,233.545454545,4.95454545455,4.31818181818,82.0909090909,42.1818181818,29.9090909091,18.5454545455,12.3636363636,5.45,8.85714285714
Reginald Willems,180.0,224.0,156.0,5.0,1.0,46.0,30.5,21.5,7.0,8.5,0.0,2.5
Martin Damm,188.0,132.852941176,397.294117647,6.88235294118,4.40625,80.1470588235,44.7941176471,32.7352941176,17.1470588235,12.5,4.96875,8.125
Luis Adrian Morejon,178.0,409.0,68.0,0.0,2.0,47.0,31.0,15.0,5.0,7.0,4.0,9.0
Mikael Tillstrom,185.0,69.5,589.866666667,5.62962962963,4.25,80.7,48.9666666667,34.0333333333,15.4,12.6666666667,5.46428571429,8.72413793103
Nicolas Lapentti,188.0,21.4204545455,1354.60227273,6.41040462428,3.35443037975,79.8920454545,46.3977272727,33.8920454545,16.3542857143,12.4715909091,4.28834355828,6.88372093023
Joseph Sirianni,175.0,356.0,78.0,3.0,6.0,89.0,42.0,20.0,18.0,12.0,6.0,14.0
Thiago Alves,178.0,349.0,86.0,4.0,5.0,59.0,36.0,22.0,10.0,9.0,2.0,5.0
Pete Sampras,185.0,7.38732394366,2513.26760563,13.0915492958,5.58992805755,90.1478873239,54.7605633803,43.485915493,18.6830985915,14.5070422535,4.31147540984,5.8992248062
Simon Larose,190.0,440.5,57.25,6.66666666667,2.75,67.75,39.25,23.25,13.25,10.5,4.0,8.5
Todd Martin,198.0,40.976744186,909.918604651,11.1785714286,4.72151898734,90.2558139535,55.4186046512,41.8372093023,17.4534883721,14.2325581395,5.03947368421,7.51898734177
Stefano Galvani,178.0,129.105263158,320.631578947,3.05882352941,5.05882352941,82.3684210526,46.0,29.6315789474,17.9473684211,12.4736842105,4.5,8.26315789474
Andrew Ilie,180.0,61.3535353535,683.898989899,5.23232323232,3.71111111111,83.9292929293,45.7070707071,31.8282828283,18.7474747475,12.6767676768,5.07692307692,8.0306122449
Younes El Aynaoui,193.0,30.7261904762,1159.875,7.73652694611,3.29032258065,82.4642857143,51.8273809524,37.8928571429,15.8571428571,13.005952381,4.71527777778,6.7106918239
Tommy Robredo,180.0,50.3272727273,858.3,3.24489795918,3.28155339806,78.6727272727,52.5,35.4090909091,12.9818181818,12.2272727273,4.50495049505,7.35514018692
Michal Tabara,175.0,78.72,564.74,3.26829268293,3.95918367347,77.36,41.62,27.02,17.24,11.68,4.875,8.6
Frederic Niemeyer,190.0,253.333333333,132.0,10.6666666667,8.33333333333,74.3333333333,37.6666666667,29.3333333333,17.3333333333,12.0,4.5,6.33333333333
Marcelo Filippini,178.0,415.5,57.5,2.0,1.5,69.5,44.0,25.0,11.5,9.5,6.5,11.0
Ivaylo Traykov,188.0,255.0,134.0,3.0,2.5,94.0,55.0,37.0,22.5,13.5,3.5,7.0
Galo Blanco,173.0,83.4,522.673684211,5.42222222222,3.10227272727,74.1578947368,38.0631578947,26.8315789474,18.0631578947,11.4526315789,5.03658536585,7.66304347826
Marat Safin,193.0,7.97345132743,2636.86283186,9.14027149321,2.48717948718,83.685840708,45.8451327434,34.889380531,19.982300885,13.2743362832,4.26368159204,6.22580645161
Mark Woodforde,188.0,133.0,293.333333333,2.88888888889,3.33333333333,80.1111111111,47.0,31.5555555556,16.5555555556,12.3333333333,7.375,10.1111111111
Markus Hantschk,188.0,100.0,417.212765957,4.31818181818,2.95238095238,75.3404255319,43.170212766,29.3829787234,15.6382978723,11.4893617021,5.20930232558,8.17391304348
Federico Browne,180.0,233.916666667,247.416666667,4.08333333333,2.77777777778,84.6666666667,51.3333333333,33.4166666667,15.9166666667,12.4166666667,5.75,9.41666666667
Barry Cowan,188.0,202.0625,185.5,8.3125,5.375,88.75,54.5,39.875,16.0625,13.625,6.2,8.8125
Fernando Vicente,180.0,50.0,759.410958904,3.7,3.36764705882,82.6575342466,48.4657534247,32.8561643836,16.6301369863,12.5136986301,5.3007518797,8.51408450704
Prakash Amritraj,188.0,1024.0,6.0,2.0,4.0,90.0,48.0,24.0,17.0,11.0,10.0,17.0
Guillermo Canas,185.0,50.5985915493,1137.20422535,5.57037037037,3.15503875969,78.2253521127,46.5633802817,32.985915493,16.3591549296,12.4154929577,4.6935483871,7.13138686131
Jan Kroslak,188.0,150.176470588,282.647058824,5.47058823529,4.82352941176,75.2941176471,46.8823529412,33.4117647059,12.4705882353,11.1176470588,5.76923076923,7.5625
Jean Francois Bachelot,183.0,220.875,167.875,3.5,4.42857142857,84.5,46.375,28.875,18.125,13.0,6.625,11.625
Nicolas Coutelot,185.0,134.148148148,321.333333333,3.39130434783,3.70833333333,83.7037037037,52.3703703704,34.3333333333,14.8076923077,12.1111111111,7.125,9.92592592593
Amir Hadad,183.0,233.0,150.0,4.5,1.5,136.5,77.0,51.5,28.5,19.5,10.0,16.5
Emanuel Couto,183.0,428.0,54.0,2.0,0.0,55.0,33.0,18.0,10.0,9.0,2.0,6.0
Hector Moretti,170.0,228.0,146.0,0.0,2.0,52.0,38.0,19.0,7.0,8.0,2.0,6.0
Danai Udomchoke,173.0,290.75,115.5,3.5,2.5,70.5,40.75,28.5,14.25,11.25,3.25,6.25
Albert Portas,188.0,50.7175572519,825.992366412,5.32520325203,4.21705426357,79.8702290076,43.0076335878,30.3358778626,17.4045801527,12.0687022901,5.27966101695,8.36220472441
Johannes Ager,196.0,948.0,7.0,2.0,5.0,57.0,33.0,18.0,8.0,8.0,6.0,11.0
Sebastian Prieto,180.0,244.75,154.75,3.0,5.0,77.25,46.25,33.0,15.75,12.0,4.5,7.25
Gaston Etlis,185.0,154.722222222,256.777777778,4.82352941176,3.38888888889,76.7777777778,46.3888888889,31.5,14.6666666667,12.2222222222,4.70588235294,8.58823529412
Satoshi Iwabuchi,175.0,437.0,63.5,2.0,2.5,64.0,37.0,21.5,12.5,9.0,6.0,10.0
Giorgio Galimberti,180.0,196.8,197.2,3.0,3.8,84.4,48.4,29.8,16.8,12.8,4.6,9.6
Andreas Vinciguerra,180.0,56.0892857143,737.401785714,5.01904761905,3.12621359223,76.0803571429,43.5,30.5089285714,16.0892857143,11.375,5.19811320755,7.77272727273
Kristian Capalik,188.0,369.5,74.25,4.75,3.5,72.625,41.875,30.0,14.125,11.5,4.14285714286,7.71428571429
Arnaud Clement,173.0,33.4082840237,1170.37869822,5.29012345679,3.43225806452,82.7692307692,48.3313609467,33.6272189349,17.5207100592,12.7869822485,4.98692810458,7.76829268293
