name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Olivier Rochus,168.0,132.833333333,354.666666667,2.66666666667,3.2,123.833333333,77.1666666667,52.6666666667,24.5,18.1666666667,7.16666666667,11.0
Alexandre Simoni,188.0,241.0,143.0,2.0,3.0,57.0,31.0,23.0,11.0,9.0,4.0,7.0
Daniel Vacek,190.0,44.4,790.333333333,4.14285714286,5.4,68.2,35.7333333333,23.2,15.2666666667,10.5333333333,3.66666666667,7.66666666667
Marcelo Charpentier,180.0,205.666666667,179.666666667,2.66666666667,6.66666666667,135.666666667,96.3333333333,56.0,18.3333333333,17.0,12.0,17.6666666667
Jason Stoltenberg,185.0,81.4516129032,510.225806452,6.16666666667,3.85185185185,77.8387096774,44.0,32.935483871,16.5161290323,12.4838709677,3.85714285714,6.89285714286
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,303.666666667,122.666666667,6.5,2.33333333333,77.0,46.6666666667,31.3333333333,15.3333333333,11.3333333333,6.66666666667,9.66666666667
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,19.375,1263.70833333,7.02083333333,3.3023255814,78.9583333333,50.9166666667,38.9583333333,15.3541666667,12.8125,4.39473684211,5.62790697674
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,75.8709677419,563.64516129,13.4193548387,6.74193548387,80.0,41.3870967742,32.5806451613,17.8064516129,13.064516129,4.63333333333,7.61290322581
Juan Carlos Ferrero,183.0,22.9047619048,1254.77777778,4.03389830508,3.96551724138,85.5396825397,49.4761904762,33.9682539683,19.4761904762,13.1746031746,5.0,7.8064516129
Antony Dupuis,185.0,110.25,367.8125,7.4375,3.45454545455,88.75,51.5,36.125,19.0,12.75,6.125,8.8125
Ramon Delgado,185.0,216.0,155.0,5.25,2.0,71.75,43.0,30.0,15.5,12.25,2.0,4.5
Andrei Medvedev,193.0,32.5277777778,984.194444444,5.38888888889,2.94117647059,82.8611111111,47.5,32.75,17.1666666667,12.3333333333,6.0,9.22222222222
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Eric Taino,175.0,348.833333333,81.1666666667,2.16666666667,1.2,63.5,35.5,23.1666666667,13.8333333333,9.66666666667,2.8,5.0
Orlin Stanoytchev,185.0,107.045454545,375.045454545,6.95454545455,7.2380952381,87.2727272727,49.9090909091,34.4545454545,16.7272727273,12.9545454545,5.22727272727,9.04545454545
Daniel Nestor,190.0,201.083333333,186.166666667,9.08333333333,5.90909090909,94.5,61.0833333333,44.0,17.4166666667,14.9166666667,4.36363636364,6.66666666667
Luke Milligan,180.0,544.0,34.0,4.0,3.0,81.0,47.0,30.0,16.0,14.0,3.0,9.0
Denis Golovanov,188.0,223.0,157.0,5.0,7.0,78.0,40.0,25.0,19.0,11.0,4.0,7.0
Jurgen Melzer,183.0,385.0,70.6666666667,9.5,3.0,97.3333333333,55.3333333333,37.3333333333,22.0,15.3333333333,2.66666666667,6.33333333333
Sebastien Lareau,183.0,128.714285714,307.5,6.92857142857,4.21428571429,88.2142857143,54.3571428571,37.8571428571,16.5714285714,13.7142857143,3.92857142857,7.35714285714
Takao Suzuki,175.0,164.0,238.0,7.0,4.0,91.0,56.0,39.0,13.5,13.0,8.0,12.5
Christophe Rochus,170.0,88.2580645161,471.0,3.2380952381,4.83870967742,85.7419354839,48.6451612903,30.9677419355,17.5806451613,12.5483870968,5.7,9.64516129032
David Prinosil,185.0,76.3157894737,575.684210526,9.28947368421,5.36842105263,83.5263157895,43.8157894737,33.5263157895,18.6578947368,12.6578947368,4.36842105263,7.10526315789
Todd Woodbridge,178.0,174.555555556,209.777777778,2.44444444444,3.88888888889,86.3333333333,52.5555555556,35.2222222222,16.3333333333,13.4444444444,4.44444444444,8.11111111111
Jonas Bjorkman,183.0,64.6923076923,640.884615385,4.12244897959,3.08333333333,80.1153846154,49.7115384615,34.6346153846,15.75,12.3076923077,4.80434782609,7.26
Yevgeny Kafelnikov,190.0,4.3,2811.13333333,5.22988505747,4.48235294118,81.9888888889,45.5888888889,32.7222222222,18.1555555556,12.7,5.01204819277,7.87209302326
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,47.6964285714,883.482142857,3.5306122449,1.95348837209,66.8392857143,44.5178571429,31.3571428571,12.0178571429,10.6964285714,3.87234042553,5.41509433962
Jan Michael Gambill,190.0,51.7142857143,783.107142857,12.3571428571,4.28,79.8035714286,43.8035714286,34.7321428571,18.6071428571,12.8035714286,3.95652173913,5.37735849057
Razvan Sabau,185.0,202.666666667,171.0,4.0,1.5,71.6666666667,47.3333333333,32.0,10.6666666667,11.3333333333,5.5,6.66666666667
Sebastien Grosjean,175.0,26.75,1068.890625,4.83333333333,2.42222222222,78.390625,46.375,32.359375,17.484375,12.09375,4.85964912281,7.09677419355
Richard Krajicek,196.0,28.2,1057.075,14.675,3.51282051282,80.05,46.5,37.975,18.225,13.325,3.54545454545,5.0
Stefan Koubek,175.0,37.9038461538,899.711538462,4.48979591837,3.86,76.9615384615,46.2884615385,31.3269230769,15.4038461538,12.0384615385,4.47826086957,7.46
Yong Il Yoon,175.0,205.0,180.0,4.66666666667,3.0,87.0,49.6666666667,34.3333333333,17.0,12.6666666667,6.0,9.33333333333
Agustin Calleri,183.0,100.875,419.1875,10.0625,3.6875,88.125,42.5,34.0,24.375,13.875,4.0,6.33333333333
Federico Luzzi,188.0,265.0,120.0,1.33333333333,2.66666666667,85.6666666667,56.3333333333,37.0,13.3333333333,12.3333333333,5.33333333333,9.33333333333
George Bastl,183.0,82.84375,508.0,5.03703703704,3.13333333333,74.75,49.5625,32.46875,11.5625,11.5,5.0,8.3125
Mark Nielsen,185.0,246.0,135.0,1.0,5.0,69.0,45.0,28.0,12.0,10.0,9.0,12.0
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,66.8,624.3,4.23333333333,4.0,79.7,50.2333333333,35.3333333333,15.2666666667,12.5666666667,5.76923076923,8.14285714286
Cyril Saulnier,190.0,138.666666667,285.111111111,6.72222222222,3.82352941176,81.6666666667,42.5555555556,30.4444444444,19.5,12.9444444444,4.82352941176,7.94444444444
Nicolas Thomann,183.0,212.75,181.25,5.25,2.66666666667,73.0,41.0,31.5,18.0,11.5,3.25,4.75
Karol Kucera,188.0,43.6666666667,849.244444444,6.27272727273,5.45454545455,75.0444444444,39.2,28.8666666667,17.2,11.7555555556,4.725,7.53488372093
Jens Knippschild,190.0,121.444444444,331.722222222,8.0,3.11764705882,78.7222222222,42.4444444444,32.2777777778,17.8333333333,12.1111111111,5.0,6.94117647059
Alberto Martin,175.0,67.2619047619,611.619047619,2.30555555556,3.71428571429,71.0952380952,45.0238095238,28.5,13.2142857143,11.3095238095,4.36842105263,7.75609756098
Andre Agassi,180.0,2.24,4060.38,5.40816326531,3.54545454545,74.32,45.74,33.62,15.7,12.1,4.18604651163,5.95652173913
Michael Chang,175.0,31.0298507463,993.23880597,3.88888888889,2.40384615385,80.8507462687,44.9552238806,31.4328358209,18.2985074627,12.3731343284,4.98387096774,7.81538461538
Petr Luxa,190.0,168.0,215.0,6.0,6.0,92.0,46.0,31.0,22.0,14.0,2.0,8.0
David Sanchez,183.0,98.8,415.2,2.33333333333,2.25,87.4,56.6,33.4,14.0,10.4,7.8,11.6
Paul Goldstein,178.0,82.475,508.25,3.16666666667,2.38235294118,75.75,48.55,31.325,14.1282051282,11.475,5.02564102564,8.30769230769
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,45.8727272727,834.709090909,7.12727272727,3.7358490566,85.9272727273,50.3818181818,36.3090909091,18.5636363636,12.9090909091,5.08333333333,7.33333333333
John Van Lottum,185.0,96.0909090909,443.636363636,3.1,2.8,62.7272727273,33.0,20.6363636364,13.3636363636,9.81818181818,4.54545454545,8.63636363636
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Gouichi Motomura,173.0,170.0,222.0,1.33333333333,4.25,58.0,30.4,18.2,12.2,9.2,4.0,7.2
Albert Costa,180.0,20.5576923077,1231.61538462,4.44680851064,2.17948717949,76.1153846154,46.75,31.8846153846,16.0576923077,11.9038461538,4.73913043478,7.42553191489
Ivan Ljubicic,193.0,80.1621621622,513.783783784,11.6216216216,3.37142857143,83.3783783784,44.1351351351,34.1891891892,18.9189189189,12.7567567568,4.51428571429,6.7027027027
Petr Kralert,188.0,199.0,182.666666667,5.0,6.66666666667,87.6666666667,53.3333333333,34.3333333333,15.6666666667,13.0,7.0,11.6666666667
Paul Henri Mathieu,185.0,331.4,87.2,3.0,3.0,60.2,32.4,22.0,14.4,8.8,4.6,6.8
Andy Roddick,188.0,667.875,26.875,9.5,3.0,69.75,39.125,30.375,14.875,11.0,6.2,7.83333333333
Martin Verkerk,196.0,256.0,123.0,12.0,4.0,103.0,53.0,44.0,19.0,14.0,6.0,9.0
Vadim Kutsenko,180.0,201.0,185.0,4.0,7.0,73.0,41.0,29.0,11.0,11.0,2.0,6.0
Lleyton Hewitt,180.0,11.8307692308,1765.53846154,6.3125,3.96774193548,76.0923076923,40.4,30.4615384615,19.0307692308,12.0,4.06896551724,6.04918032787
Sjeng Schalken,193.0,45.6896551724,823.413793103,5.44642857143,4.64912280702,77.6379310345,43.8620689655,31.7068965517,16.9310344828,12.1724137931,4.74,7.2037037037
Olivier Malcor,180.0,339.0,85.0,5.0,3.0,78.0,51.0,27.0,10.0,13.0,5.0,12.0
Bohdan Ulihrach,188.0,102.34375,423.8125,3.26923076923,3.96875,74.09375,43.4375,28.59375,14.125,11.09375,5.46875,9.15625
Leander Paes,178.0,143.0,266.6,5.0,5.5,69.6,40.8,27.6,13.0,11.4,3.0,7.25
Mariano Hood,178.0,220.0,154.0,2.0,1.0,65.0,42.6666666667,31.0,12.0,9.66666666667,4.33333333333,6.0
German Puentes,173.0,122.666666667,326.666666667,2.0,2.66666666667,78.6666666667,52.0,24.6666666667,14.3333333333,10.6666666667,5.66666666667,11.0
Cedric Pioline,188.0,10.1777777778,1782.97777778,8.31111111111,5.21951219512,83.0222222222,43.8444444444,34.2666666667,19.4666666667,13.0222222222,4.81578947368,6.85365853659
David Miketa,183.0,208.0,161.0,2.0,5.0,97.0,67.0,43.0,15.0,15.0,5.0,10.0
Leos Friedl,183.0,408.333333333,58.0,2.0,2.66666666667,74.6666666667,45.6666666667,28.6666666667,15.3333333333,13.0,3.0,6.33333333333
Felix Mantilla,180.0,48.0322580645,833.548387097,2.32,2.11538461538,67.064516129,40.935483871,26.4838709677,13.6129032258,10.5806451613,4.24,6.6
Markus Hipfl,178.0,97.6842105263,420.526315789,3.0,2.875,88.8947368421,57.7368421053,36.2105263158,15.6315789474,13.3157894737,4.61111111111,9.0
Jamie Delgado,178.0,176.5,217.875,4.625,4.25,82.625,39.75,27.0,19.125,11.875,6.625,10.875
Reginald Willems,180.0,224.0,156.0,5.0,1.0,46.0,30.5,21.5,7.0,8.5,0.0,2.5
Martin Damm,188.0,84.9166666667,489.791666667,6.125,4.54545454545,81.1666666667,46.0,33.75,17.375,12.625,4.91304347826,7.86956521739
Mikael Tillstrom,185.0,69.5,589.866666667,5.62962962963,4.25,80.7,48.9666666667,34.0333333333,15.4,12.6666666667,5.46428571429,8.72413793103
Nicolas Lapentti,188.0,10.9696969697,1683.93939394,6.56923076923,3.84210526316,78.7878787879,45.6515151515,33.0,16.3636363636,12.0757575758,4.50769230769,7.0
Joseph Sirianni,175.0,356.0,78.0,3.0,6.0,89.0,42.0,20.0,18.0,12.0,6.0,14.0
Pete Sampras,185.0,2.78431372549,3046.45098039,12.8039215686,5.72,87.9607843137,55.0784313725,44.7647058824,17.7647058824,14.4901960784,3.86363636364,5.02173913043
Simon Larose,190.0,448.0,49.0,7.0,3.5,68.0,40.5,26.5,12.0,10.5,2.5,6.5
Todd Martin,198.0,24.92,1176.92,12.8,4.31818181818,92.52,57.56,44.36,17.64,14.72,5.25,7.9
Andrew Ilie,180.0,54.9347826087,721.130434783,6.0,3.80952380952,86.3695652174,45.5434782609,32.2173913043,20.1956521739,13.0,5.44186046512,8.26086956522
Younes El Aynaoui,193.0,19.2857142857,1259.92857143,7.44642857143,3.16363636364,83.25,50.7142857143,37.1428571429,16.4107142857,12.9285714286,5.10416666667,6.98181818182
Tommy Robredo,180.0,177.0,216.5,0.0,7.0,67.5,42.5,27.0,7.0,8.0,8.0,12.0
Michal Tabara,175.0,121.166666667,328.666666667,1.8,5.0,70.0,39.5,24.3333333333,13.3333333333,11.0,4.0,8.33333333333
Frederic Niemeyer,190.0,277.0,114.0,19.0,16.0,99.0,52.0,47.0,19.0,15.0,4.0,7.0
Marcelo Filippini,178.0,415.5,57.5,2.0,1.5,69.5,44.0,25.0,11.5,9.5,6.5,11.0
Galo Blanco,173.0,85.2857142857,498.928571429,5.66666666667,3.42307692308,75.4642857143,39.5,28.25,17.8928571429,11.8928571429,5.125,7.77777777778
Marat Safin,193.0,13.5517241379,2058.22988506,10.011627907,2.40789473684,82.2183908046,42.5862068966,33.0804597701,20.8045977011,13.0114942529,4.41891891892,6.28048780488
Mark Woodforde,188.0,133.0,293.333333333,2.88888888889,3.33333333333,80.1111111111,47.0,31.5555555556,16.5555555556,12.3333333333,7.375,10.1111111111
Markus Hantschk,188.0,92.625,442.90625,3.75862068966,2.85185185185,77.71875,44.625,30.03125,16.5,11.78125,5.33333333333,8.41935483871
Federico Browne,180.0,126.222222222,319.333333333,3.88888888889,2.71428571429,90.7777777778,54.7777777778,35.2222222222,16.5555555556,13.2222222222,6.22222222222,10.4444444444
Barry Cowan,188.0,174.9,213.3,6.5,4.3,79.9,48.9,35.1,14.5,12.0,5.66666666667,7.9
Fernando Vicente,180.0,41.4230769231,845.942307692,3.6511627907,3.91836734694,85.7692307692,52.2884615385,35.0576923077,16.4615384615,13.1538461538,5.08510638298,8.48
Guillermo Canas,185.0,89.1875,495.125,4.26666666667,4.33333333333,71.0625,38.625,26.25,14.4375,11.625,5.46153846154,9.2
Jan Kroslak,188.0,126.0,315.285714286,5.57142857143,5.21428571429,78.1428571429,47.9285714286,34.0714285714,13.1428571429,11.4285714286,6.0,8.07692307692
Jean Francois Bachelot,183.0,264.0,124.0,5.5,7.5,103.5,58.0,44.0,21.5,15.5,6.5,10.0
Nicolas Coutelot,185.0,247.333333333,129.666666667,6.5,3.0,49.6666666667,29.0,19.6666666667,7.66666666667,7.66666666667,7.5,8.33333333333
Hector Moretti,170.0,228.0,146.0,0.0,2.0,52.0,38.0,19.0,7.0,8.0,2.0,6.0
Albert Portas,188.0,68.6046511628,605.372093023,5.04761904762,4.16279069767,78.2093023256,41.5813953488,29.5581395349,17.2790697674,11.976744186,4.90243902439,7.97674418605
Sebastian Prieto,180.0,184.0,200.0,3.5,6.5,95.0,59.5,44.0,17.0,14.0,4.0,6.5
Gaston Etlis,185.0,129.1,302.8,4.33333333333,3.2,75.0,46.9,31.8,13.1,12.2,5.11111111111,9.22222222222
Satoshi Iwabuchi,175.0,322.0,93.0,3.0,3.0,65.0,34.0,20.0,15.0,9.0,8.0,12.0
Giorgio Galimberti,180.0,288.0,108.0,6.0,5.0,77.0,40.0,27.0,18.0,13.0,3.0,7.0
Andreas Vinciguerra,180.0,59.5227272727,689.909090909,5.18604651163,3.175,76.0,42.7727272727,30.2954545455,16.7727272727,11.4090909091,5.25581395349,7.70454545455
Kristian Capalik,188.0,375.0,71.0,6.0,1.0,83.0,43.0,30.0,18.5,13.5,3.0,7.5
Arnaud Clement,173.0,45.5344827586,841.706896552,5.66666666667,3.54901960784,81.8103448276,47.3103448276,32.6206896552,17.5517241379,12.5862068966,4.69090909091,7.83928571429
Scott Humphries,185.0,643.75,21.25,4.25,2.5,73.25,43.0,28.75,12.25,11.25,4.25,8.5
Gabriel Trifu,193.0,385.0,67.0,1.0,3.0,72.0,38.0,21.0,16.0,9.0,8.0,12.0
Andre Sa,185.0,94.8571428571,437.75,2.82608695652,3.08,75.5714285714,44.4285714286,29.4285714286,15.0714285714,11.5714285714,5.23076923077,8.42857142857
Adrian Voinea,185.0,92.037037037,447.962962963,5.88888888889,3.72,72.6296296296,41.6666666667,29.3333333333,14.2962962963,11.4444444444,4.04166666667,7.0
Hyung Taik Lee,180.0,133.7,318.8,5.0,2.9,79.4,45.6,31.5,19.8,12.9,4.1,6.6
Andrea Gaudenzi,183.0,92.3913043478,457.304347826,4.19047619048,4.52631578947,89.5217391304,52.347826087,35.1304347826,18.3043478261,13.5652173913,6.31818181818,9.91304347826
Slava Dosedel,183.0,57.0857142857,697.228571429,2.38461538462,2.79310344828,81.9142857143,56.6571428571,36.4857142857,12.8857142857,12.6285714286,5.60606060606,8.77142857143
Mardy Fish,188.0,475.2,48.2,5.4,3.4,97.0,53.0,34.8,22.0,14.4,6.0,9.8
Arnaud Di Pasquale,185.0,54.2058823529,720.794117647,2.62068965517,4.40625,80.4705882353,52.7352941176,33.5882352941,13.2941176471,12.1470588235,4.75757575758,8.44117647059
Juan Balcells,190.0,148.0,280.571428571,6.53846153846,1.91666666667,86.5714285714,63.4285714286,43.4285714286,12.5714285714,13.4285714286,5.5,7.92857142857
Emilio Benfele Alvarez,183.0,138.083333333,283.75,4.16666666667,2.41666666667,76.75,43.5,30.8333333333,16.0833333333,11.1666666667,5.18181818182,7.16666666667
Jim Thomas,193.0,396.0,61.0,4.0,2.0,60.0,34.0,20.0,14.0,10.0,2.0,6.0
Clemens Trimmel,185.0,192.0,189.0,3.0,4.0,71.0,29.0,22.0,14.0,12.0,4.0,10.0
Ivo Heuberger,188.0,214.75,160.5,7.0,3.0,70.25,29.25,23.0,20.0,10.25,7.0,10.3333333333
Jeff Tarango,180.0,70.1212121212,597.424242424,4.90625,5.54545454545,89.1818181818,51.7272727273,35.696969697,17.8181818182,13.1818181818,5.35483870968,8.78125
Edwin Kempes,188.0,201.8,173.8,4.75,2.0,67.4,42.4,30.6,14.0,11.2,3.8,5.8
Stefano Cobolli,175.0,400.0,61.0,0.0,3.0,46.0,33.0,19.0,5.0,9.0,2.0,6.0
Lior Mor,175.0,176.0,207.0,1.0,0.0,54.0,28.0,17.0,11.0,8.0,2.0,5.0
Julian Alonso,185.0,121.538461538,332.153846154,4.15384615385,5.33333333333,75.0,42.3076923077,28.1538461538,14.8461538462,11.3846153846,5.16666666667,8.61538461538
Tomas Zib,178.0,119.9375,337.0625,2.78571428571,2.71428571429,77.0,46.9375,30.1875,14.25,11.625,5.625,9.4375
Wayne Arthurs,190.0,111.535714286,370.535714286,15.3214285714,6.25,82.2142857143,43.4285714286,35.5714285714,21.5357142857,13.3571428571,3.95833333333,5.68
Juan Ignacio Chela,190.0,76.8571428571,575.107142857,6.38461538462,3.73076923077,83.4642857143,45.5714285714,32.0,18.7142857143,12.6785714286,5.71428571429,8.96428571429
Lars Burgsmuller,183.0,216.0,169.2,2.0,3.25,72.2,41.6,26.2,16.0,11.4,5.4,9.0
Andrei Pavel,183.0,47.3448275862,815.913793103,5.49090909091,2.90196078431,77.9827586207,50.5689655172,34.2586206897,14.3965517241,12.1551724138,4.64,7.16363636364
Karsten Braasch,180.0,426.0,57.0,7.0,6.33333333333,89.3333333333,46.6666666667,34.3333333333,20.0,12.0,10.0,12.5
Alex Lopez Moron,175.0,125.777777778,315.444444444,2.2,5.44444444444,80.6666666667,47.4444444444,31.1111111111,14.5555555556,11.6666666667,5.85714285714,9.5
Werner Eschauer,188.0,198.0,177.666666667,1.66666666667,3.0,117.0,87.0,53.3333333333,17.0,17.3333333333,8.66666666667,13.0
Peter Wessels,196.0,120.636363636,326.090909091,10.3636363636,2.77777777778,82.2727272727,54.0909090909,40.0909090909,16.2727272727,13.8181818182,3.625,6.375
Fredrik Jonsson,193.0,125.285714286,319.857142857,5.61538461538,2.16666666667,78.5,46.6428571429,32.0714285714,15.5714285714,11.9285714286,5.41666666667,7.57142857143
Bjorn Phau,175.0,211.5,166.5,1.75,1.75,67.0,36.0,22.0,13.0,11.0,6.25,11.0
Alex Corretja,180.0,13.5606060606,1756.98484848,5.51515151515,2.63793103448,72.9545454545,36.0909090909,27.5909090909,20.1060606061,11.6515151515,4.34545454545,6.14754098361
Bernardo Mota,178.0,396.0,64.0,0.0,2.0,70.0,42.0,26.0,11.0,9.0,7.0,11.0
Glenn Weiner,188.0,334.0,88.0,7.0,3.0,64.0,41.0,24.0,13.0,9.0,3.0,6.0
Michael Llodra,190.0,181.916666667,209.416666667,7.33333333333,6.18181818182,84.8333333333,46.3333333333,33.6666666667,18.6666666667,13.25,3.90909090909,6.75
Magnus Larsson,193.0,57.7777777778,691.555555556,6.05555555556,3.26666666667,73.5555555556,45.9444444444,32.6666666667,15.0,11.7222222222,4.0,5.72222222222
Alejandro Hernandez,180.0,243.0,137.0,3.0,4.0,67.5,37.0,27.5,14.0,11.0,1.5,4.5
Wayne Black,170.0,137.1875,284.0,3.73333333333,2.35714285714,75.375,38.5625,26.375,19.6875,11.5,4.64285714286,8.0
Jean Rene Lisnard,173.0,154.2,252.2,3.0,4.0,71.6,39.0,23.4,15.8,11.6,4.2,9.0
Johan Landsberg,183.0,611.0,22.0,1.0,2.0,55.0,36.0,23.0,10.0,9.0,3.0,6.0
Alex Calatrava,190.0,105.807692308,440.076923077,7.11538461538,2.36842105263,74.1923076923,42.6538461538,33.0,15.5,11.5769230769,4.13043478261,5.73076923077
Axel Pretzsch,185.0,131.714285714,300.0,7.85714285714,6.33333333333,83.5714285714,41.8571428571,31.5714285714,17.7142857143,12.8571428571,4.57142857143,8.57142857143
Mike Bryan,190.0,383.333333333,74.0,2.66666666667,2.0,84.6666666667,57.6666666667,37.6666666667,14.0,12.6666666667,5.33333333333,9.0
Nuno Marques,190.0,432.0,57.0,1.0,3.0,68.0,43.0,23.0,12.0,9.0,9.0,13.0
Michael Russell,173.0,176.142857143,208.142857143,4.0,5.85714285714,92.0,59.1428571429,37.7142857143,15.1428571429,13.7142857143,5.71428571429,10.2857142857
Oscar Burrieza,170.0,170.5,210.25,2.0,1.33333333333,76.75,49.25,34.75,16.0,12.0,7.66666666667,10.3333333333
Joachim Johansson,198.0,896.0,7.0,11.0,5.0,87.0,48.0,35.0,16.0,11.0,8.0,10.0
Feliciano Lopez,188.0,281.0,109.0,0.0,4.0,46.0,27.0,19.0,5.0,8.0,1.0,4.0
Igor Gaudi,188.0,218.0,157.0,0.0,11.0,69.0,38.0,21.0,13.0,12.0,6.0,12.0
Jeff Morrison,185.0,1014.0,4.0,9.0,8.0,51.0,27.0,17.0,8.0,7.0,6.0,10.0
James Blake,185.0,244.5,138.25,3.25,3.0,54.25,26.25,16.0,8.5,8.25,3.0,8.0
Scott Draper,178.0,336.666666667,90.5,8.66666666667,4.66666666667,84.6666666667,45.1666666667,35.6666666667,19.6666666667,13.8333333333,3.16666666667,5.5
Mikhail Youzhny,183.0,141.75,274.416666667,4.1,3.5,80.1666666667,46.75,31.6666666667,18.25,12.3333333333,3.72727272727,6.33333333333
Oleg Ogorodov,193.0,183.0,203.0,3.0,4.0,97.0,57.0,33.0,18.0,10.0,12.0,16.0
