name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Harel Levy,185.0,108.644444444,529.144444444,4.25301204819,2.67605633803,74.4555555556,43.0222222222,29.6333333333,14.8,11.3666666667,4.90243902439,7.78409090909
Nenad Zimonjic,190.0,403.142857143,92.8571428571,8.57142857143,4.71428571429,86.8571428571,54.7142857143,39.2857142857,14.7142857143,13.0,4.71428571429,7.71428571429
Juan Giner,178.0,315.0,122.0,1.66666666667,1.8,53.6,34.6,21.4,10.4,9.4,2.0,5.2
Igor Andreev,185.0,109.714285714,352.857142857,3.33333333333,3.14285714286,70.5714285714,43.7142857143,30.4285714286,14.0,10.8571428571,3.5,5.28571428571
Michael Kohlmann,188.0,135.52,307.92,6.5652173913,4.29166666667,76.52,46.2,33.4166666667,13.24,11.76,4.45833333333,7.76
Cecil Mamiit,173.0,117.765432099,344.234567901,3.80597014925,3.17567567568,79.8765432099,46.5802469136,30.7777777778,15.8765432099,12.1481481481,5.7972972973,9.47435897436
Taylor Dent,188.0,96.3846153846,525.461538462,7.89215686275,5.61386138614,76.6730769231,43.4711538462,32.6538461538,16.8173076923,12.1442307692,4.16304347826,6.22549019608
Marcin Matkowski,188.0,726.0,15.0,0.0,6.0,36.0,12.0,3.0,7.0,7.0,1.0,7.0
Nikolay Davydenko,178.0,77.6330275229,619.091743119,3.24175824176,2.74468085106,73.752293578,47.7889908257,30.3944954128,12.7431192661,11.3119266055,4.9900990099,8.28037383178
Bjorn Rehnquist,175.0,184.5,197.0,3.0,6.5,88.5,53.0,31.5,15.0,11.0,15.0,11.5
Gilles Elseneer,188.0,230.9375,174.875,7.0625,3.86666666667,76.5,46.1875,33.3125,14.75,12.1875,4.69230769231,7.35714285714
Jeff Salzenstein,185.0,271.0,176.133333333,7.28571428571,4.71428571429,75.8666666667,44.9333333333,34.0,13.7333333333,11.8,4.53846153846,6.46666666667
Gustavo Kuerten,190.0,10.29218107,2725.20576132,9.21900826446,2.50980392157,81.8353909465,45.1769547325,34.8106995885,19.646090535,12.8971193416,4.40703517588,6.05
Dennis Van Scheppingen,185.0,175.0,231.888888889,3.94444444444,3.58823529412,71.0555555556,43.5,31.7222222222,12.7222222222,10.9444444444,4.8,7.1875
Fernando Meligeni,180.0,75.5737704918,579.31147541,4.42105263158,3.93965517241,77.4016393443,44.1229508197,30.2131147541,16.5901639344,11.8278688525,5.46428571429,8.40336134454
Dustin Brown,196.0,599.0,27.0,18.0,7.0,115.0,58.0,50.0,22.0,15.0,7.0,10.0
Juan Albert Viloca Puig,185.0,180.916666667,219.5,3.5,3.1,74.8333333333,46.4166666667,30.3333333333,14.6666666667,11.3333333333,5.36363636364,7.83333333333
Franco Squillari,183.0,49.2705882353,921.6,4.06134969325,5.1226993865,78.0882352941,43.2941176471,30.0470588235,16.7352941176,11.8823529412,5.13375796178,8.10778443114
Karim Alami,185.0,57.2361111111,780.916666667,4.82857142857,3.79104477612,79.375,45.0555555556,31.7777777778,16.8888888889,12.3194444444,4.86363636364,7.66197183099
Robin Vik,183.0,250.0,132.0,3.0,6.0,74.0,47.0,35.0,11.0,13.0,4.0,8.0
Francisco Cabello,190.0,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0
Irakli Labadze,188.0,101.620689655,398.465517241,5.43636363636,5.63793103448,76.3275862069,45.5172413793,30.3448275862,13.8620689655,11.5862068966,5.21818181818,8.74137931034
Chemseddine Belal,180.0,553.0,31.0,0.0,1.0,58.0,25.0,15.0,17.0,8.0,5.0,8.0
Sergi Bruguera,188.0,130.970149254,418.835820896,4.53968253968,3.67796610169,73.0597014925,42.6268656716,29.5223880597,13.9701492537,11.4029850746,5.24561403509,7.9696969697
Nicolas Escude,185.0,34.6858974359,994.134615385,7.25657894737,4.09933774834,80.0320512821,44.25,32.6346153846,18.0128205128,12.5769230769,4.55072463768,7.18493150685
David Caldwell,180.0,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0
Attila Savolt,183.0,103.117647059,416.073529412,5.38461538462,4.18181818182,77.2647058824,42.4117647059,30.4411764706,16.2941176471,12.0735294118,5.14754098361,8.14925373134
Marko Tkalec,178.0,305.0,105.0,7.0,3.0,94.0,39.0,27.0,25.0,15.0,3.0,8.0
Mehdi Tahiri,183.0,690.666666667,25.6666666667,2.0,4.0,73.6666666667,48.6666666667,24.6666666667,10.0,8.0,5.0,10.0
Olivier Rochus,168.0,71.6776859504,591.355371901,2.29787234043,3.07407407407,81.479338843,48.7520661157,31.8595041322,16.4545454545,12.4876033058,4.98181818182,8.37288135593
Alexandre Simoni,188.0,125.620689655,336.0,6.89655172414,5.0,77.0689655172,43.7931034483,31.4482758621,16.4482758621,11.8965517241,4.5,7.13793103448
Daniel Vacek,190.0,297.68,486.56,5.34782608696,4.64,73.72,39.56,26.52,16.56,11.08,4.69565217391,7.88
Marcelo Charpentier,180.0,194.571428571,191.285714286,2.0,5.42857142857,101.285714286,70.8571428571,42.5714285714,14.2857142857,14.0,8.0,11.5714285714
Jason Stoltenberg,185.0,81.1219512195,516.097560976,6.325,4.0,82.3658536585,47.2926829268,34.8292682927,16.9756097561,13.1951219512,3.97297297297,7.13157894737
Ricardo Mello,175.0,143.470588235,272.705882353,2.3125,2.70588235294,65.6470588235,40.9411764706,25.7647058824,13.2941176471,10.5294117647,4.4,7.11764705882
Brian Macphie,180.0,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0
Kristian Pless,188.0,98.0158730159,450.920634921,6.19672131148,3.68421052632,78.8888888889,48.4285714286,33.9682539683,15.6507936508,12.380952381,4.62068965517,7.03225806452
Richey Reneberg,180.0,204.0,165.0,5.0,1.0,61.5,30.0,20.5,16.0,8.5,3.0,5.5
Martin Vassallo Arguello,183.0,118.0,335.75,5.66666666667,5.0,92.25,52.5,33.5,17.5,12.75,6.0,10.75
Jaymon Crabb,183.0,242.285714286,138.428571429,4.14285714286,3.16666666667,91.1428571429,55.7142857143,35.4285714286,16.1428571429,13.8571428571,7.14285714286,12.1428571429
Grant Stafford,188.0,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0
Patrick Rafter,185.0,13.6666666667,1789.65740741,7.5462962963,3.5612244898,79.2685185185,51.2962962963,39.3240740741,15.1018518519,12.9722222222,3.88505747126,5.33333333333
Andrei Cherkasov,180.0,213.0,171.5,1.0,4.5,60.0,34.5,19.5,13.0,10.5,2.5,7.5
Goran Ivanisevic,193.0,88.3111111111,829.544444444,15.4090909091,5.71590909091,79.5777777778,43.3444444444,34.8333333333,17.6555555556,12.9444444444,4.40740740741,6.79518072289
Juan Carlos Ferrero,183.0,9.24381625442,2460.14487633,4.97026022305,3.42248062016,81.6643109541,48.7491166078,34.5123674912,17.7879858657,12.7915194346,4.83003952569,7.17100371747
Thomas Schiessling,180.0,814.666666667,14.6666666667,3.33333333333,4.0,69.0,37.3333333333,22.3333333333,15.6666666667,11.3333333333,3.33333333333,7.66666666667
Antony Dupuis,185.0,82.747826087,501.260869565,7.3982300885,3.19230769231,82.3565217391,48.7304347826,34.8956521739,16.9739130435,12.5391304348,5.24528301887,8.0
Ramon Delgado,185.0,134.8,330.327272727,6.18867924528,3.35294117647,85.7636363636,52.8,35.6181818182,16.2727272727,13.3272727273,4.44,7.50909090909
Thomas Shimada,178.0,1351.0,1.0,3.0,1.0,51.0,29.0,18.0,14.0,10.0,1.0,4.0
Andrei Medvedev,193.0,51.1803278689,827.885245902,5.2131147541,3.53448275862,83.868852459,48.6721311475,33.5081967213,16.6393442623,12.4262295082,5.80327868852,9.2131147541
Radomir Vasek,188.0,470.0,44.0,2.0,4.0,58.0,32.0,18.0,12.0,9.0,3.0,7.0
Eric Taino,175.0,212.4,196.65,5.5,2.94736842105,78.6,40.5,28.55,19.9,12.1,4.0,6.25
Orlin Stanoytchev,185.0,109.391304348,369.086956522,6.69565217391,7.0,85.6086956522,48.7826086957,33.5217391304,16.3913043478,12.6956521739,5.21739130435,9.08695652174
Daniel Nestor,190.0,267.0,178.875,8.29166666667,5.36363636364,89.0,55.5,39.8333333333,17.4166666667,13.9166666667,4.31818181818,7.04347826087
Nicolas Todero,183.0,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0
Luke Milligan,180.0,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5
Richard Bloomfield,185.0,413.0,60.0,12.0,3.0,102.0,55.0,40.0,24.0,15.0,5.0,8.0
Denis Golovanov,188.0,333.2,141.8,3.0,5.0,67.6,35.4,23.4,12.4,10.0,4.8,9.0
Jurgen Melzer,183.0,115.490196078,386.431372549,6.41666666667,3.90196078431,85.3529411765,49.1568627451,34.1568627451,16.9607843137,12.7254901961,5.24489795918,8.54
Brian Baker,190.0,595.25,33.25,3.25,7.0,63.75,37.75,24.25,9.5,10.75,1.66666666667,6.0
Alun Jones,180.0,400.0,61.0,6.0,3.0,105.0,59.0,38.0,19.0,15.0,6.0,11.0
Alan Mackin,183.0,355.5,79.5,1.5,4.0,91.5,58.5,34.5,13.0,14.0,4.0,10.0
Sebastien Lareau,183.0,127.730769231,313.269230769,5.76923076923,3.8,81.9615384615,50.1923076923,34.8076923077,15.4230769231,12.5384615385,4.44,7.46153846154
Frederik Nielsen,190.0,1020.0,5.0,2.0,0.0,41.0,22.0,8.0,6.0,7.0,5.0,11.0
Brian Vahaly,183.0,92.5555555556,450.955555556,3.57142857143,3.70731707317,81.2,52.6222222222,33.9111111111,14.7777777778,12.4444444444,5.0487804878,8.15909090909
Albert Montanes,175.0,83.1728395062,521.12345679,4.16216216216,3.44444444444,75.8271604938,46.5432098765,32.0987654321,14.5,11.7530864198,4.35897435897,7.1875
Takao Suzuki,175.0,224.35,206.0,9.0,2.72222222222,77.35,48.0,35.15,14.75,12.0,5.05555555556,7.0
Alessio Di Mauro,185.0,161.0,228.0,2.0,2.0,58.0,29.0,18.0,14.0,9.0,4.0,7.0
Christophe Rochus,170.0,91.3166666667,455.908333333,2.59523809524,3.94736842105,77.575,45.6333333333,28.95,14.8333333333,11.575,5.07692307692,8.91666666667
David Prinosil,185.0,78.0273972603,650.424657534,7.68571428571,5.2602739726,82.8630136986,44.0,32.4794520548,17.9178082192,12.5616438356,5.07142857143,8.18055555556
Frank Dancevic,185.0,499.25,67.75,7.0,4.0,83.0,40.75,28.75,19.25,12.25,6.0,9.75
Todd Woodbridge,178.0,190.055555556,195.722222222,3.5,4.83333333333,92.3333333333,56.2777777778,37.8333333333,17.0555555556,14.0,5.77777777778,9.5
Gorka Fraile,180.0,231.0,151.0,2.0,2.0,87.5,57.0,36.0,14.5,12.5,3.0,7.0
Stefano Pescosolido,185.0,135.0,285.0,4.5,5.5,66.0,36.5,26.5,14.0,10.0,7.0,6.5
Ryan Henry,183.0,578.0,30.0,10.0,5.0,131.0,74.0,49.0,27.0,21.0,3.0,11.0
Jonas Bjorkman,183.0,56.9725274725,706.340659341,4.50285714286,3.17469879518,78.1043956044,46.3901098901,32.7527472527,16.0274725275,12.043956044,4.84662576687,7.47674418605
Yevgeny Kafelnikov,190.0,9.05862068966,2415.36896552,6.01408450704,4.70545454545,81.8275862069,44.7206896552,32.6827586207,18.6620689655,12.6655172414,4.77394636015,7.45652173913
Nicklas Timfjord,180.0,421.0,57.0,4.0,2.0,84.0,46.0,27.0,16.0,11.0,7.0,12.0
Mariano Puerta,180.0,76.1237113402,679.556701031,3.65882352941,2.57317073171,69.375,44.375,30.5625,12.5520833333,11.03125,4.17647058824,6.58695652174
Jan Michael Gambill,190.0,38.4731707317,982.214634146,11.1804878049,3.80327868852,78.6146341463,43.512195122,33.3853658537,17.6195121951,12.2536585366,4.48648648649,6.43147208122
Razvan Sabau,185.0,258.375,152.125,3.0,1.71428571429,72.875,46.25,29.375,12.125,11.125,4.71428571429,7.625
Sebastien Grosjean,175.0,15.2213114754,1731.98360656,5.69098712446,2.32738095238,79.9180327869,44.6639344262,31.9959016393,18.9057377049,12.4672131148,4.56074766355,6.90869565217
Richard Krajicek,196.0,129.623188406,769.173913043,14.4347826087,4.58823529412,83.6811594203,46.8260869565,38.0579710145,18.9710144928,13.5362318841,3.77419354839,5.55384615385
Stefan Koubek,175.0,54.8876404494,735.747191011,4.04458598726,3.62573099415,78.5280898876,47.0112359551,30.7471910112,15.9494382022,12.1011235955,5.11042944785,8.38505747126
Filip Prpic,173.0,509.0,48.0,2.0,3.0,83.0,64.0,30.5,9.5,12.5,5.5,12.5
Jack Brasington,188.0,164.9,244.8,5.44444444444,9.3,108.8,61.2,42.9,20.3,16.2,7.4,12.1
Yong Il Yoon,175.0,192.333333333,196.666666667,4.16666666667,4.4,85.6666666667,46.3333333333,31.1666666667,18.6666666667,12.6666666667,5.0,8.66666666667
Agustin Calleri,183.0,57.9436619718,750.690140845,6.7037037037,3.60144927536,77.7535211268,42.514084507,31.8873239437,17.5915492958,12.1267605634,4.44186046512,6.94814814815
Fernando Verdasco,188.0,165.761904762,275.19047619,5.27777777778,4.85,79.380952381,52.7142857143,35.0,14.0952380952,12.4761904762,4.5,7.73684210526
Todd Reid,180.0,379.0,84.3333333333,3.83333333333,3.0,76.6666666667,52.6666666667,32.3333333333,11.8333333333,11.6666666667,5.5,9.0
Federico Luzzi,188.0,148.833333333,300.208333333,2.86363636364,3.79166666667,76.5,44.375,29.2083333333,13.8333333333,11.2083333333,5.69565217391,9.375
Diego Moyano,175.0,147.0,270.0,7.0,7.0,92.0,47.0,36.0,26.0,16.0,3.0,7.0
George Bastl,183.0,106.285714286,411.642857143,5.5625,3.22580645161,76.7714285714,51.1,33.8428571429,12.2285714286,11.7714285714,4.76119402985,7.9
Mark Nielsen,185.0,344.8,92.8,2.2,5.4,63.4,37.6,26.2,11.2,9.6,5.5,9.5
Victor Hanescu,198.0,117.903225806,358.193548387,4.24137931034,2.83333333333,76.7741935484,49.5161290323,34.2580645161,14.064516129,11.6774193548,4.89285714286,7.34482758621
Guillaume Raoux,180.0,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5
Magnus Gustafsson,185.0,68.8153846154,608.523076923,3.875,3.95238095238,78.4,48.6923076923,33.7076923077,14.4307692308,12.2153846154,5.63793103448,8.68852459016
Cyril Saulnier,190.0,132.558823529,301.720588235,7.04545454545,3.98333333333,81.2205882353,44.7058823529,32.3823529412,18.7058823529,12.7058823529,4.70491803279,7.515625
Michail Elgin,183.0,348.5,82.5,4.0,4.5,63.0,41.5,23.5,9.0,9.0,6.0,10.0
Nicolas Thomann,183.0,170.851851852,232.259259259,7.37037037037,4.16,77.2222222222,43.037037037,32.7407407407,17.5185185185,12.3703703704,4.25,6.76
Karol Kucera,188.0,62.0833333333,688.704545455,5.84920634921,5.47967479675,76.1060606061,42.1590909091,30.2803030303,16.1679389313,11.8257575758,4.68103448276,7.5078125
Ingo Neumuller,183.0,886.0,8.0,0.0,1.0,54.0,22.0,9.0,16.0,8.0,4.0,9.0
Jens Knippschild,190.0,123.425,351.35,6.53846153846,3.52631578947,84.325,43.725,31.425,19.2,12.875,5.94285714286,8.97435897436
Yves Allegro,183.0,303.714285714,108.428571429,5.14285714286,6.14285714286,69.7142857143,34.2857142857,26.1428571429,17.1428571429,11.0,4.33333333333,7.5
Alberto Martin,175.0,58.0110497238,707.309392265,2.5625,4.0,73.8674033149,45.5856353591,29.7679558011,13.9723756906,11.5524861878,4.77976190476,8.04494382022
Daniel Melo,185.0,248.0,149.666666667,3.0,4.0,80.3333333333,56.6666666667,34.6666666667,12.0,13.0,6.33333333333,10.3333333333
Marc Gicquel,188.0,369.0,80.0,9.0,1.5,73.0,38.5,28.0,18.0,9.5,6.0,7.0
Andre Agassi,180.0,3.44827586207,3435.81465517,5.62053571429,2.94174757282,76.3706896552,48.3362068966,35.6551724138,15.400862069,12.5603448276,3.921875,5.65550239234
Michael Chang,175.0,58.6595744681,777.95035461,4.1328125,2.34285714286,79.4113475177,44.5886524823,30.9219858156,17.2340425532,12.2836879433,4.62595419847,7.73722627737
Michael Tebbutt,190.0,506.0,41.0,7.0,7.0,51.0,30.0,25.0,10.0,10.0,1.0,3.0
Petr Luxa,190.0,301.833333333,110.166666667,2.83333333333,3.16666666667,69.1666666667,43.1666666667,27.3333333333,11.1666666667,10.6666666667,3.0,6.83333333333
Nicolas Almagro,183.0,189.0,199.0,0.0,0.0,11.0,4.0,4.0,4.0,2.0,0.0,0.0
David Sanchez,183.0,67.6446280992,607.371900826,2.71428571429,3.14141414141,75.7685950413,46.0247933884,29.6280991736,14.2975206612,11.2561983471,5.37837837838,8.82905982906
Paul Goldstein,178.0,104.121212121,434.287878788,3.09433962264,2.625,74.7575757576,46.7424242424,29.7424242424,14.3384615385,11.1818181818,5.25806451613,8.83870967742
Nicklas Kulti,190.0,205.4,230.0,8.2,5.2,82.2,41.6,29.4,16.8,12.2,5.8,10.0
Martin Spottl,180.0,193.0,184.0,3.0,3.0,67.0,28.0,21.0,18.0,11.0,0.0,3.0
Roger Federer,185.0,18.1018181818,1915.14181818,7.43223443223,3.37551020408,79.9127272727,47.4763636364,35.5236363636,17.4218181818,12.5927272727,4.42553191489,6.292
Hendrik Dreekmann,188.0,856.0,9.0,4.0,3.0,67.0,42.0,26.0,11.0,9.0,6.0,9.0
Bobby Reynolds,183.0,595.5,28.0,7.0,6.0,87.5,46.0,29.5,22.0,12.5,8.5,11.0
John Van Lottum,185.0,112.739130435,381.891304348,3.7619047619,3.9756097561,71.4565217391,37.6956521739,25.152173913,15.6956521739,11.0652173913,5.25581395349,8.71739130435
Peter Tramacchi,185.0,1164.0,2.0,4.0,1.0,61.0,37.0,24.0,7.0,9.0,2.0,6.0
Ivo Karlovic,208.0,142.388888889,305.5,17.5555555556,6.5,91.1666666667,56.3888888889,46.9444444444,18.3333333333,14.6666666667,4.16666666667,5.44444444444
Jimy Szymanski,175.0,167.0,220.0,0.0,1.0,54.0,37.0,18.0,6.0,8.0,4.0,9.0
Tomas Berdych,196.0,117.333333333,325.0,13.3333333333,4.66666666667,102.333333333,57.0,42.0,23.3333333333,17.0,6.0,9.33333333333
Ladislav Svarc,188.0,297.0,109.0,5.0,6.0,104.0,62.0,42.5,19.5,16.0,12.0,16.5
Gouichi Motomura,173.0,216.153846154,174.153846154,2.7,3.72727272727,67.5384615385,35.0,23.0769230769,15.6923076923,10.6153846154,4.36363636364,7.75
Mariano Delfino,183.0,185.0,188.0,2.0,5.0,152.0,100.0,54.0,28.0,19.0,15.0,23.0
Frantisek Cermak,193.0,286.230769231,111.615384615,3.25,2.25,67.1538461538,39.9230769231,26.0769230769,13.0,10.1538461538,4.54545454545,7.07692307692
Albert Costa,180.0,24.2512820513,1355.91794872,4.63186813187,2.36486486486,81.1692307692,51.1743589744,35.0564102564,15.8564102564,12.6615384615,4.76836158192,7.41489361702
Ivan Ljubicic,193.0,56.6536312849,735.670391061,12.5,3.53374233129,83.2011173184,46.3966480447,35.9329608939,18.9720670391,13.0223463687,4.14465408805,6.05917159763
Petr Kralert,188.0,187.75,202.0,4.5,5.75,87.0,54.25,34.5,14.0,13.25,6.5,11.75
Paul Henri Mathieu,185.0,89.6962025316,558.405063291,4.87837837838,3.86567164179,79.8481012658,40.3164556962,28.7341772152,20.2025316456,12.3670886076,4.40845070423,7.48648648649
Andy Roddick,188.0,44.2171945701,1907.00452489,10.2818181818,2.86699507389,74.6877828054,45.3257918552,35.9502262443,16.4343891403,12.3167420814,3.7005988024,4.72631578947
Martin Verkerk,196.0,70.984375,709.71875,13.265625,5.73015873016,85.734375,49.265625,37.765625,18.171875,13.359375,4.81034482759,6.95161290323
Vadim Kutsenko,180.0,189.333333333,197.777777778,3.66666666667,5.33333333333,96.3333333333,51.8888888889,34.4444444444,21.5555555556,13.7777777778,5.33333333333,9.11111111111
Lleyton Hewitt,180.0,5.26966292135,3225.48689139,6.35907335907,4.07661290323,79.6779026217,41.7940074906,31.2097378277,20.2584269663,12.543071161,4.67826086957,6.77911646586
Kristof Vliegen,193.0,113.75,335.75,5.14285714286,1.85714285714,66.875,42.0,28.0,12.2857142857,10.75,4.375,8.125
Sjeng Schalken,193.0,28.4789915966,1212.59663866,4.27570093458,3.57013574661,78.0924369748,49.1512605042,34.3781512605,14.9453781513,12.3613445378,4.1990521327,6.74336283186
Karol Beck,180.0,90.5882352941,480.441176471,7.60606060606,5.30303030303,85.1470588235,44.1470588235,31.9117647059,18.5588235294,12.9705882353,5.14705882353,9.08823529412
Olivier Malcor,180.0,390.5,68.5,3.5,3.0,96.0,73.5,39.0,8.5,13.0,7.5,14.5
Bohdan Ulihrach,188.0,69.6449275362,678.094202899,3.39837398374,3.56390977444,74.2173913043,44.0724637681,29.7028985507,14.5434782609,11.347826087,4.64885496183,7.72058823529
Wesley Moodie,196.0,122.882352941,349.647058824,12.0588235294,3.58823529412,88.5882352941,60.9411764706,44.5294117647,14.4117647059,14.1176470588,4.78571428571,6.625
Leander Paes,178.0,183.285714286,222.714285714,7.0,6.66666666667,79.4285714286,46.8571428571,32.8571428571,14.4285714286,12.4285714286,4.16666666667,8.0
Mariano Hood,178.0,286.25,126.25,1.5,1.0,62.5,41.75,29.0,10.5,9.5,4.0,6.5
German Puentes,173.0,108.0,383.523809524,3.07692307692,3.57142857143,77.0,47.4285714286,28.0952380952,14.2380952381,11.2380952381,5.0,9.2380952381
Janko Tipsarevic,180.0,149.0,260.0,6.0,2.5,73.6666666667,40.0,27.3333333333,18.3333333333,12.0,3.33333333333,7.0
Cedric Pioline,188.0,43.8076923077,1182.78846154,7.85436893204,4.95918367347,82.3365384615,43.3557692308,32.6346153846,19.4230769231,12.7692307692,4.65217391304,7.14285714286
Ivan Miranda,175.0,129.882352941,305.235294118,3.46666666667,1.57142857143,69.6470588235,42.7058823529,28.1764705882,13.0,10.7647058824,3.8125,7.25
David Miketa,183.0,208.0,161.0,2.0,5.0,97.0,67.0,43.0,15.0,15.0,5.0,10.0
Leos Friedl,183.0,472.4,47.0,5.0,3.6,83.8,51.8,34.4,16.0,13.8,3.5,7.0
Felix Mantilla,180.0,53.9640718563,777.371257485,3.27857142857,2.99319727891,74.874251497,45.4311377246,30.2814371257,14.9461077844,11.6586826347,4.54054054054,7.31901840491
Markus Hipfl,178.0,106.802325581,423.209302326,3.24242424242,2.98630136986,76.7325581395,49.7093023256,31.7558139535,13.0348837209,11.6744186047,4.98734177215,8.47619047619
Jamie Delgado,178.0,192.458333333,218.166666667,5.29166666667,4.5,84.625,43.8333333333,30.875,19.0,12.875,5.22727272727,8.86956521739
Reginald Willems,180.0,224.0,156.0,5.0,1.0,46.0,30.5,21.5,7.0,8.5,0.0,2.5
Martin Damm,188.0,132.852941176,397.294117647,6.88235294118,4.40625,80.1470588235,44.7941176471,32.7352941176,17.1470588235,12.5,4.96875,8.125
Luis Adrian Morejon,178.0,409.0,68.0,0.0,2.0,47.0,31.0,15.0,5.0,7.0,4.0,9.0
Mikael Tillstrom,185.0,69.5,589.866666667,5.62962962963,4.25,80.7,48.9666666667,34.0333333333,15.4,12.6666666667,5.46428571429,8.72413793103
Nicolas Lapentti,188.0,27.3179723502,1240.89861751,6.14084507042,3.234375,79.9400921659,46.9815668203,33.930875576,16.1712962963,12.4470046083,4.41,7.03791469194
Joseph Sirianni,175.0,286.666666667,102.666666667,4.0,6.33333333333,92.3333333333,46.0,29.3333333333,19.3333333333,13.3333333333,6.66666666667,12.0
Thiago Alves,178.0,349.0,86.0,4.0,5.0,59.0,36.0,22.0,10.0,9.0,2.0,5.0
Pete Sampras,185.0,7.38732394366,2513.26760563,13.0915492958,5.58992805755,90.1478873239,54.7605633803,43.485915493,18.6830985915,14.5070422535,4.31147540984,5.8992248062
Simon Larose,190.0,374.666666667,77.6666666667,7.375,3.11111111111,72.0,42.6666666667,28.0,14.3333333333,11.3333333333,3.0,6.66666666667
Todd Martin,198.0,53.7678571429,795.875,10.8899082569,4.75238095238,90.6160714286,55.3392857143,41.8214285714,17.6696428571,14.2321428571,4.87128712871,7.27619047619
Stefano Galvani,178.0,131.952380952,311.333333333,3.78947368421,5.0,87.4761904762,49.5714285714,32.2857142857,18.8571428571,13.4285714286,4.7,8.61904761905
Andrew Ilie,180.0,69.2376237624,671.356435644,5.26732673267,3.71739130435,83.8514851485,45.7524752475,31.8415841584,18.6336633663,12.6930693069,5.05434782609,7.99
Younes El Aynaoui,193.0,28.4570135747,1193.95475113,8.56363636364,3.29556650246,84.9592760181,54.1085972851,39.7828054299,15.8371040724,13.3755656109,4.74611398964,6.74761904762
Tommy Robredo,180.0,40.4566473988,992.416184971,3.21710526316,3.1975308642,78.5202312139,52.9768786127,35.4971098266,12.7398843931,12.1849710983,4.45161290323,7.28915662651
Michal Tabara,175.0,78.72,564.74,3.26829268293,3.95918367347,77.36,41.62,27.02,17.24,11.68,4.875,8.6
Frederic Niemeyer,190.0,275.5,117.75,15.5,9.75,90.5,48.25,38.375,20.5,14.375,5.0,7.375
Marcelo Filippini,178.0,415.5,57.5,2.0,1.5,69.5,44.0,25.0,11.5,9.5,6.5,11.0
Ivaylo Traykov,188.0,255.0,134.0,3.0,2.5,94.0,55.0,37.0,22.5,13.5,3.5,7.0
Galo Blanco,173.0,89.5877192982,488.377192982,5.10280373832,3.18269230769,74.0,38.9736842105,27.298245614,17.5526315789,11.4210526316,4.95,7.58558558559
